WDPAID,NAME,IUCN_CAT,GIS_AREA,ISO3,latitude,longitude
555603022,Bunk Robinson,IB,77.12,United States,31.44812,-109.00726
555603044,Burnt Creek,IB,99.98,United States,44.15975,-113.60872
555603204,Carcass Canyon,IB,196.88,United States,37.59605,-111.54189
555603246,Casa Diablo,IB,36.39,United States,37.56608,-118.53666
555603272,Sheldon National Wildlife Refuge,IB,252.29,United States,41.81410,-119.38772
555603299,Cedar Butte,IB,149.52,United States,43.33470,-112.79842
555603340,Central Arctic Management Area,IB,1047.32,United States,68.50541,-154.83639
555603421,Chassahowitzka National Wildlife Refuge.Wilderness Area,IB,95.66,United States,28.69081,-82.66807
555603456,Cherry Creek Basin,IA,38.77,United States,42.60964,-122.16944
555603480,Chidago Canyon,IB,82.34,United States,37.59388,-118.45952
555603790,Copper Sands,IA,64.58,United States,60.32966,-145.55152
555603862,Coyote Mountains,IB,75.31,United States,32.82007,-116.03048
555603882,Crater Lake Proposed or Recom,IB,546.46,United States,42.93445,-122.13328
555603930,Crystal Lake,IB,36.10,United States,47.39733,-116.38842
555604014,Dave Spencer,IB,753.63,United States,60.81126,-150.44339
555604039,Death Ridge,IB,268.68,United States,37.50639,-111.62514
555604067,Deer Creek,IB,32.66,United States,43.19049,-114.96682
555604105,Desert National Wildlife Refuge,IB,5525.61,United States,36.80886,-115.40841
555604144,Dinosaur Proposed or Recom,IB,715.41,United States,40.58421,-108.91992
555604350,East,IB,826.80,United States,55.35144,-162.41876
555604373,Eden Valley,IB,26.21,United States,39.61315,-123.13387
555604394,Eighteen Mile,IB,101.42,United States,44.49154,-113.07133
555604398,El Malpais Proposed or Recom,IB,395.65,United States,34.85781,-107.98045
555604399,El Malpais,IB,86.02,United States,34.86665,-108.00812
555604977,Excelsior,IB,38.04,United States,38.11843,-118.82600
555605084,Fiftymile Mountain,IB,651.38,United States,37.37505,-111.25348
555605094,Firth-Mancha Rna,IA,2082.33,United States,68.68366,-141.70376
555605096,Sheldon National Wildlife Refuge,IB,394.96,United States,41.69829,-119.19462
555605279,Francis Marion,IV,215.32,United States,33.14063,-79.57320
555605311,Friedman Creek,IB,39.92,United States,43.56216,-113.81171
555605489,Sheldon National Wildlife Refuge,IB,166.44,United States,41.83525,-119.19274
555605495,Gooding City Of Rocks East,IB,57.96,United States,43.13811,-114.81305
555605496,Gooding City Of Rocks West,IB,26.94,United States,43.14108,-114.87762
555605538,Grand Canyon Proposed or Recom,IB,4403.54,United States,36.28438,-112.80509
555605553,Grand Teton Proposed or Recom,IB,651.12,United States,43.82903,-110.70820
555605560,Grandmother Mountain,IB,48.17,United States,47.06453,-115.97483
555605561,Grandmother Mountain,IB,26.88,United States,47.05285,-116.07265
555605610,Great Rift,IB,1544.95,United States,43.14382,-113.45453
555605698,Gros Ventre,IA,26.61,United States,43.38249,-110.60933
555606073,Harper Creek,IB,28.50,United States,35.98120,-81.80762
555606103,Hatchie,IV,46.24,United States,35.49448,-89.21259
555606111,Hawley Mountain,IB,69.56,United States,44.09953,-113.31782
555606147,Hell's Half Acre,IB,273.74,United States,43.46665,-112.34229
555606173,Hermosa Creek,IB,154.42,United States,37.53592,-107.95147
555606235,High Lakes,IB,59.72,United States,44.97759,-109.52657
555606431,Hyalite-Porcupine-Buffalo Horn,IB,629.60,United States,45.29102,-111.01290
555606702,Kendrick Mountain,IB,26.97,United States,35.41325,-111.86279
555606767,King Hill Creek,IB,120.51,United States,43.13470,-115.24209
555607012,Lava,IB,43.56,United States,40.97916,-121.38008
555607013,Lava,IB,97.07,United States,43.04798,-114.30827
555607139,Little City Of Rocks,IB,26.73,United States,43.14590,-114.69210
555607143,Little Deer,IB,142.55,United States,43.21655,-113.71484
555607478,Marjory Stoneman Douglas,IB,5416.29,United States,25.37155,-80.95441
555607511,Marten River,IA,29.85,United States,55.17723,-130.48511
555607647,Medicine Lake National Wildlife Refuge_Wilderness Area,IB,50.03,United States,48.45556,-104.38393
555607675,Merced River,IB,53.00,United States,37.62084,-120.06706
555607730,Middle Fork Judith,IB,327.21,United States,46.83231,-110.47889
555607751,Milk Ranch/Case Mountain,IB,37.88,United States,36.43232,-118.83023
555607822,Misty Fiords,IB,8677.51,United States,55.56196,-130.71696
555607951,Mount Biedeman,IB,53.03,United States,38.15644,-119.07402
555608001,Mud Spring Canyon,IB,164.30,United States,37.52533,-111.82671
555608018,Muleshoe,IV,26.52,United States,33.75820,-101.84554
555608058,Mystery Creek,IB,182.01,United States,60.58130,-150.11380
555608128,Neches River,IV,28.89,United States,31.85203,-95.42296
555608256,North Escalante Canyons/The Gulch,IB,516.21,United States,37.77045,-111.29244
555608268,North Fork Owyhee,IB,180.67,United States,42.61712,-116.83736
555608439,Ojito,IB,47.96,United States,35.51715,-106.92064
555608488,Olsen Bay Creek,IA,27.62,United States,60.77772,-146.15798
555608567,Owens River Headwaters,IB,59.48,United States,37.72340,-119.07185
555608599,Palisades,IB,544.07,United States,43.35996,-110.91156
555608611,Panoche Hills North,IB,26.92,United States,36.69688,-120.76483
555608612,Panoche Hills South,IB,45.29,United States,36.66152,-120.72513
555608626,Paria-Hackberry,IB,590.50,United States,37.36154,-112.02724
555608694,Hawaiian Islands National Wildlife Refu,IA,383.92,United States,27.85902,-175.85772
555608716,Peloncillo Mountains,IB,79.67,United States,32.37311,-109.10065
555608762,Petticoat Peak,IB,45.73,United States,42.66912,-111.95714
555608783,Phipps - Death Hollow I,IB,183.57,United States,37.82194,-111.51515
555608883,Pit River Canyon,IB,47.51,United States,40.95628,-121.21129
555609038,Charles M. Russell National Wildlife Refuge_,IB,639.22,United States,47.57276,-107.69462
555609039,Crescent Lake National Wildlife Refuge_,IB,96.98,United States,41.70121,-102.26082
555609040,Valentine National Wildlife Refuge_,IB,60.13,United States,42.49026,-100.61884
555609122,Sheldon National Wildlife Refuge,IB,264.66,United States,41.93889,-118.99896
555609162,Rare Lizard & Snake Natural Area,IB,52.42,United States,37.38109,-109.00730
555609173,Raven's Eye,IB,276.44,United States,43.20045,-113.89433
555609215,Red River,IA,32.32,United States,55.10921,-130.52934
555609434,Robinson Lake,IA,26.19,United States,55.91077,-131.02910
555609471,Rocky Creek/Cache Creek,IB,27.58,United States,38.89561,-122.37331
555609477,Rocky Mountain National Park,IB,1008.75,United States,40.36142,-105.70317
555609518,Sheldon National Wildlife Refuge,IB,145.47,United States,41.94695,-119.40032
555609565,Sheldon National Wildlife Refuge,IB,113.89,United States,41.88902,-119.57697
555609591,Sheldon National Wildlife Refu,IB,85.25,United States,41.94873,-119.24316
555609646,San Pasqual,IB,80.53,United States,33.77784,-106.82890
555609657,Sand Butte,IB,86.60,United States,43.09985,-113.89627
555609711,Sapphire,IB,383.41,United States,46.10754,-113.69430
555609776,Scott's Basin,IB,33.74,United States,39.88395,-113.86888
555609850,Shale Butte,IB,62.97,United States,42.93947,-113.84551
555609926,Shoal Creek,IB,131.06,United States,43.29576,-110.31642
555609939,Shoshone,IB,27.45,United States,42.97290,-114.47338
555609942,Shublik Springs Rna,IA,137.72,United States,69.43458,-146.08984
555609975,Simeonof,IB,104.47,United States,54.90670,-159.26369
555610003,Skedaddle,IB,254.21,United States,40.39296,-120.11302
555610069,Snowbird,IB,34.36,United States,35.27449,-83.97710
555610070,Snowhole Rapids,IB,26.20,United States,45.97582,-116.53580
555610076,Soda Mountains,IB,343.94,United States,35.23743,-116.26075
555610483,Symmes Creek,IB,35.40,United States,36.74703,-118.21900
555610590,Ten Lakes,IB,140.21,United States,48.91595,-114.88616
555610595,Sheldon National Wildlife Refu,IB,184.04,United States,41.79287,-119.19348
555610670,Theodore Roosevelt,IV,25.00,United States,33.24837,-90.64406
555610850,Trinity River,IV,117.58,United States,30.15516,-94.82855
555610879,Tule Mountain,IB,72.09,United States,41.13507,-120.44230
555610884,Tunnison Mountain,IB,81.61,United States,40.53357,-120.51145
555611044,Ul Bend,IV,158.31,United States,47.58072,-107.91706
555611836,Volcanic Tablelands,IB,51.53,United States,37.46076,-118.47647
555612038,West Gambier Bay,IA,47.20,United States,57.45699,-134.15240
555612043,West Pioneer,IB,621.96,United States,45.61055,-113.20383
555612050,West,IB,387.03,United States,55.24141,-163.01793
555612167,White Knob Mountains,IB,40.86,United States,43.72822,-113.59830
555612204,Whitmire Canyon,IB,49.22,United States,31.54164,-109.05021
555612231,Charles M. Russell National Wildlife Refuge_Wilderness Study Area,IB,78.69,United States,47.53624,-107.68379
555612359,Wolverine Glacier,IA,27.70,United States,60.39987,-148.90795
555612407,Wovoka,IB,198.91,United States,38.54729,-119.07808
555651852,Honeycombs,IB,140.46,United States,43.41207,-117.27745
555651855,Inyo Mountains,IB,508.25,United States,36.74047,-117.90279
555651856,Ireteba Peaks,IB,41.81,United States,35.61065,-114.81463
555651860,Kanab Creek,IB,28.31,United States,36.51494,-112.61452
555651864,La Madre Mountain,IB,112.93,United States,36.21493,-115.46154
555651878,Mount Moriah,IB,35.57,United States,39.39073,-114.12370
555651879,Muddy Mountains,IB,180.58,United States,36.29742,-114.71035
555651881,Okefenokee National Wildlife Refuge.Wilderness Area,IB,1416.07,United States,30.80682,-82.33966
555651885,Powderhorn,IB,193.69,United States,38.14764,-107.15034
555651887,Rainbow Mountain,IB,81.71,United States,36.07907,-115.50172
555651897,Santa Rosa,IB,384.20,United States,33.52678,-116.28103
555651899,Snow Mountain,IB,244.93,United States,39.42205,-122.77545
555651901,South Fork Owyhee River,IB,31.63,United States,41.97013,-116.68037
555651907,Togiak,IB,9613.70,United States,59.69281,-160.34624
555651917,Wrangell-Saint Elias,IB,39199.06,United States,61.10416,-141.98274
555651928,High Peaks,IB,833.97,United States,44.13690,-74.09118
555651929,Lake George,IB,254.79,United States,43.57389,-73.67794
555651932,Abert Rim,IB,101.39,United States,42.59454,-120.17264
555651933,Sheep Mountain,IB,29.35,United States,44.91326,-116.88608
555651953,Slide Mountain,IB,205.09,United States,42.01902,-74.39311
555651993,Wild Rogue,IB,34.84,United States,42.75710,-123.87442
555651994,Bitter Creek,IB,246.25,United States,48.68300,-106.76293
555651996,Raymond Mountain,IB,137.98,United States,42.26424,-110.98102
555652014,Bighorn Mountain,IB,107.98,United States,34.27599,-116.62345
555652015,Domeland,IB,162.26,United States,35.83178,-118.15485
555652016,Granite Mountain,IB,138.85,United States,37.98792,-118.78661
555652017,Kiavah,IB,172.37,United States,35.62285,-118.10512
555652018,King Range,IB,174.88,United States,40.13485,-124.16918
555652019,White Mountains,IB,94.49,United States,37.56494,-118.01850
555652021,Yolla Bolly-Middle Eel,IB,35.03,United States,40.00152,-123.17598
555652022,Yuki,IB,73.03,United States,39.66624,-123.08281
555652205,Guadalupe Mountains,IB,185.46,United States,31.91761,-104.84726
555652206,Little Jacks Creek,IB,222.32,United States,42.68624,-116.18918
555652207,Red Mountain,IB,75.59,United States,37.23430,-113.70567
555652260,Malheur National Wildlife Refu,IB,126.10,United States,43.23553,-119.13128
555652261,Big Jacks Creek,IB,228.85,United States,42.60046,-116.08957
555652264,Canaan Mountain,IB,179.88,United States,37.07085,-113.00270
555652267,Crater Mountain,IB,31.08,United States,37.10822,-118.30786
555652268,Great Falls Basin,IB,32.28,United States,35.85156,-117.39235
555652272,Owyhee River,IB,1096.88,United States,42.20194,-116.67832
555652275,Adobe Badlands,IB,41.79,United States,38.82079,-108.10999
555652294,Farm Service Agency Interest Of Ms,IV,43.07,United States,32.72562,-89.89906
555652787,Bull Gulch,IB,39.41,United States,39.81416,-106.93296
555652820,Cow Creek,IB,93.80,United States,47.85215,-108.88770
555652912,Independence Creek,IB,26.23,United States,36.67429,-118.18486
555655550,Alger Great Lakes State Bottomland Preserve,IV,342.65,United States,46.56601,-86.46418
555655554,Bayou Savage National Wildlife Refuge,IV,103.35,United States,30.08259,-89.85051
555655556,Big Bend Seagrasses Aquatic Preserve,IV,2754.83,United States,29.62479,-83.50186
555655558,Biscayne Bay-Card Sound Spiny Lobster Sanctuary,IV,507.78,United States,25.47985,-80.27224
555655559,Biscayne Bay Aquatic Preserve,IV,278.66,United States,25.60332,-80.24659
555655561,Boca Ciega Bay Aquatic Preserve,IV,74.27,United States,27.74722,-82.76346
555655573,Cape Falcon Marine Reserve,IA,32.04,United States,45.76667,-123.98558
555655579,Cape Perpetua Marine Reserve,IA,36.47,United States,44.25417,-124.14627
555655580,Cape Perpetua North Marine Protected Area,IV,29.32,United States,44.30833,-124.13783
555655581,Cape Perpetua Seabird Protection Area Marine Protected Area,IV,57.60,United States,44.16042,-124.16350
555655585,Cascade Head Marine Reserve,IA,25.09,United States,45.01042,-124.04183
555655586,Cascade Head North Marine Protected Area,IV,31.55,United States,45.05833,-124.04500
555655599,Detour Passage Great Lakes State Bottomland Preserve,IV,35.40,United States,45.99032,-83.88747
555655607,Footprint (Anacapa Channel) Federal Marine Reserve,IA,55.28,United States,33.94265,-119.47480
555655618,Gull Island (Santa Cruz Island) Federal Marine Reserve,IA,37.55,United States,33.89274,-119.84166
555655622,Harris Point (San Miguel Island) Federal Marine Reserve,IA,61.17,United States,34.15517,-120.34750
555655639,Lewis and Clark National Wildlife Refuge,IV,53.32,United States,46.21851,-123.61051
555655644,Manitou Passage Great Lakes State Bottomland Preserve,IV,729.70,United States,44.95126,-86.02696
555655645,Marquette Great Lakes State Bottomland Preserve,IV,453.18,United States,46.73158,-87.58083
555655648,McFaddin National Wildlife Refuge,IV,238.66,United States,29.66667,-94.21264
555655661,Northeast Canyons and Seamounts Marine National Monument,IV,12706.36,United States,39.73284,-67.10564
555655673,Petit Manan National Wildlife Refuge,IA,26.16,United States,43.79217,-68.98759
555655683,Richardson Rock (San Miguel Island) Federal Marine Reserve,IA,82.79,United States,34.10509,-120.53742
555655689,Sanilac Shores Great Lakes State Underwater Preserve,IV,433.50,United States,43.43720,-82.49867
555655690,Santa Barbara Island Federal Marine Reserve,IA,113.90,United States,33.41910,-118.97275
555655703,Steller Sea Lion Rookery Buffer Areas Buffer,IA,3391.12,United States,55.33046,0.38722
555655707,Thumb Area Great Lakes State Bottomland Preserve,IV,690.80,United States,43.95803,-82.74512
555655714,Whitefish Point Great Lakes State Bottomland Preserve,IV,992.50,United States,46.74228,-85.04283
555655821,Indiana Dunes,II,44.34,United States,41.61233,-87.14072
555655845,Acadia,II,152.93,United States,44.21640,-68.34548
555655847,Biscayne,II,697.81,United States,25.48127,-80.21830
555655848,Channel Islands,II,280.19,United States,33.85625,-119.63911
555655850,Dry Tortugas,II,251.95,United States,24.64571,-82.36170
555655851,Everglades,II,6201.45,United States,25.37457,-80.95466
555655853,Glacier Bay,II,13286.55,United States,58.82108,-136.95152
555655854,Isle Royale,II,2072.23,United States,47.69292,-88.83767
555655855,Olympic,II,3683.76,United States,47.92630,-123.94596
555655856,Redwood,II,315.55,United States,41.44649,-124.00185
555655857,Sequoia,II,1645.70,United States,36.49609,-118.57717
555655904,Alaska Maritime,IV,18432.61,United States,60.63224,0.31253
555655906,Alligator River,IV,617.77,United States,35.77246,-75.91428
555655908,Anahuac,IV,150.85,United States,29.59918,-94.47668
555655910,Aransas,IV,471.62,United States,28.29387,-96.68991
555655913,Arctic,IV,79468.31,United States,68.45641,-145.19389
555655916,Back Bay,IV,35.06,United States,36.68631,-75.95683
555655924,Blackwater,IV,135.37,United States,38.84803,-76.00843
555655928,Bombay Hook,IV,62.19,United States,39.24658,-75.45947
555655929,Bon Secour,IV,29.30,United States,30.25380,-87.93119
555655932,Brazoria,IV,190.32,United States,29.09109,-95.23370
555655933,Breton,IV,48.94,United States,29.75676,-89.02053
555655940,Cape May,IV,51.24,United States,39.10352,-74.80378
555655943,Cape Romain,IV,143.56,United States,32.99308,-79.50213
555655945,Cedar Island,IV,57.98,United States,34.96148,-76.34277
555655949,Chassahowitzka,IV,114.44,United States,28.69081,-82.64265
555655950,Chincoteague,IV,49.50,United States,37.84871,-75.42395
555655954,Crocodile Lake,IV,26.72,United States,25.26294,-80.32816
555655960,Currituck,IV,31.82,United States,36.46404,-75.87505
555655964,Don Edwards San Francisco Bay,IV,101.18,United States,37.53927,-122.09432
555655973,Edwin B. Forsythe,IV,179.22,United States,39.74299,-74.27083
555655979,Ernest F. Hollings Ace Basin,IV,48.83,United States,32.65781,-80.59331
555655985,Grand Bay,IV,42.06,United States,30.41266,-88.42201
555655992,Great White Heron,IV,834.54,United States,24.70033,-81.47666
555656019,Key West,IV,863.66,United States,24.55698,-81.99179
555656022,Laguna Atascosa,IV,385.91,United States,26.29049,-97.30559
555656028,Lewis And Clark,IV,53.30,United States,46.21851,-123.61051
555656029,Loess Bluffs,IV,30.12,United States,40.08762,-95.25094
555656032,Lower Rio Grande Valley,IV,390.64,United States,26.21862,-98.13877
555656035,Lower Suwannee,IV,210.18,United States,29.31553,-83.11928
555656036,Mackay Island,IV,35.29,United States,36.52485,-75.96428
555656048,Midway Atoll,IV,2351.97,United States,28.23564,-177.36903
555656049,Mississippi Sandhill Crane,IV,76.98,United States,30.44651,-88.72291
555656052,Monomoy,IV,32.17,United States,41.60169,-69.99501
555656053,Moosehorn,IV,118.92,United States,44.96319,-67.25551
555656073,Ottawa,IV,28.23,United States,41.57378,-83.08136
555656074,Ouachita,IV,586.07,United States,34.76470,-93.71259
555656092,Prime Hook,IV,37.38,United States,38.85767,-75.25271
555656108,Sabine,IV,518.37,United States,29.91314,-93.50851
555656111,Sacramento River,IV,41.85,United States,39.75787,-122.05402
555656115,San Bernard,IV,256.64,United States,29.09761,-95.57094
555656126,San Pablo Bay,IV,64.29,United States,38.16441,-122.39170
555656142,St. Marks,IV,339.54,United States,30.08549,-84.23843
555656145,St. Vincent,IV,49.30,United States,29.67767,-85.18160
555656167,Swanquarter,IV,67.35,United States,35.38354,-76.30312
555656169,Ten Thousand Islands,IV,137.17,United States,25.89659,-81.57456
555656170,Texas Point,IV,33.74,United States,29.70394,-93.90094
555656177,Upper Mississippi River National,IV,50.47,United States,42.01004,-90.37707
555656185,Wassaw,IV,41.39,United States,31.89356,-80.99491
555656197,Willapa,IV,67.25,United States,46.49660,-123.98720
555656200,Yukon Delta,IV,84643.40,United States,61.56045,-163.49463
555661571,Glacier Proposed or Recom,IB,3768.56,United States,48.61827,-113.85955
555661572,Yellowstone Proposed or Recom,IB,7951.98,United States,44.62077,-110.48941
555661627,National Key Deer,IV,52.83,United States,24.72151,-81.40311
555661636,Upper Mississippi River National Wildlife and Fish,IV,250.16,United States,42.59096,-90.70870
555661638,Upper Mississippi River National Wildlife and Fish Refuge - McGregor District,IV,30.50,United States,43.05789,-90.94022
555661667,Limestone Inlet,IA,36.06,United States,58.04347,-133.91360
555661669,Little Granite,IA,27.25,United States,45.32589,-116.60237
555661676,O'Hara Creek,IA,28.57,United States,45.98675,-115.51797
555661680,Saddle Mountain National Wildlife Refu,IA,298.80,United States,46.47161,-119.60763
555661684,Warm Pass,IA,33.84,United States,59.57461,-135.09030
555662104,Charles E. Baker,IB,32.17,United States,42.75751,-75.39411
555662121,Danby,IB,30.01,United States,42.30095,-76.45543
555662122,Deer River,IB,46.07,United States,44.73178,-74.44345
555662135,Frank E. Jadwin Memorial,IB,36.00,United States,44.06114,-75.36079
555662151,Hemlock Canadice,IB,26.84,United States,42.71695,-77.59377
555662170,Lesser Wilderness,IB,29.77,United States,43.64365,-75.52189
555662211,Pharsalia Woods,IB,25.07,United States,42.58941,-75.71721
555662245,Sugar Hill,IB,36.82,United States,42.36410,-77.01157
555662261,Tug Hill,IB,38.58,United States,43.79088,-75.86550
555662272,Winona,IB,37.41,United States,43.70116,-75.97626
555662692,Essex Chain Lakes Complex,IB,73.31,United States,43.89368,-74.19871
555665340,Cranberry Lake,IB,104.81,United States,44.19531,-74.82427
555665342,Moose River Plains,IB,269.68,United States,43.73188,-74.65815
555665348,Alta Toquima,IB,143.99,United States,38.79591,-116.91400
555665354,Cecil D. Andrus-White Clouds,IB,367.34,United States,44.12397,-114.63078
555665355,Coronation Island,IB,77.37,United States,55.90555,-134.23398
555665356,Cummins Creek,IB,36.53,United States,44.25045,-124.04370
555665359,Dix Mountain,IB,181.29,United States,44.05067,-73.77583
555665360,Eagle Cap,IB,1441.65,United States,45.25550,-117.37678
555665365,Giant Mountain,IB,95.83,United States,44.15737,-73.69886
555665366,Hemingway-Boulders,IB,275.26,United States,43.92173,-114.49962
555665367,Hurricane Creek,IB,62.05,United States,35.73293,-93.18829
555665369,Jim Mcclure-Jerry Peak,IB,383.78,United States,44.02808,-114.25317
555665370,Kuiu,IB,243.61,United States,56.29498,-134.06944
555665371,Little Moose,IB,49.75,United States,43.67432,-74.60372
555665373,Mount Olympus,IB,61.88,United States,40.66186,-111.72243
555665376,Daniel J. Evans,IB,3508.88,United States,47.87340,-123.93337
555665377,Petersburg Creek-Duncan Salt Chuck,IB,189.22,United States,56.84031,-133.17892
555665378,Pharaoh Lake,IB,187.10,United States,43.81029,-73.62964
555665379,Pleasant/Lemusurier/Inian Islands,IB,93.64,United States,58.30714,-135.97107
555665380,Richland Creek,IB,47.24,United States,35.80155,-92.97335
555665381,Round Lake,IB,46.19,United States,44.09040,-74.62580
555665383,Sentinel Range,IB,97.28,United States,44.28633,-73.85476
555665384,Sheep Mountain,IB,175.37,United States,34.30320,-117.71128
555665387,South Baranof,IB,1278.13,United States,56.68457,-134.98053
555665388,South Etolin,IB,337.62,United States,56.00206,-132.30263
555665389,South Prince Of Wales,IB,351.38,United States,54.91175,-132.33553
555665390,Stikine-Leconte,IB,1772.81,United States,56.79999,-132.30391
555665391,Superstition,IB,648.18,United States,33.49199,-111.25651
555665393,Warren Island,IB,46.78,United States,55.89176,-133.89385
555665394,Wenaha-Tucannon,IB,264.32,United States,45.93127,-117.75084
555665395,Wenaha-Tucannon,IB,451.10,United States,46.10119,-117.68207
555665396,West Canada Lake,IB,706.14,United States,43.58477,-74.60947
555665399,White Mountains,IB,933.19,United States,37.67063,-118.17621
555665402,Bruneau-Jarbidge Rivers,IB,384.00,United States,42.39875,-115.60520
555665405,Chuckwalla Mountains,IB,411.16,United States,33.59136,-115.33215
555665410,Jim Mcclure-Jerry Peak,IB,486.03,United States,44.04945,-114.25316
555665418,Red Rock Lakes National Wildlife Refuge_Wilderness Area,IB,133.27,United States,44.62846,-111.77484
555665421,Swanquarter National Wildlife Refuge.Wilderness Area,IB,36.10,United States,35.35348,-76.30312
555665422,Tabeguache,IB,32.64,United States,38.35430,-108.55763
555665461,Cabezon,IB,33.03,United States,35.59052,-107.07829
555665464,Devils Garden Lava Bed,IB,113.16,United States,43.46758,-120.91616
555665468,Guano Creek,IB,42.71,United States,42.26927,-119.57539
555665469,Hakalau Forest National Wildlife Refu,IB,79.82,United States,19.84514,-155.25984
555665473,Inholding,IB,276.90,United States,38.36001,-111.55186
555665481,North Fork,IB,46.10,United States,44.21253,-120.14897
555665482,Oahu Forest National Wildlife Refu,IB,27.34,United States,21.48811,-157.93023
555665487,Pryor Mountain,IB,53.29,United States,45.07339,-108.32780
555665490,San Luis Hills,IB,43.53,United States,37.12694,-105.82858
555665495,Sleeping Giant,IB,26.44,United States,46.93038,-111.97931
555665496,Slinkard,IB,25.50,United States,38.61996,-119.60985
555665497,South Fork,IB,82.27,United States,43.96737,-120.04662
555665500,Turtle Canyon,IB,131.22,United States,39.38823,-110.21575
555665501,Upper Grape Creek,IB,38.37,United States,38.29031,-105.37030
555669974,Northwestern Hawaiian Islands Marine Refuge,IA,2025.33,United States,25.73434,-170.12481
555669978,Round Island No Entry Zone,IA,140.82,United States,58.60537,-159.97526
555669989,Western Sambo Ecological Reserve,IA,30.75,United States,24.51833,-81.70417
555670053,Voyageurs,II,526.68,United States,48.46377,-92.83084
555670057,New River Gorge National Park,II,214.04,United States,37.89988,-80.99695
555670074,Farm Service Agency Interest Of Mn,IV,97.31,United States,46.19892,-94.30074
555670075,Farm Service Agency Interest Of Mo,IV,38.05,United States,38.55596,-92.45240
555670101,Petit Manan,IV,30.75,United States,43.95167,-68.82558
555670105,Rappahannock River Valley,IV,30.83,United States,38.01271,-76.91575
555670118,Togiak,IV,136.31,United States,58.65945,-161.90728
555671411,Hell Canyon,IA,68.05,United States,40.13878,-105.74615
555671415,Kettle Lakes,IA,25.70,United States,40.88097,-106.60139
555671419,Mad Creek,IA,49.16,United States,40.61268,-106.76240
555671425,Pennock Creek,IA,25.82,United States,40.52864,-105.55733
555671426,Raider Basin,IA,25.02,United States,41.34207,-120.16955
555671664,Pinchot,IB,26.61,United States,41.30769,-75.74716
555671918,Devils Staircase,IB,123.51,United States,43.71627,-123.91113
555671920,Upper Bald River,IB,36.57,United States,35.26469,-84.16669
555671921,Aleutian Islands World War Ii National Monument - Kiska Area 4,III,5335.98,United States,53.33737,0.31253
555671922,Big Wild Horse Mesa,IB,81.54,United States,38.54146,-110.69810
555671923,Broad Canyon,IB,64.62,United States,32.50546,-107.10108
555671924,Buzzards Peak,IB,49.90,United States,33.19424,-114.83706
555671925,Cerro Del Yuta,IB,54.36,United States,36.92908,-105.68688
555671926,Cinder Cone,IB,74.17,United States,31.98688,-107.22305
555671927,Cold Wash,IB,50.39,United States,38.92185,-110.84452
555671928,Eagle Canyon,IB,61.06,United States,38.92261,-110.89347
555671929,East Potrillo Mountains,IB,53.96,United States,31.89405,-107.03055
555671930,Horse Valley,IB,58.97,United States,38.63640,-110.87376
555671931,Labyrinth Canyon,IB,243.41,United States,38.62986,-110.09608
555671932,Little Ocean Draw,IB,92.72,United States,38.68997,-110.79669
555671933,Little Wild Horse Canyon,IB,25.25,United States,38.64203,-110.82338
555671934,Lower Last Chance,IB,87.54,United States,38.53686,-111.17889
555671935,Middle Wild Horse Mesa,IB,70.98,United States,38.53530,-110.84073
555671936,Milpitas Wash,IB,71.92,United States,33.28179,-114.86218
555671937,Red's Canyon,IB,78.68,United States,38.71773,-110.90553
555671939,Whitethorn,IB,42.13,United States,32.02884,-107.31312
555672146,Florida Keys Areas to be Avoided Natural Reserve,IV,5345.39,United States,25.06083,-81.52292
555672149,Hawaiian Islands National Wildlife Refuge,IA,1036.51,United States,25.50868,-168.95212
555672153,Savannah National Wildlife Refuge,IV,128.00,United States,32.50143,-81.29031
555672157,Tortugas Ecological Reserve,IA,469.78,United States,24.53336,-82.97500
555672158,Tortugas North Ecological Reserve,IA,282.56,United States,24.70836,-82.95000
555672159,Tortugas South Ecological Reserve,IA,187.22,United States,24.42500,-83.11667
555672180,Northeast Canyons And Seamounts Marine,IV,12701.62,United States,39.73284,-67.10563
555672194,Petrified Forest,II,599.89,United States,34.97482,-109.77264
555672203,Bogue Chitto National Wildlife Refuge.Wilderness Study Area,IB,37.70,United States,30.51195,-89.79307
555672204,Hawaiian Islands,IV,1036.46,United States,25.50860,-168.95171
555672205,Hawaiian Islands National Wildlife Refu,IA,433.14,United States,24.56372,-167.94284
555672207,Lewis And Clark National Wildlife Refu,IB,51.54,United States,46.21851,-123.59455
555672312,Forrester Island,IV,111.70,United States,54.79540,-133.57758
555672314,Tuxedni,IV,62.81,United States,60.14077,-152.60016
555672316,Bowen Gulch,IA,39.11,United States,40.33256,-105.91159
555672318,Silver Creek,IA,49.97,United States,40.20048,-106.67756
555672444,Nelson Mountain,IB,30.11,United States,39.02603,-111.22888
555672445,Sleeping Bear Dunes,IB,128.49,United States,44.92944,-86.00402
555672446,Beaver Dam (North),IB,49.35,United States,36.99652,-113.76554
555672447,Desolation Canyon,IB,648.43,United States,39.26484,-110.16289
555672448,Organ Mountains,IB,80.26,United States,32.31768,-106.56456
555672449,Potrillo Mountains,IB,478.87,United States,31.98850,-107.18029
555672450,Squaw Papoose Canyon,IB,45.47,United States,37.57893,-109.04808
555672667,Dry Tortugas Research Natural Area,IA,119.97,United States,24.66299,-82.90825
555672697,Papahanaumokuakea Marine National Monument Particularly Sensitive Sea Area National Monument,IA,362217.44,United States,25.73978,-170.14582
