candidate_id,lat,lon,landforms
uc-4368918,39.1451,-76.9002,
uc-4165913,29.0258,-80.927,coast
uc-5417657,39.5878,-105.0694,river|steppe
uc-4356847,39.0046,-76.8755,coast
uc-4786667,38.9209,-77.5039,
uc-5223593,41.4901,-71.3128,coast
uc-5004005,43.1689,-86.2639,lake
uc-5326305,34.8697,-117.0562,desert
uc-5134203,40.6587,-73.6412,coast
uc-4130430,35.2506,-91.7362,
uc-5697939,41.1239,-100.7654,river
uc-4159553,26.4187,-81.4173,
uc-5126518,40.8176,-73.0001,coast
uc-5387844,37.736,-120.9355,river
uc-4917358,42.4461,-87.8328,lake
uc-4526576,39.7973,-84.3113,
uc-4839704,41.3909,-72.8595,coast
uc-5100776,41.0887,-74.1438,coast
uc-5130831,41.2901,-73.9204,coast|river
uc-4160822,28.1559,-82.6212,coast
uc-5107760,40.6565,-73.6093,coast
uc-4758023,38.8462,-77.3064,
uc-4172372,27.8164,-80.4706,coast
uc-4996306,42.6406,-84.5152,
uc-4868404,41.4245,-91.0432,river
uc-5025471,45.3038,-93.5672,river
uc-5836898,41.5875,-109.2029,steppe
uc-4156920,26.1879,-81.6951,coast
uc-4683462,32.0954,-96.4689,
uc-4358701,39.4998,-76.6411,
uc-4467485,35.5843,-78.8,
uc-5295177,33.6117,-111.7174,desert
uc-4508204,39.6284,-84.1594,
uc-5816320,47.6262,-122.5212,coast
uc-4709272,32.5449,-94.3674,
uc-5278005,43.1947,-88.729,
uc-4474221,36.1199,-80.0737,
uc-5688789,46.8792,-102.7896,
uc-5102162,40.4148,-74.3654,coast
uc-4355355,38.7073,-77.023,coast
uc-5343171,36.5433,-119.3871,steppe
uc-5326297,34.8986,-117.0228,desert
uc-4354573,39.0762,-76.9578,
uc-5226534,44.3114,-96.7984,
uc-4885186,41.6573,-87.68,
uc-5026291,44.295,-93.2688,
uc-5591778,43.6954,-116.354,
uc-5104473,40.6554,-74.3899,coast
uc-4419290,32.2732,-89.9859,
uc-4270356,37.5456,-97.2689,river
uc-5795906,47.0529,-122.2943,
uc-4146901,28.3267,-82.6834,coast
uc-4935623,42.0245,-71.1287,
uc-5146286,41.5053,-82.0282,lake
uc-5123477,41.927,-73.9974,river
uc-4208442,33.4473,-84.1469,
uc-5007531,42.2223,-83.3966,
uc-4943021,42.0334,-71.2189,
uc-4154396,27.9947,-81.7381,
uc-4147290,30.4616,-87.315,coast
uc-4152311,30.7621,-86.5705,
uc-5088262,42.9337,-72.2781,
uc-4580569,34.1954,-82.1618,
uc-5468773,35.5281,-108.7426,steppe
uc-5104835,40.4082,-74.3543,coast
uc-4535389,34.5023,-97.9578,
uc-4198322,33.2468,-84.2641,
uc-4890009,41.6389,-87.6073,lake
uc-4413872,38.5926,-90.3573,
uc-4376482,38.812,-94.5319,
uc-4422442,33.4957,-88.4273,river
uc-4685892,33.7557,-96.5367,lake|river
uc-4703078,30.0474,-99.1403,
uc-4216948,32.1155,-81.2471,
uc-5262649,43.2156,-88.03,lake
uc-4449620,32.3526,-90.8779,river
uc-4178775,30.4557,-86.6383,coast
uc-4167536,27.1678,-80.2662,coast
uc-4943888,41.8932,-70.9112,coast
uc-4347426,39.0321,-76.5027,coast
uc-5359864,34.4133,-119.861,coast
uc-7260233,27.6164,-80.4131,coast
uc-4360287,38.934,-76.8966,coast
uc-4845898,41.6998,-72.157,
uc-4160023,30.2947,-81.3931,coast
uc-5172387,41.3898,-81.4412,
uc-5113683,40.6815,-73.3998,coast
uc-7262110,47.8628,-122.295,coast
uc-4154031,26.1384,-81.7665,coast
uc-4682127,29.7783,-95.1719,coast
uc-8605041,33.7402,-86.6494,
uc-4900801,42.3472,-89.039,
uc-4082569,33.2857,-86.81,
uc-4956976,44.0979,-70.2312,
uc-4769608,38.8184,-77.1433,coast
uc-5162077,40.2364,-83.3671,
uc-4157827,28.1145,-81.6201,
uc-5066001,41.4297,-97.3684,river
uc-5221077,41.6771,-71.2662,coast
uc-5742726,45.3001,-122.9732,river
uc-4175091,25.6707,-80.4012,coast
uc-4311963,38.1112,-85.8702,river
uc-5761287,45.2998,-122.7737,river
uc-4699626,30.5427,-97.5467,
uc-5533366,31.8423,-102.4988,steppe
uc-5805441,48.2932,-122.6432,coast
uc-5855070,21.34,-158.0304,coast
uc-5207069,40.2454,-75.6496,
uc-5161803,41.4153,-81.566,
uc-5176937,41.6398,-81.4065,lake
uc-5118226,40.7268,-73.6343,coast
uc-5774662,40.9805,-111.8874,lake
uc-4915539,41.9381,-88.4045,
uc-5029500,44.7433,-92.8524,river
uc-5146277,41.4517,-82.0354,lake
uc-4589368,33.5018,-81.9651,river
uc-4835512,41.289,-72.6818,coast
uc-5790971,47.7443,-122.0773,
uc-5339539,36.098,-119.5604,steppe
uc-5116004,40.767,-72.9962,coast
uc-4792901,38.7726,-77.2211,coast
uc-13645943,21.5056,-158.0335,coast
uc-5158164,41.2401,-81.4407,
uc-4158865,28.1878,-82.7395,coast
uc-4305504,37.8404,-85.9491,
uc-4764826,37.3043,-77.2872,coast
uc-5203127,41.0037,-80.347,
uc-4830198,33.6598,-85.8316,
uc-4167583,26.6359,-80.0961,coast
uc-4339348,32.5232,-92.6379,
uc-4955840,42.5465,-71.1737,
uc-4711156,32.4824,-96.9945,
uc-4440076,34.3665,-89.5192,
uc-5378500,37.7666,-120.8471,river
uc-4889447,41.752,-87.974,
uc-4885156,41.9575,-88.0809,
uc-4176380,27.0998,-82.4543,coast
uc-4942744,42.1601,-72.4759,
uc-4173392,27.4631,-82.5818,coast
uc-5101938,40.6301,-74.4274,coast
uc-4179074,34.0663,-84.6784,
uc-4440397,30.3658,-88.5561,coast
uc-5749352,43.2165,-123.3417,
uc-4520760,39.507,-84.7452,
uc-5803990,47.1301,-119.2781,steppe
uc-7259823,28.1055,-82.5259,coast
uc-8479411,28.0939,-82.5056,coast
uc-5105127,40.7156,-74.3647,coast
uc-5232741,44.8994,-97.1151,
uc-5145607,40.9153,-81.1059,
uc-5660340,48.1958,-114.3129,river
uc-4911934,41.6009,-87.607,lake
uc-5085374,42.8806,-71.3273,
uc-4177671,28.6986,-81.4256,
uc-4161771,28.8108,-81.8779,
uc-4683021,29.518,-98.3161,
uc-4914830,41.8897,-87.989,
uc-4905337,41.4914,-87.6745,
uc-4752665,37.1298,-80.4089,
uc-4621846,35.8845,-84.1535,
uc-8449910,41.6077,-86.7139,
uc-5224949,41.922,-71.5495,coast
uc-5175496,41.0256,-81.7298,
uc-5788822,45.5871,-122.3995,river
uc-4156042,30.4206,-86.6171,coast
uc-4893591,41.8875,-88.3054,
uc-5172485,41.5231,-81.5185,lake
uc-4225039,34.1065,-84.0335,lake
uc-4828890,39.3331,-82.9824,river
uc-5397664,38.9332,-119.9844,lake
uc-5551498,33.8673,-112.1468,desert|steppe
uc-4932214,42.1584,-71.1448,coast
uc-8531960,41.9211,-71.435,coast
uc-4477525,34.6183,-79.0105,
uc-4598353,34.9204,-82.2962,
uc-5411079,34.1142,-116.4322,steppe
uc-4955219,42.5793,-71.4378,
uc-4154205,28.9889,-80.9023,coast
uc-5178165,40.5595,-79.9587,
uc-5091383,43.077,-70.7577,coast
uc-4408000,38.7045,-93.2283,
uc-4165565,26.1423,-81.796,coast
uc-5381515,37.4716,-121.1297,steppe
uc-4258285,39.785,-85.7694,
uc-4792522,38.0685,-78.8895,
uc-4829791,34.2678,-86.2088,
uc-4952121,42.4801,-71.0995,coast
uc-5095409,40.7062,-74.5493,
uc-5166516,41.557,-83.6272,
uc-5576859,40.0503,-105.05,steppe
uc-5735238,42.2249,-121.7817,lake|river
uc-5773001,41.1397,-112.0505,lake
uc-5296802,31.8543,-110.9937,desert|steppe
uc-5690366,46.8267,-100.8896,lake|river
uc-4955884,42.4523,-71.137,coast
uc-5004359,42.7223,-84.4275,
uc-4375087,38.4328,-90.3776,river
uc-4890536,41.5009,-90.4443,river
uc-4474436,35.2627,-77.5816,
uc-4657077,35.4834,-86.4603,
uc-5000947,46.5435,-87.3954,lake
uc-8347326,39.8286,-86.3822,
uc-4958141,43.4926,-70.4534,coast
uc-4678901,29.8752,-98.2625,
uc-5589394,42.7283,-111.5324,
uc-4081914,33.6143,-85.835,
uc-5273812,42.9106,-87.8606,lake
uc-5370493,36.6844,-121.8022,coast
uc-5804306,47.9445,-122.3046,coast
uc-4235668,39.4962,-88.1762,
uc-4272782,38.8792,-99.3268,
uc-13645935,21.3153,-157.9913,coast
uc-13645942,21.4779,-157.9945,coast
uc-4386387,38.7442,-90.3054,
uc-4575461,33.836,-79.0478,
uc-5124078,40.6702,-73.7466,coast
uc-5034767,45.1602,-93.0888,
uc-4094212,33.6198,-86.6089,
uc-4683317,33.154,-97.0647,
uc-4752229,37.3568,-77.4416,coast
uc-4400648,37.0434,-93.2943,
uc-13645940,21.3668,-158.0733,coast
uc-5528450,34.1848,-101.7068,steppe
uc-4894465,42.3445,-88.0417,
uc-4928703,42.4851,-71.4328,
uc-4977762,43.4393,-70.7742,
uc-7176035,47.866,-122.1551,coast
uc-5849297,20.7646,-156.4458,coast|mountain
uc-5324903,35.2091,-118.8284,steppe
uc-4862760,41.673,-93.6977,river
uc-4271935,38.8108,-94.9272,
uc-5711789,42.1946,-122.7095,
uc-5172078,40.2842,-84.1555,
uc-4986172,42.5467,-83.2113,
uc-5119019,43.0331,-78.9625,lake
uc-4227777,33.5871,-84.5424,
uc-4794531,38.7168,-77.1328,coast
uc-5166819,40.1448,-84.2424,
uc-4351887,39.4812,-76.6439,
uc-4577263,34.8298,-82.6015,
uc-4503646,39.3898,-74.524,coast
uc-5445820,37.0431,-100.921,steppe
uc-4539615,36.0229,-95.9683,river
uc-4595864,34.7371,-82.2543,
uc-5267403,42.5531,-87.9334,lake
uc-4557109,39.9376,-77.6611,
uc-4983811,41.8976,-84.0372,
uc-5713759,45.5579,-122.8676,
uc-4161424,26.6165,-80.101,coast
uc-5125011,43.1706,-78.6903,
uc-4516412,39.4353,-84.203,
uc-4154489,30.5188,-87.2728,coast
uc-4550881,35.9987,-96.1142,
uc-4673425,31.056,-97.4644,
uc-5322551,34.1431,-118.7379,coast
uc-4326868,30.5046,-90.4629,
uc-13645944,21.4839,-158.0468,coast
uc-4899739,42.2831,-87.9531,lake
uc-4277241,37.4109,-94.705,
uc-4521816,38.7317,-82.9977,river
uc-5353530,38.7632,-121.1638,
uc-5039675,44.4583,-93.1616,
uc-5168491,41.4756,-81.8393,lake
uc-4405180,38.8019,-94.4527,
uc-4143637,39.4496,-75.7163,coast
uc-4470244,34.879,-76.9013,coast
uc-4937557,42.5751,-71.9981,
uc-5423294,39.7555,-105.2211,steppe
uc-4186531,34.1653,-84.8023,
uc-5146055,40.8687,-82.3182,
uc-7315237,30.1708,-81.8355,
uc-4374513,38.5506,-90.3332,
uc-5385793,33.0417,-116.8681,
uc-5111141,40.6945,-73.7385,coast
uc-5703670,40.8324,-115.7631,river|steppe
uc-5306611,31.3404,-110.9343,steppe
uc-5166184,41.3901,-81.7596,lake
uc-4543352,35.3842,-97.7245,
uc-4782864,38.7887,-77.1128,coast
uc-5115989,40.8768,-73.3246,coast
uc-4342816,30.2366,-93.3774,
uc-4491180,35.2923,-81.5357,
uc-4838887,41.479,-72.1512,coast
uc-4163049,30.2455,-85.6483,coast
uc-5123840,40.8351,-73.1312,coast
uc-4585000,33.9815,-81.2362,lake
uc-5202765,40.4284,-79.6976,
uc-4352681,39.6529,-78.7625,
uc-4734350,32.2207,-98.2023,
uc-7315412,47.8974,-122.1815,coast
uc-5002344,41.9164,-83.3977,lake
uc-5218802,40.3634,-79.8664,river
uc-5803457,47.8601,-122.2043,coast
uc-4167424,30.5994,-87.1611,coast
uc-4518188,39.6428,-84.2866,
uc-4167601,30.1775,-81.3876,coast
uc-4406282,37.9514,-91.7713,
uc-4714149,30.1552,-95.2113,
uc-4899170,42.197,-88.0934,
uc-5254218,43.2286,-88.1104,
uc-4103448,34.5959,-92.4891,
uc-4154606,28.8528,-81.6853,
uc-4738574,29.548,-98.2911,
uc-4302504,38.1601,-85.6597,
uc-5195561,40.3267,-78.922,
uc-4596208,33.6835,-78.9984,coast
uc-5015688,42.2411,-83.613,
uc-5196220,40.0893,-75.396,
uc-11811570,41.28,-73.8716,coast
uc-4413595,38.7628,-93.7361,
uc-4902475,41.5261,-87.8892,
uc-5417258,39.0919,-108.449,river|steppe
uc-5137600,40.8665,-73.0357,coast
uc-4461015,36.0215,-80.382,river
uc-4562144,39.961,-75.608,
uc-4843362,41.4815,-73.2132,
uc-4945911,41.9668,-71.187,
uc-5131692,44.6995,-73.4529,lake
uc-5779068,40.8486,-111.9069,lake
uc-5166009,41.7245,-81.2457,lake
uc-4938378,42.5876,-72.5995,river
uc-4521209,39.8842,-82.7535,
uc-4223413,33.8573,-84.0199,
uc-5104882,41.0334,-74.6385,
uc-5121163,40.8154,-73.0451,coast
uc-5809333,45.7107,-122.649,
uc-7261553,34.2322,-118.2353,
uc-4409591,38.7878,-90.2159,river
uc-5052916,45.1219,-95.0433,
uc-4790534,38.9187,-77.2311,coast
uc-5027117,45.2789,-92.9852,
uc-5805815,45.6665,-122.5609,river
uc-5779548,40.0444,-111.7322,lake|steppe
uc-4299670,37.3281,-87.4989,
uc-4089114,32.4074,-87.0211,river
uc-5074792,41.1544,-96.0422,
uc-5879898,64.8,-147.5333,river
uc-4264617,38.9592,-85.8902,
uc-4360201,39.1071,-76.485,coast
uc-5200499,40.3479,-79.8642,river
uc-5280822,40.4084,-80.5392,
uc-5807212,48.1181,-123.4307,coast
uc-4670866,29.1694,-95.4319,
uc-5504003,39.608,-119.2518,desert|river
uc-4670234,27.7523,-98.0697,
uc-4899012,42.2586,-87.8406,lake
uc-5786485,45.7809,-122.5334,
uc-5343303,38.4455,-121.8233,
uc-4195701,33.6221,-84.3691,
uc-4896353,41.5573,-87.6656,
uc-4141363,39.6293,-75.6583,coast
uc-4315768,29.6241,-90.7512,
uc-4716805,30.093,-93.7365,coast|river
uc-4883207,41.6689,-87.7387,
uc-4163033,28.1511,-82.4615,
uc-4475773,35.824,-80.2534,
uc-4884434,41.8814,-87.8831,
uc-4460943,35.6507,-78.4564,
uc-5523369,31.6926,-106.2075,desert
uc-5751632,45.3565,-122.8401,
uc-8480031,41.3417,-72.136,coast
uc-5383187,38.0044,-122.2989,coast
uc-4174317,27.7181,-82.3518,coast
uc-5711149,42.2068,-121.7372,lake|river
uc-5148273,41.3139,-81.6851,
uc-5216895,40.3359,-80.0834,
uc-4995514,42.747,-84.4011,
uc-4276248,38.0467,-97.345,
uc-4501931,39.7029,-75.1118,coast
uc-4529292,34.6381,-99.334,
uc-5329649,33.6103,-114.5964,desert
uc-5810490,47.6445,-122.6949,coast
uc-5791159,47.3582,-122.1222,coast
uc-4901445,41.5039,-87.7131,
uc-5280814,40.419,-80.5895,river
uc-4528259,39.2131,-84.5994,
uc-5183234,40.2015,-77.1889,
uc-4264688,39.5214,-85.7769,
uc-4663494,35.362,-86.2094,
uc-4402245,37.0209,-93.206,
uc-4241704,39.7339,-90.229,
uc-4838116,41.2795,-72.5984,coast
uc-4350288,38.804,-76.9066,coast
uc-5134316,40.821,-73.143,coast
uc-4977222,43.5009,-70.4428,coast
uc-4692400,29.5389,-95.4474,
uc-5115962,40.6734,-73.4365,coast
uc-4929023,42.3754,-72.5192,
uc-5431710,38.4783,-107.8762,steppe
uc-4163487,29.0086,-82.1831,
uc-4676798,31.7093,-98.9912,
uc-4951594,42.0751,-72.0334,
uc-4889668,42.1711,-87.8445,lake
uc-4689311,32.3293,-96.6253,
uc-5793639,46.9965,-120.5478,
uc-4533580,36.3126,-95.6161,
uc-4880981,41.6117,-93.8852,
uc-4160100,28.2931,-82.6901,coast
uc-5126555,40.7934,-73.4151,coast
uc-4146723,27.8964,-81.8431,
uc-5173572,41.7189,-83.713,
uc-5311433,31.4715,-110.9765,desert|steppe
uc-4302035,36.6103,-88.3148,
uc-5785868,48.1987,-122.1251,coast
uc-5281730,41.8098,-72.8307,
uc-4209448,33.0801,-83.2321,river
uc-5048814,45.0564,-92.806,river
uc-5113790,42.6012,-76.1805,
uc-4957003,44.3106,-69.7795,river
uc-5147097,41.3662,-81.8543,lake
uc-5174550,41.3126,-81.4401,
uc-5281551,41.3462,-73.079,coast
uc-4094163,31.8088,-85.9699,
uc-5162188,41.5192,-81.4579,lake
uc-4433039,31.6941,-89.1306,
uc-5140402,40.8262,-73.5021,coast
uc-5148326,41.3984,-81.8046,lake
uc-4291255,39.0167,-84.6008,
uc-5241248,44.467,-73.171,lake
uc-5771960,41.5102,-112.0155,lake
uc-4226348,30.8366,-83.9788,
uc-4805404,39.4851,-80.1426,river
uc-4061234,30.523,-87.9033,coast
uc-7258671,38.8314,-76.7483,coast
uc-5795011,47.0962,-122.3587,coast
uc-5099738,40.5754,-74.3224,coast
uc-4225309,34.0515,-84.0713,lake|river
uc-4512060,39.2903,-84.5041,
uc-4373238,39.5754,-76.9958,
uc-4893037,41.4959,-87.8487,
uc-5164582,41.1828,-80.7654,
uc-5261969,44.6688,-90.1718,
uc-4770714,38.7043,-77.2278,coast
uc-5101427,40.7968,-74.4815,
uc-4427569,30.3858,-88.6117,coast
uc-4885342,41.1538,-87.8875,river
uc-4900817,40.4592,-90.6718,
uc-4535783,35.5323,-97.955,
uc-5336667,37.123,-120.2602,steppe
uc-5371858,33.8334,-117.2961,
uc-5730183,45.4468,-122.5304,
uc-4908236,42.3534,-88.0934,
uc-4917298,41.6411,-88.4473,
uc-4313697,37.9901,-84.1796,
uc-5779036,41.3072,-111.9602,lake
uc-4884509,41.955,-87.9401,
uc-4691833,32.7482,-96.4719,
uc-5127315,41.1112,-74.0685,coast
uc-4291620,38.1598,-85.5877,
uc-4341378,30.4013,-91.0009,
uc-4109785,33.2076,-92.6663,
uc-5012521,42.1395,-83.1783,lake
uc-5146089,41.865,-80.7898,lake
uc-4334720,31.7607,-93.0863,
uc-5097315,40.884,-74.5621,
uc-4905006,41.3456,-88.8426,river
uc-5394842,35.5005,-119.2718,steppe
uc-4772943,37.506,-77.6492,
uc-4929004,42.8584,-70.93,coast|river
uc-4893070,41.9353,-87.8656,
uc-8480062,37.4488,-77.4735,
uc-4542367,34.9334,-95.7697,
uc-4717232,31.7621,-95.6308,
uc-4382837,38.6609,-90.4226,
uc-4681485,29.7388,-95.758,
uc-4066811,33.2962,-86.8436,
uc-4946620,42.1584,-72.3287,
uc-4147241,26.6845,-80.6676,lake
uc-4759968,38.7821,-77.1464,coast
uc-5152833,41.6539,-81.4504,lake
uc-4396915,38.597,-90.5093,
uc-5333282,38.6688,-120.9872,
uc-5173048,40.3698,-80.634,river
uc-4525304,39.5523,-84.2333,
uc-7257422,41.4499,-72.8189,coast
uc-7258832,38.9684,-76.8511,coast
uc-4386289,37.7809,-90.4218,
uc-5527953,35.5362,-100.9599,
uc-4155726,27.5803,-80.3867,coast
uc-5794559,45.6846,-122.5751,
uc-4456703,36.2168,-81.6745,
uc-5388735,34.8641,-118.1634,steppe
uc-4244099,39.4831,-88.3728,
uc-5324802,35.1186,-120.5907,coast
uc-5785657,48.5126,-122.6127,coast
uc-5803786,47.8554,-121.971,
uc-5198034,40.2309,-75.5221,
uc-13100434,21.4789,-157.988,coast
uc-4845871,41.1954,-73.4379,coast
uc-5121636,40.8681,-73.4257,coast
uc-4266307,38.6773,-87.5286,river
uc-5107152,42.9387,-74.1882,river
uc-5420241,37.2753,-107.8801,
uc-4581023,32.9185,-80.022,coast
uc-4465088,36.2946,-76.2511,coast
uc-4945256,42.8126,-70.8773,coast|river
uc-4948924,42.1307,-70.9162,coast
uc-4982753,43.677,-70.3712,coast
uc-4220629,30.7305,-81.5465,coast
uc-4886738,42.212,-88.2381,
uc-5225631,41.3776,-71.8273,coast
uc-4120792,34.8668,-92.4043,river
uc-4475622,34.2563,-78.0447,coast
uc-5279436,44.3836,-89.8174,river
uc-4475640,35.914,-81.539,
uc-5128266,41.0887,-74.0135,coast
uc-5838198,44.7972,-106.9562,
uc-5128884,40.6976,-73.4251,coast
uc-5558953,40.8665,-124.0828,coast
uc-4389418,39.7084,-91.3585,river
uc-5853992,21.5028,-158.0246,coast
uc-4753671,37.268,-77.4073,coast
uc-4243899,37.7306,-88.9331,
uc-5096798,40.5746,-74.3021,coast
uc-4922968,40.7545,-86.3567,river
uc-5130081,43.4554,-76.5105,lake|river
uc-5105433,40.3043,-74.1004,coast
uc-4239509,38.9556,-90.1868,
uc-5224082,41.6023,-71.2503,coast
uc-4845823,41.7107,-72.2081,
uc-4350160,39.0576,-76.9358,
uc-4845056,41.457,-72.8232,coast
uc-4913110,41.9889,-88.6868,
uc-4151440,28.3861,-80.742,coast
uc-4813878,39.4562,-77.9639,
uc-4163388,25.9412,-81.7184,coast
uc-5173930,41.1145,-83.178,
uc-5016024,43.648,-93.3683,
uc-4951397,42.2584,-72.5745,river
uc-4439506,30.4113,-88.8278,coast
uc-4896012,41.8009,-87.937,
uc-4262072,39.9289,-85.3702,
uc-4502687,39.8243,-74.9977,coast
uc-4829307,28.9828,-95.9694,
uc-4984029,42.9723,-85.9536,
uc-5385082,36.7758,-121.6697,coast
uc-4754966,38.4732,-77.9967,
uc-5055787,40.1947,-92.5833,
uc-5128886,40.7165,-73.3218,coast
uc-5508180,36.8055,-114.0672,desert
uc-5164390,40.4898,-81.4457,river
uc-4170797,27.9908,-82.6932,coast
uc-5164706,40.8759,-81.4023,
uc-4373449,39.0398,-76.993,coast
uc-4780837,37.1318,-80.5764,river
uc-4093753,30.5902,-88.1708,coast
uc-5144736,43.1801,-73.7443,
uc-4952320,42.3834,-71.4162,
uc-4529096,34.7745,-96.6783,
uc-5223358,41.5457,-71.2914,coast
uc-4765553,38.8951,-77.2117,coast
uc-4369076,38.974,-76.849,coast
uc-4535414,33.994,-96.3708,
uc-4837278,41.8387,-71.8692,
uc-5123456,40.8862,-73.2573,coast
uc-5717758,45.2629,-122.6926,river
uc-4404233,36.757,-90.3929,river
uc-5374671,37.8349,-122.1297,coast
uc-5597955,43.4918,-116.4201,steppe
uc-4062644,30.4066,-87.6836,coast
uc-4170688,27.7209,-82.4331,coast
uc-5731070,45.8404,-119.2895,steppe
uc-4713932,29.9744,-93.9924,coast
uc-5354172,36.3208,-121.2438,mountain
uc-4748993,36.5965,-82.1885,
uc-4303012,38.1412,-85.6877,
uc-5559320,40.8424,-124.0637,coast
uc-5106615,41.0095,-74.1729,
uc-5145028,40.632,-73.7126,coast
uc-4921725,40.8831,-85.4975,river
uc-5359052,32.8475,-115.5694,desert
uc-5294167,32.7559,-111.5548,desert
uc-4798308,37.7782,-81.1882,
uc-4939647,42.3518,-71.8634,
uc-5095325,40.5804,-74.2852,coast
uc-5116060,40.9415,-73.1059,coast
uc-4625282,36.3231,-86.7133,
uc-4194474,33.4487,-84.4549,
uc-5235024,44.5439,-73.1479,lake
uc-4846757,41.6442,-93.4647,
uc-4736028,32.736,-96.2753,
uc-4938836,42.1132,-70.812,coast
uc-5316890,32.2517,-110.7373,desert|steppe
uc-5745380,45.6721,-118.7886,steppe
uc-5136421,40.7359,-73.0821,coast
uc-4421935,34.2001,-90.5709,
uc-4238132,38.5889,-89.9904,
uc-5165101,41.2426,-82.6157,
uc-4171782,26.4673,-81.8015,coast
uc-4933743,42.4604,-71.349,
uc-4659557,36.5092,-86.885,
uc-4619800,36.0345,-89.3856,
uc-5151861,41.2845,-84.3558,
uc-4348353,39.0348,-76.9075,
uc-5789683,46.7162,-122.9543,
uc-4911418,41.52,-88.2017,
uc-5163799,40.3934,-82.4857,
uc-4916140,41.8506,-87.882,
uc-4571722,32.2371,-80.8604,coast
uc-4226552,31.4505,-83.5085,
uc-4929417,42.1945,-71.8356,
uc-5377100,35.0427,-120.476,coast
uc-4768678,37.6429,-77.5089,
uc-4735702,30.5708,-97.4094,
uc-4480219,35.7454,-81.6848,
uc-4289445,37.6456,-84.7722,
uc-5220798,41.7407,-71.3087,coast
uc-4915545,40.7037,-89.4073,
uc-5205849,40.1304,-75.5149,
uc-4710749,26.1498,-97.9136,
uc-4054378,33.6457,-86.6836,
uc-4394905,38.5334,-90.2793,river
uc-4212888,33.9412,-84.2135,
uc-5743731,45.4168,-122.6401,river
uc-4353962,38.7743,-76.0763,coast
uc-4935582,42.2668,-72.669,river
uc-7315409,47.8053,-122.2406,coast
uc-4552707,35.9154,-94.97,
uc-5293083,31.3446,-109.5453,desert|steppe
uc-4336153,30.5335,-92.0815,
uc-4938048,42.207,-71.6856,
uc-7260095,26.3386,-80.1869,coast
uc-4676206,30.1669,-96.3977,
uc-5245193,43.4578,-88.8373,
uc-5338196,36.1397,-120.3602,steppe
uc-4842818,41.3968,-73.0759,coast
uc-4997500,42.9072,-85.792,river
uc-5113142,42.7742,-73.7001,river
uc-4686593,26.1703,-98.052,steppe
uc-4791160,38.9012,-77.2653,coast
uc-5197159,40.2415,-75.2838,
uc-4656585,35.8681,-83.5618,
uc-4533029,35.0526,-97.9364,
uc-4204007,30.8,-81.6898,coast
uc-4738721,29.2097,-99.7862,
uc-4174201,27.1975,-80.2528,coast
uc-4254021,39.7628,-86.3997,
uc-4346788,30.6485,-91.1565,
uc-5042773,44.5625,-92.5338,river
uc-4408672,36.8767,-89.5879,
uc-4382072,38.5245,-90.3573,
uc-5855051,21.3156,-158.0072,coast
uc-5153680,41.4414,-81.8643,lake
uc-5416005,38.441,-105.2425,river|steppe
uc-5045258,45.21,-93.665,
uc-4920986,41.5284,-87.4236,lake
uc-4323873,29.8458,-90.1067,lake
uc-7262790,21.4984,-158.0651,coast
uc-4748305,37.5249,-77.5578,river
uc-5265499,43.1117,-88.4993,
uc-4176409,27.6386,-80.3973,coast
uc-5812604,46.3237,-120.0087,steppe
uc-5736218,44.5365,-122.907,
uc-4146934,27.4253,-82.5904,coast
uc-5173210,41.2392,-81.3459,
uc-4185657,34.5026,-84.951,
uc-4902754,40.6128,-89.4593,
uc-5262634,44.8755,-91.9193,
uc-5403676,39.328,-120.1833,river
uc-5155207,41.3503,-83.1219,lake
uc-4692746,33.6259,-97.1333,
uc-5785243,46.9754,-123.8157,coast
uc-5099292,40.944,-74.6707,
uc-4982236,44.552,-69.6317,river
uc-5379759,39.5139,-121.5578,lake|river
uc-5088438,43.5279,-71.4703,lake
uc-5030005,47.4271,-92.9377,
uc-4192205,32.5404,-82.9038,river
uc-5720495,43.3665,-124.2179,coast
uc-4471851,34.9704,-78.9453,
uc-4702732,29.7858,-95.8244,
uc-4184845,31.1501,-81.4915,coast
uc-4802316,39.2807,-80.3445,
uc-4701458,30.4427,-97.775,
uc-4503346,39.7435,-74.281,coast
uc-5100748,40.7598,-74.4171,
uc-7315234,30.4065,-87.0055,coast
uc-4734909,33.1384,-95.6011,
uc-4361831,39.0921,-76.8178,
uc-4131116,36.1881,-94.5405,
uc-5029181,45.2502,-93.2499,
uc-4920473,40.2795,-86.5108,
uc-4712933,33.1568,-94.9683,
uc-4919820,41.4942,-87.5217,
uc-5134693,40.9806,-73.6837,coast
uc-4046704,38.7329,-77.058,coast
uc-4179667,32.0724,-84.2327,
uc-5193309,41.2334,-80.4487,
uc-5019588,45.1719,-93.8747,
uc-4919381,40.0412,-86.8744,
uc-4405434,37.12,-93.4802,
uc-4452303,35.3501,-80.2001,
uc-4752136,38.5698,-77.2669,coast
uc-4219001,33.5726,-84.4133,
uc-4720833,33.2362,-96.8011,
uc-4718209,29.6261,-95.7316,river
uc-4402178,38.7012,-90.3623,
uc-4994391,42.9098,-85.7631,river
uc-4869195,41.7492,-91.5979,
uc-4286281,39.0276,-84.7241,
uc-5406421,34.5005,-118.1165,
uc-4173600,28.3931,-81.3834,
uc-5404476,39.1502,-123.2078,
uc-4704027,29.3686,-94.9713,coast
uc-4727605,32.6396,-96.5383,
