qid,tier,lat,lon,sitelinks,iso
Q3212491,festival,48.58860,-1.92278,4,FR
Q3219700,festival,46.51667,6.63333,4,CH
Q3241091,festival,30.26756,-97.76716,12,US
Q3269994,festival,45.81310,15.97720,18,HR
Q3272101,festival,18.75181,98.92305,9,TH
Q3278820,festival,52.07500,-3.12500,7,GB
Q3281127,festival,42.81667,-1.65000,4,ES
Q3302580,festival,43.26220,-2.95330,5,ES
Q3328419,festival,43.68306,-7.85000,7,ES
Q3335579,festival,48.69780,6.18444,3,FR
Q3339619,festival,43.69639,7.26889,10,FR
Q3346171,festival,45.76730,4.83420,3,FR
Q1067115,festival,47.62310,6.15580,7,FR
Q1071936,festival,41.85003,-87.65005,21,US
Q1072456,festival,47.81000,12.49170,3,DE
Q1090897,festival,37.42667,-122.08083,6,US
Q1101472,festival,49.26280,4.03472,6,FR
Q1118605,festival,49.05222,15.80778,3,CZ
Q1711312,festival,52.36280,9.72861,4,DE
Q1734117,festival,57.04219,9.91401,4,DK
Q1743783,festival,50.19810,10.07460,5,DE
Q1749262,festival,33.59297,130.41045,16,JP
Q1768550,festival,54.47639,13.44583,4,DE
Q1776937,festival,50.09000,14.41600,19,CZ
Q1777089,festival,60.39150,5.31858,9,NO
Q1780617,festival,36.59440,-121.86300,13,US
Q1785987,festival,52.16389,1.49750,13,GB
Q1791588,festival,50.97417,8.15389,3,DE
Q1807073,festival,50.45000,30.52360,21,UA
Q1827166,festival,48.31211,14.29331,3,AT
Q1864870,festival,39.76453,-105.13531,5,US
Q1868903,festival,51.50861,-0.16361,7,GB
Q1877150,festival,36.36400,-95.27800,3,US
Q1883843,festival,48.14942,11.51253,4,DE
Q1886890,festival,50.49247,5.86334,5,BE
Q1906937,festival,52.36250,9.73667,3,DE
Q1931085,festival,60.79315,11.09979,7,NO
Q1935455,festival,43.23082,-75.40964,14,US
Q1937367,festival,44.98577,-93.16844,6,US
Q1946581,festival,50.86140,4.34800,4,BE
Q1947348,festival,47.99670,-4.09639,9,FR
Q1960307,festival,45.77837,126.55626,25,CN
Q1967228,festival,-35.23100,149.14700,3,AU
Q1976361,festival,51.23110,4.44111,4,BE
Q1981811,festival,58.77917,24.25955,4,EE
Q2008913,festival,47.59972,11.06167,6,DE
Q2025678,festival,51.18940,10.06030,3,DE
Q2026661,festival,48.67564,10.14877,3,DE
Q2033298,festival,45.50944,-73.52750,6,CA
Q2037603,festival,50.96059,5.35580,10,BE
Q2051047,festival,50.87083,5.51583,6,BE
Q2054423,festival,42.30333,-5.90306,6,ES
Q2066121,festival,47.68620,6.80817,9,FR
Q2079699,festival,48.83750,2.21472,9,FR
Q2111102,festival,43.32000,-1.98000,11,ES
Q2119362,festival,38.70804,-9.13902,8,PT
Q2129771,festival,55.28035,14.79859,5,DK
Q2133827,festival,42.83905,-72.73223,11,US
Q2147663,festival,50.08190,8.24139,5,DE
Q2160185,festival,49.32051,6.88309,3,DE
Q2165805,festival,61.50000,23.76670,14,FI
Q2179177,festival,50.28250,2.75917,4,FR
Q2192325,festival,50.65306,5.61083,4,BE
Q2216851,festival,50.25661,10.96409,3,DE
Q2228450,festival,51.34000,12.37500,3,DE
Q2250346,festival,44.49390,11.34280,9,IT
Q2255326,festival,50.56667,4.93333,3,BE
Q2261912,festival,48.06626,7.81440,3,DE
Q2268939,festival,41.65389,-4.72444,18,ES
Q2274760,festival,57.71751,11.95825,8,SE
Q2311733,festival,51.75842,12.44852,4,DE
Q2312823,festival,41.90601,12.46475,5,IT
Q2322517,festival,47.74560,-3.36128,15,FR
Q2335684,festival,44.13580,4.80884,8,FR
Q2396620,festival,49.38013,10.17067,4,DE
Q2402345,festival,37.93325,-107.80817,4,US
Q2402350,festival,37.93915,-107.81632,23,US
Q2407218,festival,41.50190,-72.73720,3,US
Q2416340,festival,48.17305,11.55061,4,DE
Q2425969,festival,51.05391,3.72491,9,BE
Q2439480,festival,41.41067,2.22633,18,ES
Q2452047,festival,28.61630,-81.36440,4,US
Q2455343,festival,69.65102,18.95599,10,NO
Q2481548,festival,-33.02969,-71.55224,15,CL
Q2496417,festival,43.90000,125.20000,8,CN
Q2524769,festival,58.35912,25.59532,6,EE
Q2535455,festival,46.19562,6.76789,11,FR
Q2545738,festival,36.80080,10.18000,17,TN
Q2552550,festival,45.51600,-122.67300,4,US
Q2556485,festival,50.96806,4.68417,3,BE
Q2584758,festival,50.00439,-96.85564,4,CA
Q2593962,festival,49.63342,8.37386,3,DE
Q2597696,festival,50.40532,3.77479,5,BE
Q2616359,festival,50.63750,-2.21056,6,GB
Q2662166,festival,34.00666,36.20483,4,LB
Q2717948,festival,53.18443,-6.62124,9,IE
Q2721837,festival,-23.55000,-46.63333,15,BR
Q2722799,festival,47.21720,-1.55390,12,FR
Q2731362,festival,64.99972,25.46528,4,FI
Q2738110,festival,54.59190,-5.96230,5,GB
Q2738153,festival,42.73580,12.73530,13,IT
Q2745177,festival,51.53182,-3.21806,14,GB
Q2778797,festival,48.89310,2.39083,6,FR
Q72823,festival,51.31361,9.49750,36,DE
Q82113,festival,34.38525,132.45531,13,JP
Q82668,festival,8.58000,-71.13000,65,VE
Q102400,festival,48.13139,11.54917,84,DE
Q114712,festival,32.75413,129.88211,9,JP
Q115854,festival,47.05028,8.31194,13,CH
Q124484,festival,48.86420,17.99749,12,SK
Q129761,festival,51.50720,-0.11570,9,GB
Q130871,festival,52.52000,13.38000,84,DE
Q141108,festival,35.70000,51.42000,21,IR
Q143390,festival,46.40510,6.21210,5,CH
Q147457,festival,54.12278,11.86778,7,DE
Q152518,festival,40.78694,-119.20417,46,US
Q152908,festival,41.15376,-87.31480,8,US
Q153998,festival,52.52000,13.38000,39,DE
Q157596,festival,49.96000,11.57972,38,DE
Q157845,festival,54.02833,9.35611,36,DE
Q158428,festival,59.32940,18.06860,21,SE
Q160109,festival,50.33611,6.94667,27,DE
Q172971,festival,49.81670,10.98330,4,DE
Q186239,festival,49.39594,15.59045,8,CZ
Q188374,festival,41.31917,19.82194,23,AL
Q189213,festival,48.00891,7.78038,6,DE
Q196148,festival,40.04720,0.06944,11,ES
Q203348,festival,50.87806,0.06417,19,GB
Q205751,festival,45.42889,12.35861,53,IT
Q213148,festival,32.92330,35.06991,4,IL
Q219474,festival,61.49610,21.78070,13,FI
Q224485,festival,-37.79906,175.26847,4,NZ
Q230408,festival,47.37440,8.54110,14,CH
Q247500,festival,47.08778,-1.28250,21,FR
Q248525,festival,47.36920,8.54150,3,CH
Q249507,festival,50.70957,7.14514,3,DE
Q250166,festival,48.12500,11.58290,6,DE
Q252244,festival,40.43330,-3.68333,6,ES
Q258417,festival,56.15333,10.20083,6,DK
Q259936,festival,60.43720,22.19180,11,FI
Q260979,festival,-33.86780,151.21000,15,AU
Q265292,festival,52.54569,13.36640,9,DE
Q266304,festival,49.30830,12.84420,6,DE
Q281630,festival,51.35659,9.00603,7,DE
Q309066,festival,51.14972,-2.58694,44,GB
Q314122,festival,48.79601,9.21902,7,DE
Q315433,festival,51.02272,6.92688,7,DE
Q322386,festival,51.75822,12.44861,8,DE
Q324860,festival,51.26730,10.63520,5,DE
Q325448,festival,52.49858,13.32887,7,DE
Q326220,festival,43.66970,-79.38940,26,CA
Q326425,festival,47.18030,-122.29200,3,US
Q365976,festival,47.75389,16.69889,8,AT
Q367149,festival,43.37434,-80.96847,7,CA
Q383414,festival,53.35045,-6.26707,7,IE
Q386016,festival,49.43333,1.08333,5,FR
Q386573,festival,51.16410,-115.56150,5,CA
Q390018,festival,43.64667,-79.39028,61,CA
Q393045,festival,27.60283,-8.09650,8,DZ
Q402873,festival,15.40194,74.04333,33,IN
Q408039,festival,53.36056,11.61639,4,DE
Q434319,festival,37.73944,-121.56111,21,US
Q452408,festival,50.04333,7.42250,6,DE
Q457640,festival,49.60756,11.00511,7,DE
Q460068,festival,48.26367,8.84550,7,DE
Q465682,festival,45.77970,3.08690,16,FR
Q473423,festival,43.95054,4.80731,27,FR
Q474265,festival,22.56613,88.34167,14,IN
Q477355,festival,53.70917,-6.55986,7,IE
Q477369,festival,31.17000,121.47000,26,CN
Q482633,festival,35.18000,129.07500,28,KR
Q486373,festival,36.30400,126.51700,11,KR
Q488816,festival,37.56000,126.99000,10,KR
Q489672,festival,37.49890,126.78310,14,KR
Q490328,festival,53.15944,9.52250,11,DE
Q493324,festival,69.52500,20.52889,15,NO
Q493695,festival,33.44517,129.96740,14,JP
Q493819,festival,55.62167,12.07667,29,DK
Q494487,festival,62.59642,29.73639,8,FI
Q502053,festival,46.16962,8.79601,44,CH
Q520500,festival,47.36610,8.54590,12,CH
Q521252,festival,47.97694,8.90417,10,DE
Q530330,festival,42.61810,2.42278,7,FR
Q530944,festival,33.56000,-7.64667,8,MA
Q535568,festival,38.89500,-77.03667,10,US
Q543469,festival,40.71667,14.94167,11,IT
Q543565,festival,48.13750,11.57500,17,DE
Q544673,festival,47.91205,17.08471,10,AT
Q545584,festival,49.23036,16.51272,12,CZ
Q546381,festival,43.11670,12.38330,7,IT
Q557327,festival,60.35587,25.07325,7,FI
Q566518,festival,51.75834,12.44902,10,DE
Q566542,festival,49.05800,10.41780,11,DE
Q1121076,festival,50.05167,19.94833,11,PL
Q1122008,festival,10.96389,-74.79639,21,CO
Q1131022,festival,55.67611,12.56833,5,DK
Q1133749,festival,-22.97700,-43.39400,26,BR
Q1134106,festival,40.53139,-90.43667,5,US
Q1134207,festival,44.90000,8.20722,7,IT
Q1135256,festival,-25.91530,32.57640,9,MZ
Q1137962,festival,51.46722,-1.01194,21,GB
Q1139316,festival,53.34000,-2.63000,9,GB
Q1143662,festival,55.23111,10.48806,5,DK
Q1151186,festival,36.79900,138.78359,9,JP
Q1151919,festival,55.95330,-3.18920,20,GB
Q1155490,festival,38.53417,-0.13139,8,ES
Q1164378,festival,38.69581,-9.22952,6,PT
Q1165693,festival,54.93100,8.86200,6,DK
Q1167818,festival,48.99795,8.37474,4,DE
Q1183120,festival,53.75830,8.67500,6,DE
Q1188723,festival,50.06140,19.93720,15,PL
Q1202380,festival,12.36443,-1.53574,26,BF
Q1203886,festival,48.76028,8.23639,3,DE
Q1233796,festival,38.70804,-9.13902,5,PT
Q1236370,festival,38.34530,-0.48310,9,ES
Q1236506,festival,50.97610,11.02330,3,DE
Q1249934,festival,43.73894,7.42524,17,MC
Q1254059,festival,54.13677,10.62375,3,DE
Q1262315,festival,44.87300,13.85000,22,HR
Q1264759,festival,42.64100,18.11035,14,HR
Q1266836,festival,-29.85830,31.02500,14,ZA
Q1284748,festival,55.94861,-3.20083,15,GB
Q1291927,festival,43.77639,20.23194,9,RS
Q1292324,festival,49.27200,-123.19200,3,CA
Q1295405,festival,46.24830,20.14869,3,HU
Q1317345,festival,40.79600,-73.91620,4,US
Q1318994,festival,47.21306,-1.54250,9,FR
Q1319822,festival,54.13970,12.07940,5,DE
Q1323689,festival,51.50639,-0.11528,30,GB
Q1325279,festival,41.14947,-8.61078,19,PT
Q1335281,festival,48.80390,9.17722,6,DE
Q1350247,festival,50.97690,11.02390,3,DE
Q1356699,festival,51.57130,-0.10180,7,GB
Q1362509,festival,45.51020,-73.56400,17,CA
Q1374050,festival,33.82390,-116.53030,19,US
Q1374281,festival,43.24000,76.91500,8,KZ
Q1375633,festival,38.07778,-97.92722,3,US
Q1381234,festival,61.49000,23.75417,8,FI
Q1388531,festival,46.17694,13.73167,14,SI
Q1395939,festival,47.47590,8.30477,3,CH
Q1400655,festival,47.66180,16.58710,3,HU
Q1407488,festival,51.17889,-1.82611,9,GB
Q1408552,festival,20.67670,-103.34750,13,MX
Q1408575,festival,20.02830,-3.19740,12,ML
Q1408657,festival,49.36000,0.08000,17,FR
Q1408668,festival,43.53080,5.44751,11,FR
Q1408678,festival,51.97000,17.50000,15,PL
Q1408677,festival,45.89920,6.12940,32,FR
Q1408683,festival,48.28500,6.95000,4,FR
Q1408793,festival,38.52431,-8.89261,10,PT
Q1408807,festival,51.33920,7.87194,3,DE
Q1414683,festival,-29.37890,-50.87390,11,BR
Q1427084,festival,51.04068,3.73029,17,BE
Q1436164,festival,67.41667,26.58333,11,FI
Q1436686,festival,49.72965,11.07500,3,DE
Q1441481,festival,45.07920,7.67610,15,IT
Q1443160,festival,51.07165,13.71283,3,DE
Q1454542,festival,49.11248,9.73744,3,DE
Q1463060,festival,54.51683,18.54562,14,PL
Q1463492,festival,52.33820,-6.46280,8,IE
Q1473844,festival,60.17443,24.94406,17,FI
Q1479593,festival,48.60361,2.32322,10,FR
Q1499249,festival,45.33580,13.82780,14,HR
Q1531000,festival,52.40830,16.93360,12,PL
Q1543514,festival,51.23004,5.08399,13,BE
Q1547650,festival,50.96806,4.68417,9,BE
Q1548458,festival,50.24568,15.83472,5,CZ
Q1569609,festival,40.79459,14.18475,6,IT
Q1570789,festival,51.77722,6.48056,3,DE
Q1576451,festival,40.64030,22.93560,18,GR
Q1586192,festival,46.78000,23.55940,13,RO
Q1592865,festival,43.90769,12.90925,11,IT
Q1609496,festival,51.10400,13.62800,3,DE
Q1619012,festival,51.49639,-0.20972,5,GB
Q1627632,festival,38.98000,1.43000,6,ES
Q1628347,festival,42.75860,-105.39200,3,US
Q1636408,festival,57.49431,15.85877,10,SE
Q1636567,festival,34.68808,135.18994,10,JP
Q1638749,festival,54.34829,18.65402,26,PL
Q1655230,festival,43.57276,3.94981,9,FR
Q1660039,festival,53.33583,13.04722,4,DE
Q1666555,festival,8.48750,76.95250,15,IN
Q1666659,festival,41.01000,28.96030,25,TR
Q1667312,festival,48.17678,12.84230,3,DE
Q1667716,festival,50.84670,4.35170,10,BE
Q1668530,festival,52.68310,12.95940,3,DE
Q1684444,festival,46.15000,8.76667,5,CH
Q1688132,festival,50.74400,7.15561,3,DE
Q588513,festival,50.83333,4.00000,7,BE
Q591736,festival,48.86667,2.33333,5,FR
Q602771,festival,39.04957,125.77522,23,KP
Q606649,festival,51.09222,4.38556,39,BE
Q609508,festival,48.20830,16.37250,19,AT
Q614639,festival,45.50000,-73.56667,17,CA
Q621422,festival,43.55090,7.01725,22,FR
Q622423,festival,43.32430,-1.97800,40,ES
Q624684,festival,37.56667,126.98333,6,KR
Q642130,festival,43.87052,10.24149,9,IT
Q651486,festival,50.86474,4.34751,16,BE
Q653360,festival,-23.58800,-46.65380,19,BR
Q654566,festival,41.47806,-71.33556,14,US
Q657270,festival,58.30800,6.95909,8,NO
Q659532,festival,46.88378,17.92574,6,HU
Q665227,festival,46.67070,7.87331,8,CH
Q669118,festival,46.43889,6.90444,28,CH
Q677294,festival,40.73958,-74.00886,10,US
Q677489,festival,46.95000,7.45000,5,CH
Q682504,festival,46.45977,6.84225,10,CH
Q687212,festival,51.46990,6.85140,14,DE
Q687238,festival,47.34900,8.71512,4,CH
Q688833,festival,50.86667,-0.73333,19,GB
Q694891,festival,47.50486,9.73778,19,AT
Q695820,festival,52.17972,9.94889,16,DE
Q717333,festival,59.65097,12.62494,5,SE
Q733851,festival,51.74375,11.23122,4,DE
Q739451,festival,51.10977,5.10458,6,FR
Q744640,festival,43.56583,7.11500,8,FR
Q749235,festival,55.75580,37.61780,46,RU
Q749420,festival,52.84440,-1.33770,18,GB
Q760701,festival,47.66823,9.21347,4,DE
Q780852,festival,38.51395,-9.14595,5,PT
Q798705,festival,50.86667,9.70278,8,DE
Q805904,festival,46.51940,6.56594,4,CH
Q807984,festival,49.27659,-123.14211,3,CA
Q809274,festival,48.71222,11.45167,6,DE
Q809923,festival,47.56287,7.58975,4,CH
Q815872,festival,28.47000,-16.25000,30,ES
Q821811,festival,52.49801,13.32960,7,DE
Q829363,festival,55.95330,-3.18920,20,GB
Q829919,festival,42.81667,-1.65000,40,ES
Q833452,festival,51.54444,7.16333,4,DE
Q836514,festival,51.34028,12.37472,16,DE
Q836578,festival,54.78090,9.43832,3,DE
Q853325,festival,40.71830,-74.00780,42,US
Q862407,festival,40.82234,140.74739,12,JP
Q869067,festival,12.97912,77.59130,5,IN
Q870188,festival,46.68241,21.11332,3,HU
Q873990,festival,49.99014,8.28764,3,DE
Q875245,festival,51.34000,12.37500,9,DE
Q876028,festival,49.55133,9.72926,3,DE
Q878399,festival,50.50750,11.71944,6,DE
Q879464,festival,53.30780,12.73560,7,DE
Q881343,festival,51.22778,6.76333,4,DE
Q888184,festival,34.22840,135.20199,5,JP
Q889872,festival,33.67839,-116.23402,44,US
Q891200,festival,57.70000,11.99000,16,SE
Q895941,festival,48.79690,9.21722,4,DE
Q896228,festival,49.42917,11.12222,8,DE
Q896467,festival,53.55389,9.97083,6,DE
Q896721,festival,49.46605,8.17092,6,DE
Q896737,festival,48.88380,12.56420,4,DE
Q903645,festival,34.71217,135.57417,6,JP
Q911345,festival,35.67659,139.70793,5,JP
Q912124,festival,35.01163,135.76804,20,JP
Q914820,festival,47.55389,19.05500,30,HU
Q917300,festival,61.86390,28.90110,15,FI
Q919794,festival,51.50694,-0.11391,5,GB
Q923398,festival,42.85000,-2.68333,7,ES
Q924209,festival,41.85000,1.56667,5,ES
Q929531,festival,43.06105,141.35638,30,JP
Q933410,festival,42.09000,-73.98500,13,US
Q935127,festival,43.85640,18.41310,29,BA
Q939826,festival,45.64876,0.15595,30,FR
Q940390,festival,43.31833,11.33139,30,IT
Q941538,festival,47.08440,2.39639,5,FR
Q945758,festival,52.61118,14.66967,23,PL
Q949173,festival,-38.00000,-57.55000,23,AR
Q951793,festival,23.13670,-82.35890,16,CU
Q955704,festival,51.15511,8.03881,3,DE
Q957459,festival,25.73639,-80.15556,26,US
Q975945,festival,41.23389,1.80417,26,ES
Q994618,festival,50.34043,15.93536,12,CZ
Q1010620,festival,50.76670,9.51667,3,DE
Q1025968,festival,30.04784,31.23885,28,EG
Q1026682,festival,51.03361,-114.05389,22,CA
Q1032197,festival,45.25000,19.86667,25,RS
Q1036445,festival,45.70000,-0.33000,6,FR
Q1043431,festival,35.68940,139.69170,31,JP
Q1046677,festival,51.50111,-0.17750,29,GB
Q1046742,festival,35.63083,139.79667,28,JP
Q1060757,festival,45.96260,12.65630,8,IT
Q3391065,festival,50.84828,4.34961,3,BE
Q3392407,festival,43.01167,-7.55722,7,ES
Q3400448,festival,53.20130,-4.19490,3,GB
Q3412744,festival,45.76400,4.83633,3,FR
Q3437697,festival,48.12000,-1.63333,3,FR
Q3486574,festival,50.82914,-0.14038,6,GB
Q3489464,festival,48.85743,2.23104,7,FR
Q3502395,festival,54.57940,18.52980,11,PL
Q3504351,festival,50.08194,14.42528,6,CZ
Q3505136,festival,49.83056,18.30000,9,CZ
Q3515203,festival,35.76667,-5.80000,3,MA
Q3530224,festival,13.08430,80.27050,4,IN
Q3532386,festival,43.66700,-79.39700,3,CA
Q3544072,festival,53.10660,23.66343,9,PL
Q3545653,festival,37.78760,-122.42100,8,US
Q3553520,festival,34.20400,-117.40200,9,US
Q3557159,festival,37.97084,23.72452,11,GR
Q3642773,festival,-26.67771,26.90222,6,ZA
Q3656156,festival,42.69789,23.32173,8,BG
Q3660448,festival,40.54500,15.63917,5,IT
Q3686090,festival,41.88560,12.50722,4,IT
Q3698846,festival,36.07528,138.09139,7,JP
Q3702521,festival,32.90000,35.28000,7,IL
Q3736047,festival,62.76354,22.83544,7,FI
Q3743878,festival,-29.14610,-51.19840,8,BR
Q3743989,festival,42.70258,11.14536,3,IT
Q3744082,festival,44.89750,8.20889,3,IT
Q3769110,festival,42.34990,-71.07617,3,US
Q3776890,festival,45.75229,7.64270,8,IT
Q3789908,festival,51.54320,-0.15190,16,GB
Q3822223,festival,41.58454,1.63087,4,ES
Q3824912,festival,41.67169,-3.70114,3,ES
Q3851176,festival,52.22780,21.03420,7,PL
Q3857939,festival,37.97320,-122.52900,7,US
Q3900688,festival,42.45790,14.23470,3,IT
Q3928457,festival,46.20000,9.01667,5,CH
Q3938019,festival,51.16200,4.49300,3,BE
Q3940842,festival,41.80620,12.32640,3,IT
Q3943024,festival,-1.95360,30.06060,12,RW
Q3962454,festival,56.02570,9.92140,7,DK
Q4023821,festival,-5.90000,39.30000,15,TZ
Q4075282,festival,45.90020,16.84292,3,HR
Q4079242,festival,51.19300,-2.54600,5,GB
Q4116472,festival,24.45110,54.39690,10,AE
Q4117099,festival,60.45080,22.27580,7,FI
Q4119285,festival,33.51306,36.30944,7,SY
Q4120352,festival,51.44370,-2.64157,5,GB
Q4306610,festival,34.41944,-119.64889,5,US
Q4331458,festival,46.50000,30.70000,20,UA
Q4333824,festival,40.26987,22.50979,6,GR
Q4349755,festival,63.54611,23.69278,6,FI
Q4402561,festival,42.15760,-87.77630,8,US
Q4489114,festival,42.16260,-8.59626,5,ES
Q4566944,festival,66.50194,12.10000,3,NO
Q4575290,festival,68.52770,16.76797,6,NO
Q4583956,festival,61.37390,8.29750,5,NO
Q4595302,festival,25.07156,102.75939,5,CN
Q4666934,festival,57.15000,-2.10000,3,GB
Q4681709,festival,-34.91163,138.63510,3,AU
Q4681716,festival,-34.92343,138.59565,4,AU
Q4689611,festival,55.95330,-3.18920,5,GB
Q4701224,festival,39.71847,140.11319,9,JP
Q4705277,festival,34.57390,-86.93780,3,US
Q4705317,festival,32.34996,-86.21297,5,US
Q4708608,festival,61.58140,-149.13100,3,US
Q4712821,festival,35.19611,-106.59750,9,US
Q4721902,festival,19.29050,-99.65620,3,MX
Q4733752,festival,57.64060,18.29080,8,SE
Q4744973,festival,41.18510,-73.12530,3,US
Q4764727,festival,41.61670,0.63330,5,ES
Q4766218,festival,42.28300,-83.75110,3,US
Q4781314,festival,54.58930,-2.49500,4,GB
Q4789767,festival,12.74864,4.53822,16,NG
Q4824816,festival,-42.88528,147.33444,3,AU
Q4836791,festival,55.60583,13.03583,7,SE
Q4838443,festival,42.35878,-4.06178,14,ES
Q4846267,festival,19.15899,-98.40828,3,MX
Q4848804,festival,28.68417,-17.76500,3,ES
Q4871193,festival,50.91250,0.48722,3,GB
Q4875387,festival,43.86667,18.41667,5,BA
Q4875855,festival,43.66925,-79.29835,7,CA
Q4884726,festival,55.95528,-3.18222,3,GB
Q4892047,festival,37.87360,-122.25400,3,US
Q4904576,festival,46.05471,14.49301,3,SI
Q4905612,festival,35.96420,-83.91750,3,US
Q4919977,festival,62.73610,7.15550,5,NO
Q4931437,festival,50.43980,-5.04760,3,GB
Q4958037,festival,48.14077,17.11007,4,SK
Q4974759,festival,40.69270,-73.99020,6,US
Q4979793,festival,50.82932,4.34455,3,BE
Q4985536,festival,-34.59970,-58.38190,9,AR
Q4985545,festival,-34.59970,-58.38190,4,AR
Q4987148,festival,69.63139,18.90972,6,NO
Q4993502,festival,44.43914,26.09498,6,RO
Q5013644,festival,55.67611,12.56833,6,DK
Q6967814,festival,55.66667,12.56667,3,DK
Q6973400,festival,51.37330,-0.36230,3,GB
Q6978719,festival,42.20714,-83.48850,3,US
Q7010243,festival,35.08290,-106.57500,3,US
Q5018273,festival,4.96851,8.34080,6,NG
Q5019684,festival,51.04500,-114.05700,6,CA
Q5031025,festival,58.48222,8.78250,3,NO
Q5043826,festival,18.00000,-66.61667,3,US
Q5044119,festival,28.12720,-15.43140,5,ES
Q5121154,festival,46.49133,-80.99554,3,CA
Q5130934,festival,41.18222,-73.89306,5,US
Q5131786,festival,45.42470,-75.69500,9,CA
Q5150066,festival,39.96477,-82.98991,3,US
Q5168483,festival,55.67611,12.56833,10,DK
Q5168510,festival,55.69160,12.61820,6,DK
Q5174678,festival,-31.23889,-64.46417,4,AR
Q5183459,festival,40.28520,-77.91620,3,US
Q5194692,festival,16.81964,6.92943,7,NE
Q5201741,festival,50.05977,14.18544,7,CZ
Q5202708,festival,-12.06000,-77.03750,5,PE
Q5202724,festival,-31.41667,-64.18333,3,AR
Q5219993,festival,56.16880,10.12470,4,DK
Q5265948,festival,42.33139,-83.04583,3,US
Q5310934,festival,40.10570,-83.13910,3,US
Q5332426,festival,37.01667,138.60000,3,JP
Q5351983,festival,35.57444,-106.10917,6,US
Q5356879,festival,21.01771,-101.25666,6,MX
Q5357205,festival,51.05592,3.72699,4,BE
Q5358269,festival,-10.00000,-52.00000,4,BR
Q5368835,festival,49.61060,6.13280,6,LU
Q5370423,festival,47.61194,-122.33139,3,US
Q5388280,festival,38.16574,-87.92270,3,US
Q5421478,festival,36.94750,30.88472,8,TR
Q5429906,festival,38.62428,-90.18368,3,US
Q5429969,festival,38.99719,-1.87040,5,ES
Q5433535,festival,43.64417,-79.38667,4,CA
Q5434188,festival,30.30000,-97.73330,15,US
Q5445753,festival,37.25000,-6.95000,4,ES
Q5445776,festival,51.42100,-0.07200,3,GB
Q5445787,festival,-39.06444,174.07944,3,NZ
Q5445804,festival,68.79790,16.54040,5,NO
Q5445847,festival,45.80000,24.15000,4,RO
Q5446893,festival,51.53920,-0.03167,3,GB
Q5494254,festival,33.74889,-84.39000,3,US
Q5502965,festival,50.08226,14.44892,3,CZ
Q5524282,festival,51.64364,-0.93261,5,GB
Q5529045,festival,53.34970,-6.26030,6,IE
Q5551101,festival,43.03200,-87.89900,3,US
Q5566816,festival,55.85500,-4.29100,3,GB
Q5566850,festival,55.86100,-4.25900,3,GB
Q5569634,festival,42.81057,-74.90048,4,US
Q5576670,festival,52.39013,-1.52311,4,GB
Q5596999,festival,48.62500,17.82861,3,SK
Q5602847,festival,51.86900,-3.17200,7,GB
Q5603707,festival,52.42050,-0.68270,3,GB
Q5647362,festival,51.49940,-0.12737,4,GB
Q5698187,festival,49.51812,17.62858,3,CZ
Q5710494,festival,60.17083,24.93750,6,FI
Q5737902,festival,38.10750,-1.86000,3,ES
Q5752671,festival,44.54059,14.91369,4,HR
Q5752918,festival,40.47044,0.47539,4,ES
Q5763483,festival,37.97778,-0.68333,4,ES
Q5855501,festival,39.43650,-0.46790,3,ES
Q5860972,festival,48.14389,17.10972,8,SK
Q5860981,festival,56.95381,24.11961,5,LV
Q5861105,festival,-33.44905,-70.87953,3,CL
Q5861278,festival,42.33556,-7.86406,4,ES
Q5893209,festival,39.66382,-105.18791,3,US
Q5944699,festival,36.72000,-4.42000,12,ES
Q5944895,festival,41.38250,2.17690,6,ES
Q5963001,festival,39.50278,-0.44056,3,ES
Q5970412,festival,25.07136,121.52182,6,TW
Q5972817,festival,42.69789,23.32173,12,BG
Q6037764,festival,43.64659,-79.39035,6,CA
Q6049165,festival,53.06880,-2.54210,4,GB
Q6118164,festival,18.23500,-72.53600,3,HT
Q6132954,festival,42.34920,-73.31000,6,US
Q6159549,festival,37.82090,127.52090,3,KR
Q6345022,festival,12.94206,77.56810,5,IN
Q6349943,festival,18.92792,72.83161,5,IN
Q6399152,festival,24.85400,79.92100,3,IN
Q6428280,festival,54.46310,17.03030,3,PL
Q6428828,festival,19.89618,86.08360,5,IN
Q6492390,festival,28.12720,-15.43140,4,ES
Q6496834,festival,52.33880,1.59770,3,GB
Q6523298,festival,46.55634,15.64886,6,SI
Q6547514,festival,43.12748,-77.60971,3,US
Q6660941,festival,46.04660,14.50312,5,SI
Q6663970,festival,36.74756,137.01206,3,JP
Q6663968,festival,35.75869,139.79783,4,JP
Q6692031,festival,51.53700,-0.03800,5,GB
Q6711801,festival,41.61403,0.63206,9,ES
Q6723253,festival,43.29931,13.45625,6,IT
Q6747484,festival,53.47778,-2.23563,3,GB
Q6765524,festival,44.60710,-79.38720,4,CA
Q6837810,festival,43.69306,-86.34472,7,US
Q6868415,festival,44.74639,-93.59889,3,US
Q6920834,festival,35.41929,138.90141,3,JP
Q14548325,festival,52.67111,8.81333,3,DE
Q15223156,festival,54.24790,-6.97080,3,IE
Q7013975,festival,40.78010,-73.96880,4,US
Q7050691,festival,43.30167,-91.79028,3,US
Q7053433,festival,48.23580,-101.26300,3,US
Q7053609,festival,56.15110,10.17560,3,DK
Q7058657,festival,46.47661,-80.99211,3,CA
Q7080916,festival,40.00000,-82.99300,3,US
