qid,lat,lon,sitelinks,iso
Q142658,55.90688,12.69704,16,SE
Q29863,59.35444,17.93972,33,SE
Q54315,59.33000,18.05611,27,SE
Q54324,59.06694,15.11111,6,SE
Q3273,58.44225,15.44690,10,SE
Q972612,56.16111,15.58806,9,SE
Q980133,55.38667,14.19306,5,SE
Q661338,58.44139,16.59889,8,SE
Q664018,57.64167,18.29778,20,SE
Q681497,59.34167,18.05472,19,SE
Q686510,55.38270,14.05440,24,SE
Q513949,58.45056,14.89139,17,SE
Q515043,57.16442,17.01661,5,SE
Q537736,59.85869,17.63210,14,SE
Q573048,57.07374,18.31630,7,SE
Q575112,57.65000,13.27944,7,SE
Q575797,55.60889,12.99965,19,SE
Q586846,56.19760,16.39930,7,SE
Q589426,59.15444,14.89306,7,SE
Q605676,59.38200,17.18956,7,SE
Q606334,57.69667,11.94750,11,SE
Q612476,59.63056,16.64472,12,SE
Q613568,59.28806,15.22528,8,SE
Q619484,59.33189,18.07421,20,SE
Q627866,58.22611,13.87611,8,SE
Q636194,60.60472,15.63083,32,SE
Q640779,57.76972,18.45556,6,SE
Q648226,56.65806,16.35528,33,SE
Q653109,56.01639,13.66722,5,SE
Q653511,57.28653,18.20639,7,SE
Q653726,59.36111,18.03333,12,SE
Q657422,57.27969,18.37975,7,SE
Q657782,60.67222,17.14417,11,SE
Q661121,58.61611,16.34111,9,SE
Q1698824,59.34250,18.07722,5,SE
Q1716414,58.59333,16.17861,7,SE
Q1717514,57.16256,18.32336,6,SE
Q1723335,57.22103,18.23675,6,SE
Q1728900,56.88026,16.65622,7,SE
Q1736102,59.31708,18.07806,16,SE
Q1742829,57.41900,18.63517,8,SE
Q1742833,57.33144,18.62733,6,SE
Q1742834,57.20749,18.36146,8,SE
Q1742835,57.48036,18.70644,9,SE
Q1742837,57.56453,18.46308,7,SE
Q1742839,55.46254,13.74999,5,SE
Q1742842,57.85372,19.02347,8,SE
Q1742843,57.24566,18.50875,6,SE
Q1742846,57.64479,18.63290,7,SE
Q1742848,57.55244,18.53415,7,SE
Q1742852,56.87360,16.82101,6,SE
Q1742853,57.59513,18.51470,8,SE
Q1742854,57.16806,18.37902,8,SE
Q1742857,57.48971,18.20991,7,SE
Q1742860,57.26395,18.34157,6,SE
Q1742861,57.58234,18.38307,6,SE
Q1742863,57.33559,18.18988,9,SE
Q1742865,57.91578,19.13342,7,SE
Q1742867,57.40456,18.80450,6,SE
Q1742868,57.31717,18.58232,8,SE
Q1742869,57.29453,18.32958,6,SE
Q1742871,57.57545,18.73500,8,SE
Q1742872,57.51460,18.58171,8,SE
Q1742873,57.13353,18.34667,8,SE
Q1742874,57.43033,18.42658,6,SE
Q1742876,56.79350,16.73792,5,SE
Q1742877,58.17375,13.40767,5,SE
Q1742879,57.18728,18.26272,7,SE
Q1742882,57.51092,18.49718,6,SE
Q1742886,57.41278,18.34592,6,SE
Q1742887,57.63045,18.44267,7,SE
Q1742888,57.77510,18.89523,6,SE
Q1742890,57.50463,18.30790,6,SE
Q1742892,66.60514,19.84186,6,SE
Q1742898,57.37844,18.23225,7,SE
Q1742906,57.60783,18.58483,7,SE
Q1742908,67.85014,20.29028,21,SE
Q1742909,57.28292,18.62017,8,SE
Q1742910,57.28217,18.26647,6,SE
Q1742915,57.68781,18.53901,6,SE
Q1742917,57.29792,18.52636,7,SE
Q1742919,57.78717,18.79378,8,SE
Q1742921,56.73914,16.72456,5,SE
Q1742922,57.74822,18.49454,7,SE
Q1742924,57.46994,18.30394,6,SE
Q1742931,57.50155,18.65973,6,SE
Q1742932,57.11017,18.26241,6,SE
Q1742933,57.74739,18.73879,5,SE
Q1742938,57.52841,18.44193,6,SE
Q1742941,57.20899,18.44130,7,SE
Q1742942,57.83372,18.92344,6,SE
Q1742943,57.42930,18.22327,8,SE
Q1742944,59.35306,18.02406,6,SE
Q1742946,57.25361,18.21092,6,SE
Q1742947,57.79324,18.53154,6,SE
Q1742951,57.73633,18.61514,6,SE
Q1742954,57.52158,18.16878,7,SE
Q1742956,57.56035,18.31300,6,SE
Q1742965,57.60984,18.63679,7,SE
Q1742968,57.46553,18.45658,6,SE
Q1742969,56.53841,16.14265,5,SE
Q1742972,57.69058,18.42306,6,SE
Q1742973,57.44086,18.15094,6,SE
Q1742974,57.58058,18.24818,6,SE
Q1742979,57.42179,18.85879,5,SE
Q1607840,59.60469,18.11009,7,SE
Q164289,59.33944,18.06444,10,SE
Q166592,57.44524,18.71139,6,SE
Q176860,59.39028,18.01694,20,SE
Q206192,55.87306,12.82250,9,SE
Q208177,59.33667,17.54500,51,SE
Q208559,59.32169,17.88638,59,SE
Q213988,59.27556,18.09944,44,SE
Q220922,68.34829,18.93971,16,SE
Q251993,58.27056,15.73889,10,SE
Q253430,59.23528,18.30472,9,SE
Q271194,59.30917,18.04389,8,SE
Q282769,58.14051,11.61192,5,SE
Q304555,59.79778,17.78083,17,SE
Q335491,59.34083,18.02250,9,SE
Q337996,59.36278,17.72778,6,SE
Q340350,57.63542,18.28611,6,SE
Q358092,56.74544,16.64268,8,SE
Q360572,59.33778,18.06028,12,SE
Q366672,58.55047,16.04069,7,SE
Q366683,59.44028,18.18556,11,SE
Q372141,57.69000,11.90694,8,SE
Q383294,57.50744,18.42140,7,SE
Q385254,55.85527,14.14530,24,SE
Q387843,58.36056,19.24806,33,SE
Q396132,56.46667,16.55000,22,SE
Q396496,58.95028,17.58444,18,SE
Q403322,59.31750,18.03750,11,SE
Q431863,58.49827,16.17332,39,SE
Q435812,59.00392,14.20401,7,SE
Q439285,55.69972,13.18778,12,SE
Q442135,56.94173,14.79472,8,SE
Q450818,58.27417,12.27222,8,SE
Q462807,63.18339,14.61869,8,SE
Q465639,55.75139,13.03667,11,SE
Q472975,58.29503,14.77503,32,SE
Q473677,57.51583,18.46000,11,SE
Q493050,59.95722,16.00278,6,SE
Q499427,59.26694,15.55389,6,SE
Q502340,57.32278,14.34048,8,SE
Q1004725,57.72778,18.62861,6,SE
Q1011625,56.29556,16.48611,16,SE
Q1024406,57.36702,17.09699,12,SE
Q1044419,59.85500,17.63111,11,SE
Q1094340,63.39750,13.08111,11,SE
Q1104903,62.88330,17.87710,13,SE
Q1112746,59.33083,18.04361,10,SE
Q1129909,55.70905,13.19732,5,SE
Q1133075,59.32583,18.07056,35,SE
Q1137314,67.33333,17.58333,36,SE
Q1140280,59.09917,16.48528,8,SE
Q1142167,55.72608,14.19450,5,SE
Q1148295,58.03507,14.35207,5,SE
Q1150413,55.43133,13.82000,6,SE
Q1158084,58.85000,12.40000,12,SE
Q1192636,56.24178,16.44992,5,SE
Q1227251,59.33306,18.10278,7,SE
Q1232149,58.70043,11.26040,8,SE
Q1235762,56.81953,16.84503,5,SE
Q1236650,57.70444,11.96528,17,SE
Q1236653,62.63111,17.94167,14,SE
Q1236659,58.41111,15.61667,22,SE
Q1236665,56.66444,16.36528,21,SE
Q1236674,65.58272,22.14903,17,SE
Q1236689,55.70417,13.19361,27,SE
Q1236697,59.37558,17.03452,15,SE
Q1236708,59.61253,16.54125,16,SE
Q1236720,56.87740,14.81210,21,SE
Q1239870,57.61025,18.46541,6,SE
Q1248514,57.89209,18.71589,6,SE
Q1250411,57.40272,18.52997,7,SE
Q1257706,56.16056,15.58611,7,SE
Q1280641,59.36556,17.85444,7,SE
Q1305619,57.23295,18.37301,7,SE
Q1310984,57.68017,18.63197,6,SE
Q1335155,56.08798,13.23248,9,SE
Q1359686,59.81947,16.93175,9,SE
Q1360347,55.47223,13.72556,8,SE
Q1376890,56.94775,16.78403,6,SE
Q1388711,58.25187,11.55126,7,SE
Q1394042,56.55472,16.17667,6,SE
Q1394756,57.44910,18.36405,6,SE
Q1396767,57.03556,18.30028,10,SE
Q1404398,59.59694,17.17722,6,SE
Q1408858,65.79110,21.65720,12,SE
Q1408860,57.86194,11.99944,17,SE
Q1408867,57.88611,11.57833,13,SE
Q1408923,58.53194,14.53056,10,SE
Q1411293,57.31283,18.38392,7,SE
Q1415870,55.40991,13.46658,6,SE
Q1416870,59.52500,16.27000,10,SE
Q1416916,58.52528,13.38000,8,SE
Q1417226,57.81639,12.40125,8,SE
Q1418074,55.68639,13.63583,8,SE
Q1420103,59.36889,18.05361,32,SE
Q1420708,59.44128,16.63444,8,SE
Q1428178,59.53330,16.25830,11,SE
Q1446707,59.39030,17.18800,5,SE
Q1451012,58.29013,13.09253,6,SE
Q1464292,57.54773,18.26852,6,SE
Q1464343,58.32472,15.77611,9,SE
Q1465208,58.24005,13.55485,6,SE
Q1466589,56.23194,12.82083,12,SE
Q1474383,57.64028,18.29444,21,SE
Q1475894,59.85359,17.63543,17,SE
Q1477827,59.33028,18.07028,10,SE
Q1478612,58.96278,11.23861,6,SE
Q1478626,57.22530,12.22042,7,SE
Q1478632,56.66642,16.60399,6,SE
Q1481707,57.68608,11.83836,14,SE
Q1497867,56.18605,14.04551,7,SE
Q1500750,59.49074,18.05671,13,SE
Q1501467,63.25000,18.70000,5,SE
Q1505447,67.56690,17.99365,27,SE
Q1505461,60.20121,16.78415,23,SE
Q1506388,56.60751,16.43984,13,SE
Q1507772,55.59611,12.99639,13,SE
Q1515798,59.86222,17.63389,24,SE
Q1517786,56.93589,18.18184,6,SE
Q1518751,56.30103,12.45150,11,SE
Q1531449,55.50083,14.23083,15,SE
Q1534634,59.31446,16.53257,5,SE
Q1536026,60.14154,17.57549,5,SE
Q1536595,57.25734,18.62529,6,SE
Q1540683,59.33111,18.06167,23,SE
Q1540741,55.68250,14.23389,17,SE
Q1540834,59.83722,17.58694,9,SE
Q1543476,59.73611,17.46167,8,SE
Q1549271,57.33721,18.49587,8,SE
Q1551598,56.97612,18.31346,6,SE
Q1555501,59.34250,18.04750,10,SE
Q1565363,59.57833,17.93583,6,SE
Q1568440,56.20228,15.38091,9,SE
Q1570191,56.96969,18.23033,7,SE
Q1570303,57.69602,11.95532,8,SE
Q1589230,56.87056,16.64333,20,SE
Q1595124,57.55850,18.59747,7,SE
Q1597542,59.60208,17.80444,8,SE
Q1604799,57.86964,18.87697,6,SE
Q1604922,57.45198,18.51151,6,SE
Q1605752,56.05325,14.58457,9,SE
Q1606889,59.46121,17.96006,5,SE
Q2072086,55.67758,13.42076,5,SE
Q1616146,59.87830,17.68280,5,SE
Q1628385,58.31667,13.55000,15,SE
Q1630184,57.72335,18.77840,8,SE
Q1639879,57.52079,18.34518,6,SE
Q1641178,57.37950,18.69689,8,SE
Q1642003,61.70722,16.19583,33,SE
Q1647895,59.33250,18.11583,16,SE
Q1652884,60.28041,15.98751,14,SE
Q1653205,59.78127,13.23321,18,SE
Q1663657,55.85472,14.13333,13,SE
Q1669062,59.81750,17.77639,11,SE
Q694876,56.20139,15.57250,5,SE
Q712299,56.19798,16.39880,13,SE
Q714783,59.25611,17.21917,38,SE
Q717105,59.32917,18.06778,11,SE
Q726168,59.25693,17.21819,7,SE
Q727078,59.34528,18.07889,41,SE
Q737220,59.38150,13.50650,17,SE
Q740415,56.24528,15.41389,6,SE
Q744107,58.29972,14.67500,9,SE
Q744615,59.32847,18.06583,18,SE
Q745342,55.42933,13.81884,6,SE
Q749534,57.99806,14.29111,8,SE
Q750444,59.32667,18.07167,44,SE
Q766707,55.70670,13.18630,15,SE
Q775520,57.48558,18.52076,7,SE
Q783848,59.32583,18.07278,14,SE
Q791762,59.32083,18.10000,14,SE
Q819811,59.36972,18.04611,14,SE
Q826740,59.33240,18.07362,9,SE
Q827091,55.70959,13.19413,8,SE
Q835168,59.36056,17.53500,10,SE
Q842877,59.66046,18.90696,8,SE
Q846657,58.60333,12.60556,8,SE
Q847100,57.10430,12.24157,12,SE
Q849086,59.32583,18.08417,25,SE
Q849273,63.00000,18.41667,37,SE
Q850042,59.85806,17.63333,42,SE
Q854280,59.34722,18.07278,36,SE
Q860536,58.48238,15.51774,13,SE
Q860739,58.38417,13.65417,17,SE
Q877360,57.70639,11.96528,7,SE
Q886386,60.37091,16.17196,5,SE
Q889502,55.59417,13.00167,11,SE
Q892231,59.32611,18.06639,14,SE
Q894433,55.87722,13.51861,10,SE
Q897248,58.05281,14.50515,11,SE
Q904462,59.32500,18.06306,22,SE
Q909748,55.58194,13.69694,7,SE
Q913070,56.08583,14.34861,12,SE
Q920206,57.11398,12.40442,36,SE
Q920314,56.26200,12.53000,8,SE
Q927776,56.61800,14.20200,26,SE
Q929199,58.95083,17.15806,6,SE
Q934577,55.70525,13.19403,7,SE
Q935973,58.67500,13.22000,20,SE
Q936884,59.96917,16.01028,43,SE
Q940143,59.35444,17.92056,7,SE
Q940840,57.65058,18.54483,7,SE
Q948703,60.20443,17.86033,6,SE
Q953058,59.33806,18.07215,45,SE
Q959479,57.89583,11.46583,7,SE
Q963413,57.28307,18.46591,7,SE
Q1747797,56.81937,16.84069,5,SE
Q1752761,56.43583,12.97861,8,SE
Q1756189,58.29639,14.65361,16,SE
Q1756286,65.64611,22.02861,31,SE
Q1757387,58.00000,12.12600,18,SE
Q1757808,58.44597,14.88361,22,SE
Q1757862,55.50015,13.47838,8,SE
Q1761052,58.69995,11.33641,32,SE
Q1773487,59.15086,16.03956,5,SE
Q1779071,58.74847,17.01167,20,SE
Q1779457,56.04833,12.69750,12,SE
Q1779992,57.64167,18.29583,6,SE
Q1787767,59.27942,18.29306,8,SE
Q1789715,55.70203,13.19526,6,SE
Q1795326,57.11137,16.98634,5,SE
Q1798826,59.29194,18.11694,6,SE
Q1800264,58.55360,15.15000,6,SE
Q1810918,55.60500,12.98750,24,SE
Q1821451,58.73958,17.86567,5,SE
Q1833969,57.69707,11.93745,11,SE
Q2243791,59.41222,17.10028,6,SE
Q2243801,57.39861,12.10306,13,SE
Q2243915,59.60639,16.54444,7,SE
Q1886105,59.32889,18.06722,18,SE
Q1888450,58.34790,12.83963,10,SE
Q1891413,59.70380,17.61941,22,SE
Q1916655,59.36000,17.52000,36,SE
Q1921422,62.52965,15.96016,5,SE
Q1934091,59.57417,17.84444,18,SE
Q1939159,56.10444,13.71250,6,SE
Q1967885,59.31222,18.08833,12,SE
Q1992794,67.18333,23.50000,6,SE
Q2001540,55.86590,13.24460,10,SE
Q2012460,57.80889,12.74639,14,SE
Q2036739,59.33528,18.08056,13,SE
Q2302684,57.78194,14.15970,7,SE
Q2319831,57.64046,18.29560,6,SE
Q2355491,57.78465,14.15962,5,SE
Q2365475,65.64570,22.02820,10,SE
Q2371512,60.20000,17.70920,10,SE
Q2405018,59.36014,17.53401,10,SE
Q2423095,68.25500,22.98278,5,SE
Q2437390,57.62785,18.73253,7,SE
Q2094380,57.28547,17.97238,20,SE
Q2094403,57.65806,12.05833,13,SE
Q2096449,59.92611,17.62639,12,SE
Q2164087,59.32417,18.07167,21,SE
Q2176385,59.33135,15.35350,5,SE
Q2222024,56.04639,12.69639,5,SE
Q2222091,55.63511,14.12279,5,SE
Q2227225,59.31694,17.87861,14,SE
Q2240592,58.28431,13.49486,6,SE
Q2240877,58.38208,15.94597,14,SE
Q2240900,58.93264,16.37875,5,SE
Q2241032,59.33333,18.09333,5,SE
Q2241779,58.60005,16.19557,7,SE
Q2242744,59.42417,18.08667,5,SE
Q2242752,58.80833,17.36611,6,SE
Q2755982,59.85250,17.62917,9,SE
Q2756744,55.60694,13.00344,18,SE
Q2757682,59.27389,15.21528,23,SE
Q2793197,57.05000,12.26670,13,SE
Q2850319,59.69280,17.18780,6,SE
Q2852080,56.05580,14.59390,5,SE
Q2881968,59.63333,16.98893,6,SE
Q2904503,59.33500,17.54250,10,SE
Q2915211,57.70556,11.97250,14,SE
Q2915881,55.59889,14.19639,6,SE
Q2451282,55.37640,13.14720,5,SE
Q2473621,55.53553,14.32245,6,SE
Q2476521,55.44111,13.63583,8,SE
Q2522177,59.85740,17.64880,14,SE
Q2591057,59.39167,17.91167,5,SE
Q2599270,63.17083,14.63778,8,SE
Q2627611,59.40306,18.35972,18,SE
Q2944573,66.96194,19.80417,10,SE
Q2969726,55.49694,13.29833,8,SE
Q2971878,55.65723,13.08357,9,SE
Q3058143,59.32307,17.88500,15,SE
Q3064716,55.70389,13.20278,9,SE
Q3082277,63.31610,12.09980,9,SE
Q3082801,59.63389,17.79861,7,SE
Q3084818,56.03186,14.15289,8,SE
Q3124822,56.14920,13.06140,6,SE
Q3141469,57.70500,11.97500,8,SE
Q3182302,57.63966,18.29245,8,SE
Q3270957,58.41612,15.62594,12,SE
Q3288744,57.70260,11.97080,12,SE
Q3314825,66.47389,15.40333,5,SE
Q3314828,59.91667,16.56667,7,SE
Q3330592,55.70431,13.19507,6,SE
Q3354383,59.33230,18.05820,8,SE
Q3357524,59.76972,13.45000,7,SE
Q3357813,59.76611,13.44194,5,SE
Q3357825,59.85583,17.63083,5,SE
Q3358329,58.03222,15.27778,5,SE
Q3358333,56.05000,14.18333,5,SE
Q3359812,58.59639,16.18361,9,SE
Q3360701,63.39871,13.07655,7,SE
Q5350380,59.28278,17.81472,6,SE
Q5359989,59.05611,17.08083,5,SE
Q5487617,59.32889,18.04861,8,SE
Q5508309,59.54750,16.54583,5,SE
Q5511494,57.95956,19.34925,7,SE
Q5595755,59.51889,17.77639,6,SE
Q5638502,57.69903,11.96228,6,SE
Q6320004,59.28528,14.13583,7,SE
Q6370420,59.46667,17.91833,5,SE
Q6438048,57.51600,18.45899,5,SE
Q6438770,60.03028,18.07058,6,SE
Q4154138,59.11278,18.39028,6,SE
Q4346239,59.33296,18.07452,15,SE
Q4348177,59.34417,18.06778,10,SE
Q4348256,63.82361,20.26778,29,SE
Q4348328,56.10360,12.96920,6,SE
Q4348626,57.70778,11.96722,6,SE
Q4353116,59.85417,17.62278,10,SE
Q4353880,57.64389,18.29417,5,SE
Q4356369,55.41500,13.41556,6,SE
Q4356477,59.32491,18.09993,8,SE
Q4356641,59.33750,18.09833,8,SE
Q4357115,59.32556,18.07222,10,SE
Q4410839,59.23670,18.30148,5,SE
Q4442824,59.07308,18.20445,6,SE
Q4491003,63.82233,20.27539,26,SE
Q4572534,57.70780,11.96360,6,SE
Q4580064,56.41210,13.00912,5,SE
Q4581039,57.75806,12.03731,7,SE
Q3364436,55.59778,14.12333,8,SE
Q3364573,56.67167,12.85778,9,SE
Q3364657,55.49139,14.04583,8,SE
Q3365003,56.09020,12.82980,6,SE
Q3370578,59.84556,16.63750,5,SE
Q3370587,58.33000,14.88222,5,SE
Q3370756,59.98796,15.80640,5,SE
Q3372075,61.12000,14.61444,6,SE
Q3372089,57.63207,11.60130,6,SE
Q3374603,63.83000,20.26700,27,SE
Q3428863,56.90111,12.49417,8,SE
Q3430743,55.56167,14.28833,5,SE
Q3431535,56.03830,14.12220,5,SE
Q3431591,56.32210,16.04740,6,SE
Q3439887,59.33333,18.05611,12,SE
Q3496868,59.32860,18.08985,7,SE
Q3497031,59.31899,18.06722,10,SE
Q3541970,56.90306,12.49444,6,SE
Q3603051,60.14458,16.17715,5,SE
Q3737949,55.45372,13.77739,7,SE
Q3802430,59.70454,17.62452,5,SE
Q3820291,57.70100,11.95778,11,SE
Q3825202,59.31830,18.07420,10,SE
Q3903553,59.39750,17.92222,5,SE
Q3903554,59.59517,18.09927,8,SE
Q3903556,59.38806,17.70500,5,SE
Q3903572,59.87306,16.34139,5,SE
Q3903575,58.21663,12.42442,5,SE
Q4682106,59.36148,17.53173,5,SE
Q4819182,56.86806,14.72417,7,SE
Q4819264,59.13889,17.21250,7,SE
Q4919688,60.02692,17.55238,5,SE
Q4937567,59.39333,18.28444,10,SE
Q4973558,58.21083,15.66222,8,SE
Q4991965,58.82944,15.93194,7,SE
Q4992293,56.15990,15.59810,7,SE
Q4992337,55.42722,13.82417,6,SE
Q4992379,55.60750,13.00667,5,SE
Q4992495,55.66439,13.34417,6,SE
Q4992706,55.38328,12.81630,5,SE
Q4992715,59.53250,16.85750,10,SE
Q4993039,63.40060,13.07880,5,SE
Q4993044,55.60500,12.96556,5,SE
Q4993224,55.70150,13.19240,5,SE
Q4994148,55.47833,13.13694,5,SE
Q4994155,55.80417,13.37111,8,SE
Q4994584,57.84500,11.93970,5,SE
Q4998464,62.29194,17.36094,5,SE
Q5044748,57.72231,12.93944,5,SE
Q5125026,58.96222,16.12056,6,SE
Q5219988,59.83294,17.74489,6,SE
Q10300318,57.68716,11.95405,6,SE
Q10419250,63.82385,20.26425,14,SE
Q6549396,55.56768,12.93356,5,SE
Q6552482,55.49150,13.27550,8,SE
Q6554440,58.41056,15.61583,9,SE
Q6744357,58.39778,15.52278,7,SE
Q6805278,58.66667,14.95000,5,SE
Q6976461,66.64667,23.78308,5,SE
Q7053214,59.33528,18.05444,7,SE
Q7071390,57.21831,18.68109,6,SE
Q7163450,59.68139,18.67250,9,SE
Q7386669,58.66694,11.24889,6,SE
Q7405779,60.04528,17.73972,5,SE
Q7431077,59.34014,18.05550,6,SE
Q7591414,55.70428,13.18594,5,SE
Q7619893,59.27030,16.12640,6,SE
Q7619894,59.53250,17.90560,6,SE
Q10424673,63.84033,20.11701,11,SE
Q10426057,57.85011,14.11429,5,SE
Q10436386,56.25917,12.57333,5,SE
Q10438232,57.79111,14.14049,5,SE
Q10443072,60.65028,15.77583,6,SE
Q7651711,60.17439,18.82500,5,SE
Q7666322,59.16780,18.23640,5,SE
Q7666363,59.32260,18.07390,6,SE
Q7800937,59.50560,16.47830,6,SE
Q7854834,58.89610,17.51330,5,SE
Q7899098,59.85766,17.63117,5,SE
Q7911936,56.42940,13.12690,5,SE
Q7944452,55.87595,13.24299,5,SE
Q7968278,56.71310,12.84110,5,SE
Q8077149,58.89306,16.57111,8,SE
Q8079003,59.27861,15.21167,8,SE
Q8079053,58.39500,15.08720,5,SE
Q8079100,58.60790,14.94460,5,SE
Q8342836,59.89950,17.63180,7,SE
Q10432583,55.49250,14.04750,6,SE
Q10433929,57.77419,13.82292,5,SE
Q10434636,58.03496,14.34331,5,SE
Q9105594,55.61000,12.99889,5,SE
Q9178033,57.72069,12.93227,5,SE
Q9300830,58.36056,15.09972,7,SE
Q9367535,55.95278,15.70167,6,SE
Q10474994,60.36889,18.40111,5,SE
Q10492852,59.84972,17.62583,7,SE
Q10494285,59.76944,18.24083,5,SE
Q10502451,63.82611,20.25483,23,SE
Q10483551,63.28975,12.33745,5,SE
Q10487604,61.27277,16.99325,6,SE
Q10509733,58.02028,14.46528,5,SE
Q10512312,67.13232,20.65942,7,SE
Q10512403,61.53236,16.36789,8,SE
Q10512420,60.67271,17.13803,5,SE
Q10512552,55.70581,13.19485,5,SE
Q10499960,55.87722,13.61861,5,SE
Q10524763,59.35500,18.10333,5,SE
Q10540737,61.39013,16.05158,6,SE
Q10541761,58.81948,17.93593,5,SE
Q10542160,55.60680,12.99890,7,SE
Q10532691,55.93111,13.55000,5,SE
Q10527413,57.78750,14.27361,5,SE
Q10542752,58.71639,11.33333,5,SE
Q10543605,68.44181,22.48167,7,SE
Q10545812,67.85256,20.22233,5,SE
Q10549242,60.60778,15.63111,5,SE
Q10549243,57.78194,14.17917,5,SE
Q10569774,57.69817,11.98006,5,SE
Q10577229,56.43333,12.83556,5,SE
Q10577238,59.61840,17.72290,6,SE
Q10577842,56.66738,12.88093,5,SE
Q10600571,57.30248,11.89887,5,SE
Q10601457,62.25711,17.37459,6,SE
Q10661138,56.55253,16.63926,11,SE
Q10605530,57.89067,12.05922,5,SE
Q10608173,59.28025,15.21925,5,SE
Q10612978,59.33333,18.09333,9,SE
Q10625149,59.32453,18.06733,7,SE
Q10658264,59.32548,18.06705,5,SE
Q10659411,59.34528,18.04250,7,SE
Q10673001,55.86817,12.82672,5,SE
Q10661406,58.48020,16.31936,7,SE
Q10661436,59.27220,15.21140,5,SE
Q10663150,63.82361,20.27139,22,SE
Q10669723,57.71431,11.98944,5,SE
Q10709194,63.82500,20.26278,29,SE
Q10709729,59.85756,17.62944,5,SE
Q10688903,57.12208,13.24056,6,SE
Q10689129,56.04954,14.58336,5,SE
Q10710065,59.88422,18.70020,5,SE
Q10715473,59.84398,17.62979,5,SE
Q10716747,63.82583,20.25333,22,SE
Q10712061,59.87600,17.68636,6,SE
Q10717657,59.38517,13.50097,5,SE
Q10727870,58.41397,15.61631,5,SE
Q10727135,57.72528,14.38444,5,SE
Q10727566,57.70290,12.00540,5,SE
Q10727959,58.42963,15.80555,5,SE
Q10709148,63.83442,20.26000,23,SE
Q10728717,55.50334,13.95240,5,SE
Q11854453,65.82889,21.70778,8,SE
Q11972254,59.04860,17.31080,7,SE
Q12124607,58.48086,16.31591,5,SE
Q16388354,63.83549,20.11674,9,SE
Q17745939,58.36631,19.24606,10,SE
Q18245345,62.63239,17.93722,5,SE
Q19374058,63.44056,16.86500,7,SE
Q26256588,61.93064,15.87751,8,SE
Q27027158,56.61035,14.66129,11,SE
Q28379788,57.68820,18.35240,5,SE
Q29375995,56.10363,12.63797,5,SE
Q45899241,58.09444,11.33333,5,SE
Q55750134,55.86311,12.82081,6,SE
Q56072329,57.63286,11.60486,11,SE
Q4132,39.99750,116.26890,61,CN
Q12501,40.43139,116.56444,193,CN
Q43286,40.03722,94.80417,64,CN
Q31347,30.26139,120.22389,69,CN
Q36034,30.12500,118.16667,66,CN
Q14773,22.19000,113.53806,225,CN
Q71229,29.65778,91.11694,83,CN
Q80290,39.91583,116.39083,104,CN
Q125445,39.88220,116.40660,68,CN
Q132956,38.90000,82.20000,91,CN
Q201294,37.00000,100.00000,71,CN
Q205131,29.54694,103.76925,62,CN
Q207690,29.06667,116.38333,65,CN
Q216059,36.26667,117.10000,70,CN
Q232771,34.50709,112.93569,61,CN
Q32796,35.23883,-75.11150,10,US
Q32804,34.22783,-76.56483,11,US
Q195919,29.96142,-90.05782,10,US
Q88428,24.62778,-82.87306,11,US
Q120405,38.04278,-103.42917,10,US
Q141690,42.35129,-71.08036,10,US
Q152129,39.10083,-84.51320,12,US
Q154215,39.10364,-84.51890,11,US
Q176356,38.91380,-77.03590,11,US
Q178579,47.85417,-122.58389,11,US
Q473553,37.78540,-80.30830,10,US
Q321154,38.13611,-76.55278,10,US
Q337337,39.94829,-75.16577,10,US
Q264753,35.13580,-106.76200,10,US
Q267874,37.77917,-122.41583,10,US
Q448450,21.30708,-157.86597,10,US
Q458588,42.33833,-82.97806,10,US
Q359939,40.69420,-74.04310,10,US
Q360779,41.09694,-73.86028,10,US
Q362553,43.26167,-79.06361,11,US
Q374879,37.64250,-112.84900,12,US
Q383996,40.71460,-74.00447,12,US
Q390945,42.41640,-103.72800,11,US
Q480993,44.89278,-93.18056,12,US
Q488110,44.76700,-69.88330,10,US
Q489417,39.96833,-75.17250,11,US
Q611813,38.80748,-77.06598,10,US
Q525790,42.36860,-83.07560,11,US
Q535403,45.61361,-121.13333,10,US
Q578184,34.11611,-118.29278,12,US
Q586735,37.80338,-122.41717,10,US
Q587888,36.32979,-106.47400,10,US
Q597355,39.76583,-84.20111,10,US
Q614423,37.38361,-109.06833,11,US
Q617891,32.78444,-117.10639,11,US
Q630074,40.70639,-74.00917,10,US
Q635209,41.83470,-103.70700,11,US
Q655014,44.94694,-93.10889,12,US
Q657784,38.09000,-122.26333,12,US
Q661092,34.97662,-85.81425,10,US
Q675702,38.88117,-77.07265,12,US
Q773752,42.35694,-71.05861,10,US
Q774694,40.00167,-83.01972,12,US
Q679366,34.76778,-87.67389,10,US
Q693096,42.64485,-73.75029,12,US
Q696927,40.82778,-73.44861,10,US
Q713932,38.88833,-77.02444,11,US
Q731089,38.89670,-77.03288,12,US
Q741123,34.09820,-118.36840,12,US
Q750623,34.03310,-93.67030,10,US
Q786387,41.88278,-87.62778,10,US
Q788604,41.62528,-81.36222,11,US
Q812889,42.35830,-71.06610,10,US
Q821601,40.71361,-74.00278,10,US
Q841700,37.27139,-76.70028,12,US
Q845051,37.17694,-116.04611,11,US
Q876537,38.89914,-77.03903,11,US
