qid,tier,lat,lon,sitelinks,iso
w515043110,market,11.06220,17.93291,0,LI
w888143144,market,10.17730,19.39031,0,LI
w747745846,market,12.11186,17.34976,0,LI
w747745891,market,12.12707,17.55886,0,LI
w280245624,market,11.87380,18.20918,0,LI
w280268284,market,11.97923,18.21406,0,LI
w486508602,market,12.37918,17.05805,0,LI
w486508600,market,12.37860,17.05864,0,LI
w747811004,market,12.56858,17.40028,0,LI
w747745919,market,12.83429,17.91607,0,LI
w542131671,market,11.89810,18.48789,0,LI
w211255105,market,12.18009,18.68809,0,LI
w284774095,market,11.35087,19.77833,0,LI
w544430363,market,13.24752,14.97362,0,LI
w450666550,market,13.53649,14.31110,0,LI
w431668604,institution,13.46441,14.71279,0,LI
w431694273,market,13.46540,14.71298,0,LI
w431641386,market,13.56957,14.82921,0,LI
w460750890,market,13.70417,14.77312,0,LI
w459562818,market,13.84305,14.83698,0,LI
w283748996,market,14.23836,13.91630,0,LI
w432152510,market,14.12321,14.07335,0,LI
w280436540,market,14.58195,14.77742,0,LI
w283108091,market,13.14402,15.86356,0,LI
w432152512,market,13.58785,15.28885,0,LI
w280430722,market,13.63448,15.36983,0,LI
w283329336,market,13.44129,16.04876,0,LI
w350799330,institution,13.65358,16.48583,0,LI
w1135437719,market,13.96230,15.55022,0,LI
w282463328,market,14.22884,15.90531,0,LI
w282463306,market,14.45812,15.43412,0,LI
w432508154,market,13.02382,16.83413,0,LI
w226371503,market,13.14696,17.75158,0,LI
w747340653,market,13.38094,17.79667,0,LI
w538831417,market,13.67013,19.75808,0,LI
w829885049,market,13.94824,19.43538,0,LI
w283557921,market,14.90375,18.17686,0,LI
w318065018,market,11.04096,20.28288,0,LI
w1229260581,market,11.16726,20.54569,0,LI
w1229256857,market,11.27626,20.62008,0,LI
w1323204486,market,11.04537,22.77551,0,LI
w1372717011,market,11.26571,22.82225,0,LI
w1323206773,market,11.14171,22.94137,0,LI
w523703171,market,11.34765,20.83775,0,LI
w1229256849,market,11.44476,20.97639,0,LI
w1230354737,market,11.67546,21.15962,0,LI
w1341866469,market,12.22515,21.41313,0,LI
w1318894727,market,12.49784,21.64650,0,LI
w1363430671,market,12.89447,21.02285,0,LI
w1216293227,market,12.66790,21.80542,0,LI
w573320560,market,12.14131,22.15468,0,LI
w1189106263,market,12.06008,22.29844,0,LI
w1213520243,market,12.04959,22.41645,0,LI
w1212194728,market,12.05641,22.59360,0,LI
w1413774788,market,12.20636,21.82441,0,LI
w1380270612,market,12.25126,21.88198,0,LI
w690364442,market,12.41946,21.90379,0,LI
w1227395008,market,12.59298,22.00010,0,LI
w1382398307,market,12.47470,22.02770,0,LI
w1375111105,market,12.56598,22.32299,0,LI
w1464126410,market,12.56917,22.33435,0,LI
w1197117951,market,12.65841,21.89536,0,LI
w1214846260,market,12.62321,22.13699,0,LI
w693589019,market,12.62948,22.33073,0,LI
w1214097711,market,13.28130,20.67223,0,LI
w285779594,market,13.45193,20.20717,0,LI
w1363430687,market,13.49296,20.49316,0,LI
w458652310,market,13.83220,20.83385,0,LI
w1316016474,market,13.27566,21.25025,0,LI
w1214100704,market,13.36394,21.23020,0,LI
w1278186305,market,13.21941,21.58710,0,LI
w1330396009,market,13.06962,21.60559,0,LI
w1274356394,market,13.17247,21.71459,0,LI
w1278186302,market,13.24859,21.60272,0,LI
w1348253245,market,13.56713,21.45204,0,LI
w1281949962,market,13.59206,21.54329,0,LI
w1281960359,market,13.65722,21.56492,0,LI
w1346484680,market,13.84002,21.62654,0,LI
w503513908,market,14.51997,20.93131,0,LI
w503513907,craft_cluster,14.52540,20.92921,0,LI
w1206412569,market,13.13364,21.88861,0,LI
w1270615251,market,13.18000,21.90186,0,LI
w1263454540,market,13.15443,21.99527,0,LI
w1271679463,market,13.19206,21.91873,0,LI
w1264066535,market,13.24911,21.99882,0,LI
w1201476869,market,13.32495,21.99894,0,LI
w1206672557,market,13.28891,22.19171,0,LI
w1267114183,market,13.41704,22.03887,0,LI
w1201188540,market,13.45307,22.06576,0,LI
w1459645862,market,13.44027,22.08748,0,LI
w1267344744,market,13.53382,22.10448,0,LI
w501104499,market,13.46778,22.20768,0,LI
w1206264614,market,13.87508,21.92712,0,LI
w282546115,market,15.02568,20.66293,0,LI
w199052230,market,15.17126,21.57540,0,LI
w1409490357,market,15.17473,22.09534,0,LI
w542951631,market,15.70246,23.05057,0,LI
w1193640679,market,10.60532,103.51846,0,LI
w530356632,market,10.61883,103.51353,0,LI
w442747251,market,10.62526,103.52119,0,LI
w377359299,market,10.62305,103.53207,0,LI
w932635568,market,10.62267,103.53002,0,LI
w1202665093,market,10.62267,103.53002,0,LI
w270032116,craft_cluster,10.63229,103.53493,0,LI
w357814480,market,10.70461,103.81519,0,LI
w426111510,market,10.72443,103.80998,0,LI
w514838356,market,11.60822,102.98159,0,LI
w1450282548,market,12.30851,103.09565,0,LI
w1450690972,market,12.35219,103.76757,0,LI
w1450153412,market,12.53285,103.90991,0,LI
w1450168584,institution,12.53351,103.91860,0,LI
w224715907,market,12.53867,103.91956,0,LI
w1450158193,market,12.53669,103.91988,0,LI
w1450172132,market,12.58469,103.95656,0,LI
w185659327,market,12.64215,103.39357,0,LI
w185514141,market,12.77479,103.44628,0,LI
w185514142,market,12.77197,103.44728,0,LI
w185659337,market,12.80533,103.46061,0,LI
w1451047420,market,12.63518,103.72518,0,LI
w938019176,market,10.48893,104.28892,0,LI
w1286341442,institution,10.48615,104.31707,0,LI
w1286341443,institution,10.48642,104.31727,0,LI
w1286341444,institution,10.48631,104.31740,0,LI
w925548653,market,10.48584,104.32136,0,LI
w1453116903,market,10.61633,104.17358,0,LI
w309038899,market,10.61141,104.18136,0,LI
w480011391,market,10.60787,104.17958,0,LI
w53635723,market,10.61577,104.18087,0,LI
w522649282,market,10.61563,104.18066,0,LI
w934247314,market,10.54732,104.28749,0,LI
w933860459,market,10.54085,104.31956,0,LI
w491263983,market,10.55936,104.46756,0,LI
w494449645,market,10.90582,104.78387,0,LI
w510363987,market,11.03418,104.59007,0,LI
w148570138,market,10.98089,104.77896,0,LI
w1445746837,market,10.99593,104.75532,0,LI
w1445746838,market,10.99564,104.75618,0,LI
w1159231744,institution,10.99230,104.78196,0,LI
w523938894,market,10.99379,104.78523,0,LI
w475040888,market,11.29543,104.84519,0,LI
w1229798853,market,10.64466,104.87552,0,LI
w170294649,market,10.73441,105.09415,0,LI
w487990520,market,10.99641,104.97584,0,LI
w980395593,institution,10.99422,104.97793,0,LI
w710983408,market,11.26252,105.28719,0,LI
w304058307,market,11.08228,105.79623,0,LI
w668071432,market,11.06850,106.15492,0,LI
w488453433,market,11.46107,104.52029,0,LI
w1371655389,market,11.49960,104.82124,0,LI
w1422961607,market,11.49044,104.84242,0,LI
w1422995075,market,11.48971,104.84150,0,LI
w1423517926,market,11.49150,104.84296,0,LI
w1158627843,market,11.51824,104.77616,0,LI
w1159330777,market,11.52495,104.79728,0,LI
w1158625070,market,11.53543,104.76153,0,LI
w1371655265,market,11.49954,104.82012,0,LI
w179566082,market,11.50082,104.83092,0,LI
w1422995077,market,11.50163,104.84054,0,LI
w1422995090,market,11.50581,104.85793,0,LI
w181395721,market,11.53353,104.83080,0,LI
w1159329366,market,11.53851,104.82054,0,LI
w393914399,market,11.54907,104.82954,0,LI
w299952156,market,11.53019,104.85350,0,LI
w1189632946,market,11.55794,104.77643,0,LI
w772454159,market,11.56194,104.84122,0,LI
w172422572,market,11.56338,104.85748,0,LI
w450966023,market,11.57531,104.85289,0,LI
w570316185,market,11.68435,104.70012,0,LI
w476113816,market,11.65951,104.78074,0,LI
w1551251258,market,11.87770,104.61723,0,LI
w1112066528,market,11.77696,104.67529,0,LI
w490568428,market,11.82270,104.74363,0,LI
w174434399,market,11.78421,104.76975,0,LI
w218585411,market,11.79434,104.77251,0,LI
w1366465938,market,12.05042,104.52584,0,LI
w1423506757,market,11.43818,104.89368,0,LI
w1423468963,market,11.49936,104.87698,0,LI
w1423468964,market,11.49919,104.87578,0,LI
w91569424,institution,11.48374,104.90150,0,LI
w643752248,craft_cluster,11.49138,104.89667,0,LI
w477208082,market,11.49667,104.89892,0,LI
w514723949,market,11.47002,104.95209,0,LI
w377437402,market,11.48335,104.94532,0,LI
w687478247,market,11.47982,104.94547,0,LI
w389529747,market,11.48845,104.94266,0,LI
w1422995089,market,11.50318,104.85881,0,LI
w1422995091,market,11.50752,104.85822,0,LI
w1466674840,market,11.50644,104.85953,0,LI
w1369574720,market,11.50905,104.88901,0,LI
w370386318,craft_cluster,11.51321,104.88725,0,LI
w377366781,market,11.53106,104.86449,0,LI
w299952153,market,11.53221,104.86494,0,LI
w299952154,market,11.53265,104.87711,0,LI
w377377503,market,11.53433,104.87920,0,LI
w241997428,market,11.54456,104.89424,0,LI
w291546420,market,11.54695,104.88729,0,LI
w311486939,market,11.51007,104.93243,0,LI
w1002845863,craft_cluster,11.50587,104.93588,0,LI
w407943474,market,11.51992,104.91662,0,LI
w1371013924,market,11.52392,104.93053,0,LI
w1197847098,market,11.51420,104.94155,0,LI
w527558637,market,11.53149,104.91265,0,LI
w238687920,market,11.53259,104.93538,0,LI
w377435100,market,11.53378,104.93556,0,LI
w377360535,market,11.54052,104.91470,0,LI
w441088981,market,11.54994,104.91288,0,LI
w173272044,institution,11.54944,104.91761,0,LI
w765620891,craft_cluster,11.54954,104.91844,0,LI
w377358453,market,11.54669,104.92546,0,LI
w1364227026,market,11.54726,104.95606,0,LI
w550883159,market,11.51291,105.03989,0,LI
w191513380,market,11.56195,104.87979,0,LI
w379543403,market,11.56488,104.87374,0,LI
w450961290,market,11.57170,104.87127,0,LI
w450550287,market,11.55283,104.88725,0,LI
w1304387958,market,11.55598,104.88564,0,LI
w377424110,market,11.55675,104.89302,0,LI
w225383461,market,11.55888,104.88901,0,LI
w451296303,market,11.56313,104.88860,0,LI
w168558696,market,11.55386,104.90296,0,LI
w168559582,market,11.55699,104.90318,0,LI
w377371701,market,11.56382,104.90661,0,LI
w377422152,market,11.55405,104.91078,0,LI
w451295011,market,11.56340,104.90991,0,LI
w783811247,market,11.55631,104.90326,0,LI
w168559362,market,11.57554,104.89705,0,LI
w451275107,market,11.56546,104.89713,0,LI
w162584911,market,11.57481,104.89147,0,LI
w168559607,market,11.56819,104.90116,0,LI
w686832213,market,11.59589,104.87661,0,LI
w377365601,market,11.59078,104.89802,0,LI
w641418156,market,11.59165,104.89736,0,LI
w181384400,market,11.59159,104.90831,0,LI
w922572914,market,11.60227,104.90926,0,LI
w91060333,institution,11.55467,104.91333,0,LI
w584682034,market,11.55206,104.91746,0,LI
w1060887274,market,11.56141,104.91659,0,LI
w1060887275,market,11.56332,104.91621,0,LI
w1071956819,market,11.56373,104.91667,0,LI
w673276044,market,11.55807,104.92289,0,LI
w223940003,market,11.55498,104.93207,0,LI
w172367624,institution,11.56263,104.93489,0,LI
w451275105,market,11.56815,104.91571,0,LI
w451275106,market,11.56676,104.91543,0,LI
w1071956818,market,11.56408,104.91638,0,LI
w377373297,market,11.56960,104.92108,0,LI
w451275980,market,11.56882,104.92295,0,LI
w269798572,institution,11.57643,104.92282,0,LI
w752110853,institution,11.57649,104.91932,0,LI
w187624612,market,11.56945,104.92875,0,LI
w345310128,institution,11.56458,104.92791,0,LI
w446075047,institution,11.56549,104.92928,0,LI
w62219866,market,11.57405,104.92725,0,LI
w377362272,market,11.57326,104.92649,0,LI
w233644392,institution,11.55467,104.94190,0,LI
w1361363223,market,11.56894,104.95718,0,LI
w539881980,market,11.58038,104.91100,0,LI
w527576257,market,11.57818,104.92025,0,LI
w390213582,market,11.58768,104.91447,0,LI
w527244507,market,11.57904,104.93270,0,LI
w559964450,market,11.63215,104.89841,0,LI
w1413022146,market,11.60554,104.91774,0,LI
w982175695,market,11.63235,104.93965,0,LI
w194781404,market,11.65977,104.85988,0,LI
w493600189,market,11.65593,104.86095,0,LI
w614499535,market,11.66076,104.86025,0,LI
w801279845,market,11.66987,105.05850,0,LI
w1460145234,market,11.75076,105.00978,0,LI
w571743422,market,11.48544,105.32209,0,LI
w571743424,market,11.48544,105.32213,0,LI
w1158882456,institution,11.48289,105.32546,0,LI
w1106034772,market,11.77339,105.02636,0,LI
w998293027,market,11.85792,105.00319,0,LI
w1106034764,market,11.83742,105.06716,0,LI
w1106034756,market,11.89140,105.16068,0,LI
w162762679,market,12.02868,104.96451,0,LI
w653383539,market,12.05860,105.25818,0,LI
w230091047,market,11.84585,105.37304,0,LI
w980748964,market,11.79592,105.50187,0,LI
w968145428,market,11.90951,105.65451,0,LI
w162424131,market,11.97669,105.45896,0,LI
w488465428,market,11.99007,105.46423,0,LI
w507810728,market,11.98946,105.46374,0,LI
w488465429,market,11.99075,105.46475,0,LI
w519048577,market,11.99344,105.46579,0,LI
w183247174,institution,12.00009,105.43759,0,LI
w121784627,market,11.99728,105.46221,0,LI
w396695725,market,12.02374,105.41429,0,LI
w1083112962,market,12.10122,105.54730,0,LI
w1451366879,market,12.29903,104.17291,0,LI
w1450811296,market,12.53326,104.20958,0,LI
w1158752932,institution,12.25447,104.66676,0,LI
w508485801,market,12.25480,104.66966,0,LI
w1128232804,market,12.27459,104.72632,0,LI
w1551251257,market,12.43864,104.46169,0,LI
w667826575,market,12.24878,105.12415,0,LI
w661096932,market,12.32805,105.33158,0,LI
w785618557,market,12.30008,105.41784,0,LI
w418612259,market,12.36377,105.58841,0,LI
w1180073411,market,12.36414,105.58930,0,LI
w1180073412,market,12.36403,105.58923,0,LI
w1300793303,market,12.29108,105.62837,0,LI
w162593126,market,12.71568,104.88372,0,LI
w514067030,market,12.71230,104.88753,0,LI
w1158744525,institution,12.72699,104.88866,0,LI
w554581942,market,11.66973,105.97777,0,LI
w1157951075,market,11.82805,106.18130,0,LI
w554172383,market,12.07561,106.42235,0,LI
w479837064,market,12.48464,106.01824,0,LI
w864720156,market,12.77482,105.96524,0,LI
w448934520,market,12.45841,107.18555,0,LI
w488548619,market,13.65607,102.56269,0,LI
w310963695,market,13.60243,102.96781,0,LI
w509402477,market,13.58701,102.97250,0,LI
w462908985,market,13.58782,102.97921,0,LI
w1170446199,institution,13.58939,102.97222,0,LI
w1159537444,institution,13.80230,102.96299,0,LI
w507071815,craft_cluster,13.01986,103.24264,0,LI
w520030567,market,13.08507,103.19964,0,LI
w807292348,institution,13.09485,103.19811,0,LI
w520030565,market,13.08652,103.21316,0,LI
w48681402,market,13.10212,103.19848,0,LI
w258510595,market,13.10498,103.19501,0,LI
w1351607389,market,13.32091,103.99451,0,LI
w511183207,market,13.34510,103.84682,0,LI
w511183208,market,13.34494,103.84899,0,LI
w42672882,market,13.35387,103.85518,0,LI
w191526660,market,13.35235,103.85488,0,LI
w515740637,institution,13.35399,103.85944,0,LI
w527522381,market,13.36054,103.85030,0,LI
w322700733,institution,13.36638,103.85952,0,LI
w485718855,market,13.37951,103.85310,0,LI
w502822459,institution,13.38249,103.86015,0,LI
w42672883,market,13.35968,103.87457,0,LI
w1352536791,market,13.35826,103.86196,0,LI
w592530018,market,13.33968,103.89679,0,LI
w167956499,market,13.36191,103.86830,0,LI
w515803533,market,13.37548,103.86898,0,LI
w260632859,market,13.37560,103.88750,0,LI
w472292260,institution,13.37752,103.88072,0,LI
w260632858,institution,13.38079,103.88208,0,LI
w504724994,market,13.41238,103.84191,0,LI
w503074884,institution,13.43275,103.90109,0,LI
w245719709,market,13.44231,103.72881,0,LI
w554207416,market,14.33023,103.17663,0,LI
w515865785,market,14.17522,103.50618,0,LI
w516819822,market,14.40826,103.69269,0,LI
w736612945,market,13.12319,104.34218,0,LI
w764359800,market,13.24604,104.12312,0,LI
w1011600998,market,13.40529,104.78101,0,LI
w1551234271,market,13.58030,104.89743,0,LI
w1098350625,market,13.80848,104.97795,0,LI
w1213921613,market,13.80850,104.97790,0,LI
w516965890,market,14.19563,104.35383,0,LI
w53356309,market,13.53017,105.97191,0,LI
w378905988,market,13.73633,106.98753,0,LI
w777214221,institution,-46.89824,168.12686,0,LI
w381455514,institution,-46.59624,168.33195,0,LI
w83334491,craft_cluster,-46.58872,168.32933,0,LI
w995829184,craft_cluster,-46.60172,169.11436,0,LI
w376340504,institution,-46.35198,168.01327,0,LI
w376342626,institution,-46.35198,168.01434,0,LI
w381455546,craft_cluster,-46.48944,168.38169,0,LI
w381450073,institution,-46.41111,168.34931,0,LI
w381450074,institution,-46.41251,168.35204,0,LI
w1233196307,institution,-46.40961,168.38049,0,LI
w790886051,craft_cluster,-45.89832,168.36772,0,LI
w383193959,institution,-45.73925,168.44225,0,LI
w988444807,craft_cluster,-46.03925,169.24288,0,LI
w1427659150,institution,-45.94225,169.26081,0,LI
w988444808,craft_cluster,-45.92900,169.27085,0,LI
w996489941,craft_cluster,-46.24508,169.73749,0,LI
w1253118448,institution,-46.05347,170.00081,0,LI
w988444809,craft_cluster,-45.87970,170.32415,0,LI
w343667253,institution,-45.87615,170.34968,0,LI
w385654914,craft_cluster,-45.85785,170.37020,0,LI
w88748713,institution,-45.87730,170.50601,0,LI
w381871932,institution,-45.87478,170.50429,0,LI
w984836628,institution,-45.86561,170.50445,0,LI
w984838660,institution,-45.87051,170.49958,0,LI
w1296809403,institution,-45.86619,170.50248,0,LI
w981259009,craft_cluster,-45.87056,170.50537,0,LI
w159929111,institution,-45.86560,170.51081,0,LI
w493742023,institution,-45.86192,170.51492,0,LI
w1474912286,institution,-45.81501,170.62303,0,LI
w1078363605,institution,-45.11122,168.54138,0,LI
w150578389,institution,-45.01666,168.73749,0,LI
w482916288,craft_cluster,-45.01183,168.88066,0,LI
w482916280,craft_cluster,-45.01225,168.91518,0,LI
w467395222,craft_cluster,-45.02019,168.95102,0,LI
w754050618,institution,-44.94025,168.83589,0,LI
w884976769,institution,-44.86534,169.01850,0,LI
w1506800696,craft_cluster,-45.08132,169.17917,0,LI
w664024328,institution,-45.18967,169.31745,0,LI
w259568922,craft_cluster,-45.04931,169.20762,0,LI
w1037881587,craft_cluster,-44.70961,169.13270,0,LI
w482917176,craft_cluster,-44.69494,169.10458,0,LI
w371445278,craft_cluster,-44.69512,169.13615,0,LI
w501132960,craft_cluster,-44.74101,169.27375,0,LI
w444747943,institution,-44.72435,169.24391,0,LI
w387096256,institution,-45.50774,170.11981,0,LI
w411533773,institution,-45.59640,170.66797,0,LI
w1086030774,institution,-45.38212,170.42943,0,LI
w988444810,craft_cluster,-45.24287,170.78002,0,LI
w411855743,institution,-45.10411,170.96995,0,LI
w754613324,institution,-45.09464,170.96478,0,LI
w411855827,institution,-45.10386,170.97063,0,LI
w779455800,institution,-45.10237,170.97090,0,LI
w413211107,institution,-44.09381,170.82336,0,LI
w412590471,institution,-44.39133,171.24861,0,LI
w289318437,institution,-44.39051,171.23962,0,LI
w403039370,craft_cluster,-44.35034,171.24287,0,LI
w1241241802,institution,-44.30361,171.22484,0,LI
w993165494,institution,-44.31828,171.24262,0,LI
w408761991,institution,-44.10246,171.24426,0,LI
w408762022,institution,-44.09289,171.24409,0,LI
w972063665,craft_cluster,-43.26756,170.37537,0,LI
w995819529,craft_cluster,-43.03839,170.45096,0,LI
w290372975,institution,-42.90074,170.81537,0,LI
w988445167,craft_cluster,-42.80434,170.89170,0,LI
w996489917,craft_cluster,-43.64497,171.41099,0,LI
w364014078,institution,-43.65224,171.44256,0,LI
w236713475,institution,-43.92388,171.70833,0,LI
w408830876,institution,-43.92341,171.70776,0,LI
w408830919,institution,-43.92325,171.70807,0,LI
w688876329,institution,-43.90192,171.74960,0,LI
w421569164,craft_cluster,-43.55701,171.91860,0,LI
w413227081,institution,-43.48100,171.93116,0,LI
w1074124239,institution,-43.63994,172.48544,0,LI
w217387920,institution,-43.61004,172.70337,0,LI
w101214290,craft_cluster,-43.60662,172.71083,0,LI
w101214295,craft_cluster,-43.60568,172.71125,0,LI
w101214319,craft_cluster,-43.60669,172.70980,0,LI
w1009039781,craft_cluster,-43.53984,172.38543,0,LI
w1009039782,craft_cluster,-43.54005,172.38559,0,LI
w617553440,institution,-43.29760,172.18996,0,LI
w27127579,institution,-43.59975,172.57580,0,LI
w1530472986,institution,-43.55732,172.59335,0,LI
w496065948,craft_cluster,-43.54779,172.50165,0,LI
w1281875420,craft_cluster,-43.54759,172.50260,0,LI
w1159589518,craft_cluster,-43.53925,172.49651,0,LI
w409364352,craft_cluster,-43.54474,172.50300,0,LI
w205425812,institution,-43.51058,172.50510,0,LI
w292960985,institution,-43.54660,172.54766,0,LI
w420979480,craft_cluster,-43.53990,172.57792,0,LI
w1018404146,market,-43.52974,172.57456,0,LI
w751977585,institution,-43.52992,172.58366,0,LI
w1127644423,institution,-43.47067,172.49754,0,LI
w445021276,craft_cluster,-43.48512,172.54453,0,LI
w753599783,institution,-43.57198,172.62681,0,LI
w962812897,institution,-43.56629,172.62568,0,LI
w443567219,craft_cluster,-43.54184,172.60590,0,LI
w1078378569,craft_cluster,-43.53132,172.59672,0,LI
w443763537,craft_cluster,-43.54380,172.63227,0,LI
w825096899,craft_cluster,-43.54496,172.63021,0,LI
w561914188,market,-43.53391,172.63400,0,LI
w4830813,institution,-43.52711,172.63561,0,LI
w512569955,institution,-43.53152,172.62822,0,LI
w738797315,institution,-43.53151,172.62910,0,LI
w682176092,institution,-43.52977,172.62686,0,LI
w92770417,institution,-43.53077,172.63362,0,LI
w101169309,institution,-43.52952,172.63817,0,LI
w497964785,institution,-43.52907,172.63812,0,LI
w1289469778,institution,-43.52956,172.63705,0,LI
w102389328,craft_cluster,-43.53668,172.65117,0,LI
w101759823,craft_cluster,-43.52859,172.65022,0,LI
w102290988,institution,-43.53108,172.65730,0,LI
w101185351,craft_cluster,-43.60167,172.71873,0,LI
w101185477,craft_cluster,-43.60220,172.71798,0,LI
w101185487,craft_cluster,-43.60198,172.71727,0,LI
w101185500,craft_cluster,-43.60287,172.71910,0,LI
w101185452,institution,-43.60284,172.72300,0,LI
w158455561,craft_cluster,-43.60297,172.72107,0,LI
w398825009,institution,-43.56898,172.70142,0,LI
w877721103,craft_cluster,-43.56953,172.74411,0,LI
w401701429,institution,-43.58814,172.80395,0,LI
w400547290,institution,-43.56911,172.75876,0,LI
w217719879,institution,-43.50893,172.72455,0,LI
w1183598531,craft_cluster,-43.49336,172.60928,0,LI
w1183598454,craft_cluster,-43.49283,172.60957,0,LI
w1183598503,craft_cluster,-43.49123,172.61122,0,LI
w1183598508,craft_cluster,-43.49178,172.61071,0,LI
w1183598509,craft_cluster,-43.49192,172.61057,0,LI
w902414466,institution,-43.48265,172.61920,0,LI
w324173890,craft_cluster,-43.47444,172.60996,0,LI
w442568170,craft_cluster,-43.43732,172.63439,0,LI
w208400245,institution,-43.30067,172.59319,0,LI
w992947502,craft_cluster,-43.39043,172.65484,0,LI
w1531353570,craft_cluster,-43.33247,172.59668,0,LI
w290285227,institution,-42.53547,171.18167,0,LI
w35559732,institution,-42.81220,173.27451,0,LI
w1068907072,craft_cluster,-42.41148,173.65416,0,LI
w377271784,institution,-42.41350,173.70226,0,LI
w406899996,institution,-42.13161,171.88204,0,LI
w398482799,institution,-42.11881,171.86902,0,LI
w153734323,institution,-41.75268,171.59867,0,LI
w955942699,institution,-41.85704,171.95200,0,LI
w397419843,institution,-41.63327,171.86960,0,LI
w435227914,institution,-41.80157,172.32516,0,LI
w955927579,craft_cluster,-41.24540,172.13242,0,LI
w656045477,institution,-41.80131,172.84616,0,LI
w210728147,craft_cluster,-41.50768,172.85702,0,LI
w1262977706,craft_cluster,-41.55106,173.75105,0,LI
w1262974875,craft_cluster,-41.52899,173.79618,0,LI
w664237709,craft_cluster,-41.52853,173.83750,0,LI
w664068707,craft_cluster,-41.52927,173.84355,0,LI
w646130018,craft_cluster,-41.53234,173.88316,0,LI
w646130021,craft_cluster,-41.53180,173.88310,0,LI
w1276634122,institution,-41.53672,173.92429,0,LI
w409222648,institution,-41.53791,173.92996,0,LI
w497781552,institution,-41.53720,173.93011,0,LI
w640163045,craft_cluster,-41.53067,173.91800,0,LI
w640163677,craft_cluster,-41.53178,173.91742,0,LI
w1413073595,institution,-41.51203,173.95886,0,LI
w210198750,institution,-41.51152,173.96126,0,LI
w475697821,craft_cluster,-41.34371,173.07875,0,LI
w988445655,craft_cluster,-41.32459,173.13080,0,LI
w1374644693,craft_cluster,-41.34005,173.18618,0,LI
w258666290,craft_cluster,-41.12361,173.00783,0,LI
w995818490,craft_cluster,-41.28025,173.02911,0,LI
w153753380,institution,-41.29808,173.23975,0,LI
w1342756431,institution,-41.28469,173.23530,0,LI
w1342565019,institution,-41.27993,173.24600,0,LI
w220704593,institution,-41.27356,173.28047,0,LI
w1366752206,institution,-41.27447,173.28182,0,LI
w1479472559,craft_cluster,-41.27341,173.28714,0,LI
w220190090,market,-41.27052,173.28265,0,LI
w224613554,institution,-41.26142,173.29604,0,LI
w141573706,institution,-41.26141,173.29540,0,LI
w220991390,craft_cluster,-41.26204,173.29708,0,LI
w939762554,institution,-41.21601,173.59613,0,LI
w658346475,craft_cluster,-40.86355,173.03815,0,LI
w988445658,craft_cluster,-41.49445,173.81508,0,LI
w763332987,craft_cluster,-41.48129,173.83259,0,LI
w988445657,craft_cluster,-41.46146,173.81125,0,LI
w96025567,craft_cluster,-41.49272,173.88032,0,LI
w617150634,craft_cluster,-41.49180,173.87558,0,LI
w617142992,craft_cluster,-41.48093,173.87229,0,LI
w617150639,craft_cluster,-41.48729,173.88133,0,LI
w617142996,craft_cluster,-41.47466,173.88702,0,LI
w1453247163,craft_cluster,-41.46322,173.92460,0,LI
w436851272,craft_cluster,-41.45432,173.96561,0,LI
w221326258,institution,-41.28669,174.00561,0,LI
w444238696,institution,-41.29045,174.00616,0,LI
w746510888,institution,-41.28857,174.00641,0,LI
w444240177,craft_cluster,-41.27911,174.00338,0,LI
w444240182,craft_cluster,-41.27885,174.00415,0,LI
w444240190,craft_cluster,-41.28105,174.00477,0,LI
w200134029,institution,-39.75434,174.47196,0,LI
w371344722,institution,-39.33855,174.28398,0,LI
w988446410,craft_cluster,-39.14180,174.20409,0,LI
w970519036,craft_cluster,-39.10735,174.21330,0,LI
w1099645155,institution,-39.05865,174.07000,0,LI
w160909406,institution,-39.05702,174.07188,0,LI
w1366211975,institution,-39.09491,174.15587,0,LI
w500080588,craft_cluster,-39.05099,174.11686,0,LI
w908560348,craft_cluster,-39.03406,174.16835,0,LI
w326477750,institution,-41.34588,174.76948,0,LI
w264854202,institution,-41.29930,174.76996,0,LI
w515109257,institution,-41.32116,174.78495,0,LI
w273205184,craft_cluster,-41.30699,174.77754,0,LI
w870279545,craft_cluster,-41.30455,174.77916,0,LI
w1066010977,institution,-41.29832,174.77916,0,LI
w1036220290,craft_cluster,-41.31844,174.81226,0,LI
w1297588580,institution,-41.31763,174.81728,0,LI
w1047774403,craft_cluster,-41.31078,174.81237,0,LI
w587357744,institution,-41.28532,174.73795,0,LI
w252061659,institution,-41.28525,174.76745,0,LI
w1055040041,craft_cluster,-41.28201,174.75055,0,LI
w1013417165,institution,-41.28140,174.76650,0,LI
w254754460,craft_cluster,-41.29697,174.77529,0,LI
w256521543,craft_cluster,-41.29512,174.77272,0,LI
w430288873,institution,-41.29174,174.77593,0,LI
w931617034,institution,-41.29623,174.77325,0,LI
w257036856,institution,-41.29370,174.78362,0,LI
w288450695,institution,-41.29337,174.77972,0,LI
w645896562,craft_cluster,-41.29481,174.77944,0,LI
w190555300,institution,-41.28953,174.77797,0,LI
w190557095,institution,-41.29033,174.78199,0,LI
w250856271,institution,-41.28531,174.77813,0,LI
w260864067,institution,-41.29144,174.77796,0,LI
w643601943,institution,-41.29360,174.78462,0,LI
w62153752,institution,-41.29032,174.78054,0,LI
w1030319487,institution,-41.28999,174.78157,0,LI
w624607128,institution,-41.27946,174.77431,0,LI
