id,lat,lon,kind,weight,tag
osm-node-3002758269,25.63045,100.12556,A4,0.9,natural=peak
osm-node-7351503397,25.64607,100.11436,A4,0.9,natural=peak
osm-node-3002761900,25.69825,100.08601,A4,0.9,natural=peak
osm-node-3002758273,25.65621,100.10130,A4,0.9,natural=peak
osm-node-3002758270,25.67231,100.09233,A4,0.9,natural=peak
osm-node-3002758266,25.67007,100.09385,A4,0.9,natural=peak
osm-node-3002761903,25.66769,100.09641,A4,0.9,natural=peak
osm-node-6696159685,25.66041,100.12930,A7,0.7,waterway=waterfall
osm-node-12241708447,25.66041,100.13399,A7,0.7,waterway=waterfall
osm-node-3002758271,25.68780,100.08959,A4,0.9,natural=peak
osm-node-4248066752,25.68104,100.12895,A7,0.7,waterway=waterfall
osm-node-13818961657,25.68654,100.13506,A2,0.5,historic=archaeological_site
osm-node-12231800197,25.68847,100.12599,A7,0.7,waterway=waterfall
osm-node-8450050287,25.60395,100.16502,A4,0.9,natural=peak
osm-node-3002761901,25.60903,100.15424,A4,0.9,natural=peak
osm-node-13877753739,25.61185,100.21428,A2,0.5,historic=archaeological_site
osm-node-11093175046,25.62472,100.19944,A2,0.5,historic=archaeological_site
osm-node-9878990561,25.60488,100.24103,A4,0.9,natural=peak
osm-node-13818961658,25.63933,100.19148,A2,0.5,historic=archaeological_site
osm-node-9919131653,25.65525,100.15789,A2,0.5,historic=archaeological_site
osm-node-9883580615,25.70113,100.14582,A2,0.5,historic=archaeological_site
osm-node-3002758265,25.72468,100.07007,A4,0.9,natural=peak
osm-node-3002758268,25.71966,100.07609,A4,0.9,natural=peak
osm-node-3010472611,25.74662,100.04877,A4,0.9,natural=peak
osm-node-4248067000,25.71653,100.09184,A7,0.7,waterway=waterfall
osm-node-7686599693,25.75882,100.11893,A2,0.5,historic=archaeological_site
osm-node-4798127150,25.76658,100.04455,A4,0.9,natural=peak
osm-node-8844534361,25.76659,100.04380,A4,0.9,natural=peak
osm-node-13818961645,25.77806,100.10889,A2,0.5,historic=archaeological_site
osm-node-10655427436,25.70729,100.14411,A2,0.5,historic=archaeological_site
osm-node-10831375737,25.72069,100.23718,A4,0.9,natural=peak
osm-node-10831375780,25.75684,100.23707,A4,0.9,natural=peak
osm-node-10831375756,25.78161,100.22132,A4,0.9,natural=peak
osm-node-10201945820,25.60524,100.26987,A4,0.9,natural=peak
osm-node-10201856854,25.62285,100.28895,A4,0.9,natural=peak
osm-node-9879104324,25.65491,100.29628,A4,0.9,natural=peak
osm-node-8586890519,25.67509,100.28168,A4,0.9,natural=peak
osm-node-10831375773,25.67510,100.28162,A4,0.9,natural=peak
osm-node-10106035813,25.68641,100.26883,A2,0.5,historic=archaeological_site
osm-node-10831375774,25.69784,100.28144,A4,0.9,natural=peak
osm-node-10831375775,25.70357,100.27505,A4,0.9,natural=peak
osm-node-10831375772,25.67371,100.30539,A4,0.9,natural=peak
osm-node-9881784049,25.71588,100.24450,A4,0.9,natural=peak
osm-node-10831375778,25.72889,100.25973,A4,0.9,natural=peak
osm-node-10831375777,25.71397,100.27617,A4,0.9,natural=peak
osm-node-10831375781,25.73164,100.28174,A4,0.9,natural=peak
osm-node-10831375776,25.72255,100.29226,A4,0.9,natural=peak
osm-node-10831375779,25.73311,100.24389,A4,0.9,natural=peak
osm-node-8629599747,25.74541,100.24598,A4,0.9,natural=peak
osm-node-10831375782,25.73751,100.27368,A4,0.9,natural=peak
osm-node-10831375757,25.78270,100.24720,A4,0.9,natural=peak
osm-node-13518430433,23.90807,106.62670,A4,0.9,natural=peak
osm-node-13518430434,23.90741,106.63291,A4,0.9,natural=peak
osm-node-13518430435,23.90640,106.63795,A4,0.9,natural=peak
osm-node-7402164563,23.88304,106.70899,A4,0.9,natural=peak
osm-node-4518501959,28.18815,115.70717,A4,0.9,natural=peak
osm-node-11375514354,30.72018,113.11471,A2,0.5,historic=archaeological_site
osm-node-10963813074,30.77238,113.07129,A2,0.5,historic=archaeological_site
osm-node-10675704892,30.76951,113.07770,A2,0.5,historic=archaeological_site
osm-node-10675727620,30.76651,113.08231,A2,0.5,historic=archaeological_site
osm-node-10963813073,30.76968,113.08668,A2,0.5,historic=archaeological_site
osm-node-10963813072,30.77883,113.07703,A2,0.5,historic=archaeological_site
osm-way-1099687224,25.59011,100.05307,A4,0.5,natural=cliff
osm-way-1099687225,25.59926,100.04845,A4,0.5,natural=cliff
osm-way-1099645054,25.64107,100.03531,A4,0.7,natural=ridge
osm-way-892113809,25.64978,100.09924,A4,0.5,natural=cliff
osm-way-736529441,25.64696,100.11867,A4,0.5,natural=cliff
osm-way-736529442,25.64689,100.11867,A4,0.5,natural=cliff
osm-way-1099645066,25.67832,100.07060,A4,0.7,natural=ridge
osm-way-1099645065,25.66943,100.08356,A4,0.7,natural=ridge
osm-way-814241644,25.61252,100.14404,A4,0.5,natural=cliff
osm-way-1104582549,25.61686,100.22884,A7,0.6,natural=wetland
osm-way-137293580,25.63499,100.19775,A2,0.5,historic=archaeological_site
osm-way-801693627,25.63619,100.19712,A2,0.5,historic=archaeological_site
osm-way-551767547,25.66807,100.14746,A4,0.5,natural=cliff
osm-way-307526043,25.69188,100.20682,A7,0.6,natural=wetland
osm-way-307526045,25.68853,100.20688,A7,0.6,natural=wetland
osm-way-307526046,25.69036,100.20680,A7,0.6,natural=wetland
osm-way-307521017,25.70501,100.20281,A7,0.6,natural=wetland
osm-way-307521018,25.70243,100.20462,A7,0.6,natural=wetland
osm-way-307521019,25.69815,100.20647,A7,0.6,natural=wetland
osm-way-307398326,25.72700,100.19034,A7,0.6,natural=wetland
osm-way-307398327,25.72334,100.19183,A7,0.6,natural=wetland
osm-way-307532155,25.73157,100.18616,A7,0.6,natural=wetland
osm-way-932916873,25.72618,100.18987,A7,0.6,natural=wetland
osm-way-802302036,25.74285,100.16294,A7,0.6,natural=wetland
osm-way-307984985,25.73648,100.17473,A7,0.6,natural=wetland
osm-way-1175219109,25.73404,100.17785,A3,0.9,natural=beach
osm-way-307528985,25.73359,100.18178,A7,0.6,natural=wetland
osm-way-307984987,25.73413,100.17960,A7,0.6,natural=wetland
osm-way-307533846,25.70898,100.20021,A7,0.6,natural=wetland
osm-way-307914036,25.71282,100.19745,A7,0.6,natural=wetland
osm-way-307914039,25.71688,100.19419,A7,0.6,natural=wetland
osm-way-307918110,25.71847,100.19359,A7,0.6,natural=wetland
osm-way-307918111,25.71570,100.19491,A7,0.6,natural=wetland
osm-way-307918112,25.71527,100.19555,A7,0.6,natural=wetland
osm-way-1136461871,25.70699,100.23663,A4,0.5,natural=cliff
osm-way-1136461868,25.71136,100.23489,A4,0.5,natural=cliff
osm-way-1146948897,25.72157,100.23407,A4,0.5,natural=cliff
osm-way-1146948904,25.71310,100.23530,A4,0.5,natural=cliff
osm-way-1146948896,25.71648,100.23515,A4,0.5,natural=cliff
osm-way-1104027783,25.76142,100.14949,A7,0.6,natural=wetland
osm-way-1104027784,25.76638,100.14840,A7,0.6,natural=wetland
osm-way-1355182400,25.77125,100.15040,A7,0.6,natural=wetland
osm-way-307996502,25.78593,100.14463,A7,0.6,natural=wetland
osm-way-1104027785,25.78127,100.14646,A7,0.6,natural=wetland
osm-way-1104027786,25.77964,100.14702,A7,0.6,natural=wetland
osm-way-1104030698,25.81901,100.14671,A7,0.6,natural=wetland
osm-way-1115516722,25.61454,100.26478,A7,0.6,natural=wetland
osm-way-1105686682,25.62263,100.26217,A7,0.6,natural=wetland
osm-way-1105686683,25.62380,100.26744,A7,0.6,natural=wetland
osm-way-1105686684,25.61771,100.26348,A7,0.6,natural=wetland
osm-way-1115491985,25.63713,100.27628,A7,0.6,natural=wetland
osm-way-1469964284,23.78429,106.59821,A7,0.6,natural=wetland
osm-way-792463414,23.88289,106.59928,A3,0.9,natural=beach
osm-way-717178863,23.88275,106.60918,A3,0.9,natural=beach
osm-way-1147537091,23.92541,106.64631,A4,0.5,natural=cliff
osm-way-290111837,28.18413,115.75771,A7,0.6,natural=wetland
osm-way-1522576840,30.61655,113.17113,A7,0.6,natural=wetland
osm-way-1180940328,30.72355,113.12093,A2,0.5,historic=archaeological_site
osm-way-1095651920,30.70829,113.23797,A7,0.6,natural=wetland
osm-way-1180942247,30.77608,113.07999,A2,0.5,historic=archaeological_site
osm-way-1115122215,30.77377,113.07278,A2,0.5,historic=archaeological_site
osm-way-1118856552,30.77984,113.08328,A2,0.5,historic=archaeological_site
osm-way-1115134273,30.77509,113.07947,A2,0.5,historic=archaeological_site
osm-node-9009524832,29.93580,106.27436,A4,0.9,natural=peak
osm-node-9009524831,29.94061,106.27913,A4,0.9,natural=peak
osm-node-7318045688,29.97797,106.24994,A4,0.9,natural=peak
osm-node-12623181653,29.99097,106.22667,A4,0.9,natural=peak
osm-node-12623181654,29.98714,106.22531,A4,0.9,natural=peak
osm-node-12623181652,29.99086,106.22845,A4,0.9,natural=peak
osm-node-8349099970,29.98403,106.23927,A4,0.9,natural=peak
osm-node-12623181656,29.98122,106.23697,A4,0.9,natural=peak
osm-node-7312270422,29.99860,106.25714,A4,0.9,natural=peak
osm-node-7312270427,29.99758,106.26507,A4,0.9,natural=peak
osm-node-7312270425,30.00042,106.26603,A4,0.9,natural=peak
osm-node-7312270426,30.00295,106.26356,A4,0.9,natural=peak
osm-node-9436730367,29.95711,106.28496,A4,0.9,natural=peak
osm-node-9009249523,29.96172,106.29231,A4,0.9,natural=peak
osm-node-7359255945,29.97617,106.30777,A4,0.9,natural=peak
osm-node-12623181633,29.98486,106.28383,A4,0.9,natural=peak
osm-node-7419455991,29.99214,106.28035,A4,0.9,natural=peak
osm-node-7359255944,29.99013,106.30855,A4,0.9,natural=peak
osm-node-9013942869,30.00427,106.32019,A4,0.9,natural=peak
osm-node-7828453371,29.94375,106.34188,A4,0.9,natural=peak
osm-node-9013942870,29.99846,106.32892,A4,0.9,natural=peak
osm-node-9013942873,29.99416,106.33580,A4,0.9,natural=peak
osm-node-9013942877,30.00047,106.34636,A4,0.9,natural=peak
osm-node-9013942878,30.00273,106.35697,A4,0.9,natural=peak
osm-node-9013942879,30.00520,106.36296,A4,0.9,natural=peak
osm-node-7834307102,30.00629,106.15299,A4,0.9,natural=peak
osm-node-7312270428,30.01504,106.24534,A4,0.9,natural=peak
osm-node-9838694252,30.01336,106.25621,A4,0.9,natural=peak
osm-node-8115225207,30.03024,106.24728,A4,0.9,natural=peak
osm-node-8115225196,30.03748,106.24227,A4,0.9,natural=peak
osm-node-8115225225,30.03242,106.26121,A4,0.9,natural=peak
osm-node-7327224917,30.02780,106.28544,A4,0.9,natural=peak
osm-node-9013942867,30.00672,106.31015,A4,0.9,natural=peak
osm-node-9013942888,30.01047,106.31307,A4,0.9,natural=peak
osm-node-9013942868,30.01137,106.32309,A4,0.9,natural=peak
osm-node-7327240629,30.02724,106.31046,A4,0.9,natural=peak
osm-node-7327240631,30.02814,106.30883,A4,0.9,natural=peak
osm-node-7327240634,30.02941,106.31147,A4,0.9,natural=peak
osm-node-8753520386,30.02182,106.32527,A4,0.9,natural=peak
osm-node-7327240640,30.03210,106.30896,A4,0.9,natural=peak
osm-node-9013942871,30.00907,106.33133,A4,0.9,natural=peak
osm-node-9013942872,30.00769,106.32618,A4,0.9,natural=peak
osm-node-9013942880,30.00917,106.37226,A4,0.9,natural=peak
osm-node-7962307556,30.01003,106.38757,A4,0.9,natural=peak
osm-node-7366820367,30.06357,106.32804,A4,0.9,natural=peak
osm-node-5430440032,28.83345,118.88374,A4,0.9,natural=peak
osm-node-6087729458,28.91837,118.74965,A4,0.9,natural=peak
osm-node-6178374273,28.94689,118.83665,A4,0.9,natural=peak
osm-node-5483937903,28.87613,118.92660,A4,0.9,natural=peak
osm-node-5471983019,28.89415,119.00152,A4,0.9,natural=peak
osm-node-6178005727,28.96472,118.84920,A4,0.9,natural=peak
osm-node-11350042725,29.07011,118.79733,A4,0.9,natural=peak
osm-node-9913648280,29.08149,118.81987,A4,0.9,natural=peak
osm-way-724296213,29.98494,106.26081,A7,0.6,natural=wetland
osm-way-827412943,29.97521,106.29379,A7,0.6,natural=wetland
osm-way-974011738,30.00514,106.30568,A4,0.7,natural=ridge
osm-way-1061111349,30.00651,106.30645,A2,0.5,historic=archaeological_site
osm-way-570426974,28.85557,118.78272,A7,0.6,natural=wetland
osm-way-846271087,28.93491,118.92395,A7,0.6,natural=wetland
osm-way-846271088,28.93962,118.92602,A7,0.6,natural=wetland
osm-way-497863837,28.99012,118.97041,A7,0.6,natural=wetland
osm-way-846261924,28.98534,118.93203,A7,0.6,natural=wetland
osm-way-846271082,28.98159,118.99899,A7,0.6,natural=wetland
osm-way-846269058,28.98564,119.00087,A7,0.6,natural=wetland
osm-way-696107159,45.27249,126.38717,A7,0.6,natural=wetland
osm-node-10777864067,30.40190,103.44436,A2,0.5,historic=archaeological_site
osm-node-9124415238,27.51927,113.83663,A4,0.9,natural=peak
osm-node-9124414920,27.54686,113.80012,A4,0.9,natural=peak
osm-node-7141087334,27.13969,114.97458,A4,0.9,natural=peak
osm-node-4910410753,27.14483,115.00798,A4,0.9,natural=peak
osm-node-5227433633,27.11746,115.08384,A4,0.9,natural=peak
osm-node-4860942532,27.13432,115.09463,A4,0.9,natural=peak
osm-way-1066289158,25.70683,113.13502,A3,0.9,natural=beach
osm-node-11684930804,29.55709,106.19756,A7,0.7,waterway=waterfall
osm-node-12213947189,29.49570,106.25784,A4,0.9,natural=peak
osm-node-12029522300,29.61481,106.26481,A4,0.9,natural=peak
osm-node-11822454329,29.63739,106.28484,A4,0.9,natural=peak
osm-node-11876859066,29.66109,106.29552,A2,0.5,historic=archaeological_site
osm-node-4144039404,29.69511,106.30036,A4,0.9,natural=peak
osm-node-4375075402,29.64363,106.35518,A7,0.7,waterway=waterfall
osm-node-6745737070,36.60251,117.42763,A4,0.9,natural=peak
osm-node-6744162459,36.66267,117.34995,A4,0.9,natural=peak
osm-node-6745757467,36.64050,117.36385,A4,0.9,natural=peak
osm-node-6745765379,36.61798,117.39087,A4,0.9,natural=peak
osm-node-6745737077,36.62541,117.39643,A4,0.9,natural=peak
osm-node-6745737069,36.61229,117.42999,A4,0.9,natural=peak
osm-node-6745767581,36.65775,117.42595,A4,0.9,natural=peak
osm-node-12847382911,36.73402,117.35252,A2,0.5,historic=archaeological_site
osm-node-6792931353,36.59293,117.45089,A4,0.9,natural=peak
osm-node-7283770267,36.62763,117.49648,A4,0.9,natural=peak
osm-node-7284131576,36.63673,117.51455,A4,0.9,natural=peak
osm-node-7284131577,36.64119,117.51225,A4,0.9,natural=peak
osm-node-7284131579,36.64723,117.51142,A4,0.9,natural=peak
osm-node-7284142345,36.64647,117.50747,A4,0.9,natural=peak
osm-node-7284131578,36.64456,117.51706,A4,0.9,natural=peak
osm-node-7283916087,36.65379,117.51674,A4,0.9,natural=peak
osm-node-7284155288,36.63382,117.57199,A4,0.9,natural=peak
osm-node-7284155289,36.65090,117.55706,A4,0.9,natural=peak
osm-node-9458781465,36.74860,117.61610,A4,0.9,natural=peak
osm-node-11387549045,40.17622,118.19094,A9,0.8,leisure=nature_reserve
osm-node-11387549046,40.17643,118.18985,A9,0.8,leisure=nature_reserve
osm-node-12485801942,40.26944,118.11225,A4,0.9,natural=peak
osm-node-11387135820,40.18217,118.18315,A9,0.8,leisure=nature_reserve
osm-node-11387135821,40.18279,118.18540,A9,0.8,leisure=nature_reserve
osm-node-11387135822,40.18302,118.18727,A9,0.8,leisure=nature_reserve
osm-node-11387433015,40.17889,118.18722,A9,0.8,leisure=nature_reserve
osm-node-11387433016,40.17957,118.18656,A9,0.8,leisure=nature_reserve
osm-node-11387433017,40.18002,118.18619,A9,0.8,leisure=nature_reserve
osm-node-11387433018,40.18111,118.18649,A9,0.8,leisure=nature_reserve
osm-node-11387433019,40.18164,118.18689,A9,0.8,leisure=nature_reserve
osm-node-11387135823,40.18448,118.18755,A9,0.8,leisure=nature_reserve
osm-node-11387135824,40.18607,118.18674,A9,0.8,leisure=nature_reserve
osm-node-11387135825,40.18755,118.18557,A9,0.8,leisure=nature_reserve
osm-node-11387135826,40.18877,118.18410,A9,0.8,leisure=nature_reserve
osm-node-11387455849,40.18953,118.18733,A9,0.8,leisure=nature_reserve
osm-node-11387433020,40.18173,118.18806,A9,0.8,leisure=nature_reserve
osm-node-11387433021,40.18243,118.18978,A9,0.8,leisure=nature_reserve
osm-node-11387433022,40.18178,118.18894,A9,0.8,leisure=nature_reserve
osm-node-11387433023,40.18296,118.19008,A9,0.8,leisure=nature_reserve
osm-node-11387549047,40.17732,118.18880,A9,0.8,leisure=nature_reserve
osm-node-11387549048,40.17811,118.18835,A9,0.8,leisure=nature_reserve
osm-node-11387526180,40.18339,118.20056,A9,0.8,leisure=nature_reserve
osm-node-11387526181,40.18274,118.20012,A9,0.8,leisure=nature_reserve
osm-node-11387526182,40.18200,118.20019,A9,0.8,leisure=nature_reserve
osm-node-11387433024,40.18369,118.19030,A9,0.8,leisure=nature_reserve
osm-node-11387433025,40.18366,118.19180,A9,0.8,leisure=nature_reserve
osm-node-11387433026,40.18353,118.19287,A9,0.8,leisure=nature_reserve
osm-node-11387455838,40.18379,118.19370,A9,0.8,leisure=nature_reserve
osm-node-11387455842,40.18643,118.19364,A9,0.8,leisure=nature_reserve
osm-node-11387455843,40.18635,118.19257,A9,0.8,leisure=nature_reserve
osm-node-11387455844,40.18624,118.19135,A9,0.8,leisure=nature_reserve
osm-node-11387455845,40.18662,118.19025,A9,0.8,leisure=nature_reserve
osm-node-11387455846,40.18723,118.18935,A9,0.8,leisure=nature_reserve
osm-node-11387455847,40.18811,118.18875,A9,0.8,leisure=nature_reserve
osm-node-11387455848,40.18867,118.18812,A9,0.8,leisure=nature_reserve
osm-node-5058974521,40.18779,118.19659,A4,0.9,natural=peak
osm-node-11387455839,40.18439,118.19462,A9,0.8,leisure=nature_reserve
osm-node-11387455840,40.18519,118.19484,A9,0.8,leisure=nature_reserve
osm-node-11387455841,40.18601,118.19465,A9,0.8,leisure=nature_reserve
osm-node-11387526171,40.18914,118.19702,A9,0.8,leisure=nature_reserve
osm-node-11387526172,40.18838,118.19722,A9,0.8,leisure=nature_reserve
osm-node-11387526173,40.18769,118.19771,A9,0.8,leisure=nature_reserve
osm-node-11387526174,40.18694,118.19862,A9,0.8,leisure=nature_reserve
osm-node-11387526175,40.18621,118.19928,A9,0.8,leisure=nature_reserve
osm-node-11387526176,40.18559,118.20011,A9,0.8,leisure=nature_reserve
osm-node-11387135827,40.19003,118.18270,A9,0.8,leisure=nature_reserve
osm-node-11387135828,40.19190,118.18273,A9,0.8,leisure=nature_reserve
osm-node-11387135829,40.19366,118.18314,A9,0.8,leisure=nature_reserve
osm-node-11387135830,40.19532,118.18393,A9,0.8,leisure=nature_reserve
osm-node-11387455850,40.19035,118.18693,A9,0.8,leisure=nature_reserve
osm-node-11387455851,40.19108,118.18725,A9,0.8,leisure=nature_reserve
osm-node-11387135831,40.19658,118.18479,A9,0.8,leisure=nature_reserve
osm-node-11387135832,40.19860,118.18505,A9,0.8,leisure=nature_reserve
osm-node-11387135833,40.20006,118.18486,A9,0.8,leisure=nature_reserve
osm-node-11387135834,40.20034,118.18601,A9,0.8,leisure=nature_reserve
osm-node-11387135838,40.19753,118.18755,A9,0.8,leisure=nature_reserve
osm-node-11387135839,40.19665,118.18677,A9,0.8,leisure=nature_reserve
osm-node-11387135840,40.19632,118.18860,A9,0.8,leisure=nature_reserve
osm-node-11387455852,40.19172,118.18808,A9,0.8,leisure=nature_reserve
osm-node-11387455853,40.19256,118.18812,A9,0.8,leisure=nature_reserve
osm-node-11387455854,40.19338,118.18841,A9,0.8,leisure=nature_reserve
osm-node-11387455855,40.19365,118.18920,A9,0.8,leisure=nature_reserve
osm-node-11387455856,40.19364,118.19031,A9,0.8,leisure=nature_reserve
osm-node-11387135835,40.20083,118.18827,A9,0.8,leisure=nature_reserve
osm-node-11387135836,40.19978,118.18914,A9,0.8,leisure=nature_reserve
osm-node-11387135837,40.19801,118.18945,A9,0.8,leisure=nature_reserve
osm-node-11387135841,40.19709,118.19058,A9,0.8,leisure=nature_reserve
osm-node-11387135842,40.19876,118.19131,A9,0.8,leisure=nature_reserve
osm-node-11387135843,40.20003,118.19264,A9,0.8,leisure=nature_reserve
osm-node-11387135844,40.20157,118.19241,A9,0.8,leisure=nature_reserve
osm-node-11387135846,40.20257,118.19589,A9,0.8,leisure=nature_reserve
osm-node-11387135847,40.20169,118.19781,A9,0.8,leisure=nature_reserve
osm-node-11387135848,40.20066,118.20003,A9,0.8,leisure=nature_reserve
osm-node-11387526177,40.18508,118.20073,A9,0.8,leisure=nature_reserve
osm-node-11387526178,40.18447,118.20168,A9,0.8,leisure=nature_reserve
osm-node-11387526179,40.18364,118.20141,A9,0.8,leisure=nature_reserve
osm-node-11387135787,40.18869,118.21305,A9,0.8,leisure=nature_reserve
osm-node-11387135788,40.18702,118.21252,A9,0.8,leisure=nature_reserve
osm-node-11387135789,40.18593,118.21088,A9,0.8,leisure=nature_reserve
osm-node-11387135786,40.18983,118.21438,A9,0.8,leisure=nature_reserve
osm-node-11387135783,40.19530,118.21120,A9,0.8,leisure=nature_reserve
osm-node-11387135784,40.19344,118.21132,A9,0.8,leisure=nature_reserve
osm-node-11387135785,40.19205,118.21244,A9,0.8,leisure=nature_reserve
osm-node-11387135849,40.20038,118.20232,A9,0.8,leisure=nature_reserve
osm-node-11387135850,40.19979,118.20425,A9,0.8,leisure=nature_reserve
osm-node-11387135851,40.19865,118.20618,A9,0.8,leisure=nature_reserve
osm-node-11387135852,40.19806,118.20810,A9,0.8,leisure=nature_reserve
osm-node-11387135853,40.19697,118.20996,A9,0.8,leisure=nature_reserve
osm-node-11387135845,40.20329,118.19352,A9,0.8,leisure=nature_reserve
osm-node-2337491091,40.40671,118.25947,A4,0.9,natural=peak
osm-node-2337491097,40.41655,118.30202,A4,0.9,natural=peak
osm-way-1270300426,29.56951,106.34991,A4,0.5,natural=cliff
osm-way-1090978918,29.59675,106.29446,A7,0.6,natural=wetland
osm-way-1272817542,29.62778,106.28989,A7,0.6,natural=wetland
osm-node-703222788,4.19632,-74.77719,A4,0.9,natural=peak
osm-node-703223682,4.28227,-74.92667,A4,0.9,natural=peak
osm-node-703223702,4.34822,-74.92745,A4,0.9,natural=peak
osm-node-703223715,4.35513,-74.88486,A4,0.9,natural=peak
osm-node-703223720,4.38009,-74.88362,A4,0.9,natural=peak
osm-node-703223983,4.39655,-74.87012,A4,0.9,natural=peak
osm-node-703338768,4.28032,-74.85696,A4,0.9,natural=peak
osm-node-703338767,4.28976,-74.86464,A4,0.9,natural=peak
osm-node-703338773,4.31152,-74.82512,A4,0.9,natural=peak
osm-node-703338766,4.27141,-74.72140,A4,0.9,natural=peak
osm-node-703338829,4.27154,-74.69705,A4,0.9,natural=peak
osm-node-703338770,4.33866,-74.83373,A4,0.9,natural=peak
osm-node-703338784,4.36682,-74.81280,A4,0.9,natural=peak
osm-node-703338805,4.36522,-74.76190,A4,0.9,natural=peak
osm-node-703338889,4.32274,-74.68471,A4,0.9,natural=peak
osm-node-703338920,4.38195,-74.70096,A4,0.9,natural=peak
osm-node-703338978,4.42907,-74.81483,A4,0.9,natural=peak
osm-node-703338979,4.43009,-74.79767,A4,0.9,natural=peak
osm-node-703338986,4.43038,-74.77702,A4,0.9,natural=peak
osm-way-1120465766,4.16696,-74.80977,A7,0.6,natural=wetland
osm-way-256460907,4.21649,-74.75666,A4,0.5,natural=cliff
osm-way-256460908,4.20749,-74.75912,A4,0.5,natural=cliff
osm-way-353558903,4.30757,-74.80960,A3,0.9,natural=beach
osm-way-1010813966,4.26334,-74.74775,A7,0.6,natural=wetland
osm-way-1010813963,4.28645,-74.75700,A7,0.6,natural=wetland
osm-way-1010813964,4.28511,-74.75508,A7,0.6,natural=wetland
osm-way-1010813965,4.29600,-74.75628,A7,0.6,natural=wetland
osm-way-211316252,4.33405,-74.76675,A7,0.6,natural=wetland
osm-way-253737699,4.34283,-74.80103,A7,0.6,natural=wetland
osm-way-1513254994,4.32152,-74.70566,A4,0.5,natural=cliff
osm-way-1513254998,4.32190,-74.69925,A4,0.5,natural=cliff
osm-way-1513254991,4.32551,-74.70315,A4,0.5,natural=cliff
osm-way-1513254992,4.32543,-74.70185,A4,0.5,natural=cliff
osm-way-589310679,-0.05479,18.29691,A7,0.6,natural=wetland
osm-way-1070608739,0.02180,18.22854,A7,0.6,natural=wetland
osm-way-1070608740,0.02199,18.22576,A7,0.6,natural=wetland
osm-way-690086319,0.10179,18.18749,A7,0.6,natural=wetland
osm-way-690086320,0.09960,18.18558,A7,0.6,natural=wetland
osm-way-587777864,0.06265,18.27331,A7,0.6,natural=wetland
osm-way-589305306,0.05816,18.38028,A7,0.6,natural=wetland
osm-way-589305303,0.04800,18.38314,A7,0.6,natural=wetland
osm-way-589305305,0.05232,18.39279,A7,0.6,natural=wetland
osm-way-589363706,0.05637,18.39273,A7,0.6,natural=wetland
osm-way-589305304,0.07749,18.37520,A7,0.6,natural=wetland
osm-node-6939554587,2.50228,-72.74707,A7,0.7,waterway=waterfall
osm-node-8203039543,2.49541,-72.72935,A7,0.7,waterway=waterfall
osm-node-6939554482,2.50840,-72.71514,A7,0.7,waterway=waterfall
osm-node-6939340421,2.54107,-72.71518,A4,0.9,natural=peak
osm-node-703476777,4.06065,-73.06273,A3,0.9,natural=beach
osm-node-703476771,4.01465,-72.93740,A4,0.9,natural=peak
osm-node-703476770,4.01892,-72.91036,A4,0.9,natural=peak
osm-node-703476772,4.01852,-72.89410,A4,0.9,natural=peak
osm-node-703476810,4.12045,-72.88865,A4,0.9,natural=peak
osm-node-1712847549,37.26516,-5.54149,A2,0.5,historic=archaeological_site
osm-node-10713018594,37.43974,-5.34658,A4,0.9,natural=peak
osm-node-1691014259,50.43416,14.01423,A4,0.9,natural=peak
osm-node-687637264,50.49127,13.93890,A4,0.9,natural=peak
osm-node-2484202978,50.49000,13.94447,A4,0.9,natural=peak
osm-node-4171028834,50.49175,13.94324,A4,0.9,natural=peak
osm-node-2380591759,50.52692,13.93578,A4,0.9,natural=peak
osm-node-12134221847,50.54368,13.93944,A4,0.9,natural=peak
osm-node-13983592781,50.54361,13.93408,A4,0.9,natural=peak
osm-node-26863698,50.55484,13.93149,A4,0.9,natural=peak
osm-node-12244651639,50.55085,13.94475,A4,0.9,natural=peak
osm-node-2484209158,50.48254,13.95708,A4,0.9,natural=peak
osm-node-305972762,50.49030,13.98482,A4,0.9,natural=peak
osm-node-305972397,50.50255,13.97845,A4,0.9,natural=peak
osm-node-7398251497,50.50023,13.98617,A4,0.9,natural=peak
osm-node-2380683545,50.50508,14.00488,A4,0.9,natural=peak
osm-node-1122123594,50.53151,13.95133,A4,0.9,natural=peak
osm-node-2380591787,50.50717,13.97750,A4,0.9,natural=peak
osm-node-305801825,50.51425,13.98874,A4,0.9,natural=peak
osm-node-13953967099,50.53834,13.94907,A3,0.9,natural=beach
osm-node-12244651640,50.55306,13.95159,A4,0.9,natural=peak
osm-node-4214590559,50.55078,13.97603,A4,0.9,natural=peak
osm-node-336684528,50.52771,14.01817,A4,0.9,natural=peak
osm-node-3442607252,50.53038,14.02483,A4,0.9,natural=peak
osm-node-2624745958,50.54551,14.01659,A4,0.9,natural=peak
osm-node-12244651638,50.55585,14.02256,A4,0.9,natural=peak
osm-node-2380591742,50.54726,14.04885,A4,0.9,natural=peak
osm-node-12242035977,50.55039,14.04930,A4,0.9,natural=peak
osm-node-12242035978,50.55583,14.04906,A4,0.9,natural=peak
osm-node-11067613365,50.53035,14.09332,A4,0.9,natural=peak
osm-node-7007821856,50.53791,14.07195,A4,0.9,natural=peak
osm-node-8767614249,50.54508,14.06244,A4,0.9,natural=peak
