country,place,kind,lat,lon,score,on printed map,printed rank,archetypes,whs,sources
France,Elbeuf,settlement,49.2867,1.0029,33,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Hayange,settlement,49.3288,6.0628,33,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Cherbourg,settlement,49.6398,-1.6164,33,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Poissy,settlement,48.929,2.0495,33,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Saint-Maximin-la-Sainte-Baume,settlement,43.4481,5.8608,33,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Calais,settlement,50.9519,1.8563,33,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Vitrolles,settlement,43.46,5.2486,32,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Bruay-la-Buissière,settlement,50.4833,2.55,32,no,,A11,0,"ghsl-ucdb, osm"
France,Octeville,settlement,49.6261,-1.6435,32,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,French Austral Lands and Seas,site,-38.3001,77.5836,32,no,,A9,1,"unesco-whs, wikidata"
France,Martigues,settlement,43.4074,5.0553,32,no,,A11,0,"ghsl-ucdb, osm"
France,Saint-Amand-les-Eaux,settlement,50.4472,3.4308,32,no,,A11,0,"ghsl-ucdb, osm"
France,Saint-Germain-en-Laye,settlement,48.8964,2.0904,32,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Creil,settlement,49.2567,2.4848,31,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Thionville,settlement,49.3599,6.1604,31,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Châlons-en-Champagne,settlement,48.9539,4.3672,31,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Brignoles,settlement,43.4058,6.0617,31,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Frontignan,settlement,43.4477,3.7552,31,no,,A11,0,"ghsl-ucdb, osm"
France,Annecy-le-Vieux,settlement,45.9197,6.1439,30,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Château-Thierry,settlement,49.0464,3.403,30,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Saint-Louis,settlement,47.5921,7.5592,30,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Denain,settlement,50.3293,3.3943,30,no,,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
France,Nogent-sur-Oise,settlement,49.2716,2.4707,29,no,,A11,0,"ghsl-ucdb, osm"
France,Berck,settlement,50.4,1.6,29,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
France,Saint-Dizier,settlement,48.6377,4.9489,28,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
France,Hazebrouck,settlement,50.7237,2.5373,28,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Goussainville,settlement,49.0137,2.4659,28,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Taputapuātea,site,-16.8414,-151.3724,28,no,,A11,1,"osm, unesco-whs, wikidata"
France,Dammarie-les-Lys,settlement,48.5167,2.65,28,no,,A11,0,"cuisine, ghsl-ucdb, osm"
France,Senlis,settlement,49.2072,2.5866,28,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Savigny-sur-Orge,settlement,48.6768,2.3483,28,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Saint-Avold,settlement,49.1046,6.704,27,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Verdun,settlement,49.1596,5.3829,27,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Melun,settlement,48.5457,2.6536,27,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
France,Menton,settlement,43.7765,7.5043,26,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Draveil,settlement,48.6847,2.4142,26,no,,A11,0,"ghsl-ucdb, osm"
France,Achères,settlement,48.9612,2.0688,26,no,,A11,0,"ghsl-ucdb, osm"
France,Mantes-la-Jolie,settlement,48.9905,1.7167,26,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Lens,settlement,50.433,2.8279,25,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Laon,settlement,49.5631,3.6271,25,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Les Mureaux,settlement,48.9917,1.9097,25,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Brunoy,settlement,48.6942,2.4922,25,no,,A11,0,"ghsl-ucdb, osm"
France,Le Creusot,settlement,46.8071,4.4163,25,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Marignane,settlement,43.4173,5.2146,24,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
France,Saint-Raphaël,settlement,43.4233,6.7735,24,no,,A11,0,"ghsl-ucdb, osm"
France,Le Mée-sur-Seine,settlement,48.5316,2.6283,23,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
France,Juan-les-Pins,settlement,43.5695,7.1131,23,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Forbach,settlement,49.1885,6.8925,22,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Les Ulis,settlement,48.6817,2.1694,22,no,,A11,0,"ghsl-ucdb, osm"
France,Vitry-le-François,settlement,48.7247,4.5844,21,no,,A11,0,"ghsl-ucdb, osm"
France,Saint-Leu,settlement,46.7306,4.5008,21,no,,A11,0,"ghsl-ucdb, osm"
France,Crépy-en-Valois,settlement,49.2336,2.8881,21,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Tourcoing,settlement,50.7239,3.1612,20,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Savigny-le-Temple,settlement,48.5741,2.5829,20,no,,A11,0,"cuisine, ghsl-ucdb, osm"
France,Noyon,settlement,49.5833,3.0,20,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Sainte-Geneviève-des-Bois,settlement,48.6468,2.3197,19,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Viry-Châtillon,settlement,48.6721,2.3932,19,no,,A11,0,"ghsl-ucdb, osm"
France,Berck-Plage,settlement,50.407,1.5645,19,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Liévin,settlement,50.4198,2.7807,18,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Brie-Comte-Robert,settlement,48.6925,2.6109,18,no,,A11,0,"ghsl-ucdb, osm"
France,Verneuil-sur-Seine,settlement,48.9739,1.9648,18,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Moissy-Cramayel,settlement,48.626,2.6012,18,no,,A11,0,"ghsl-ucdb, osm"
France,Béthune,settlement,50.5296,2.64,17,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Mantes-la-Ville,settlement,48.9737,1.7025,17,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Soissons,settlement,49.3817,3.3236,17,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Évry,settlement,48.6328,2.4405,17,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Hénin-Beaumont,settlement,50.4136,2.9649,16,no,,A11,0,"ghsl-ucdb, osm"
France,Maubeuge,settlement,50.2788,3.9727,16,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Équeurdreville-Hainneville,settlement,49.6487,-1.6531,15,no,,A11,0,"ghsl-ucdb, osm"
France,Saint-Michel-sur-Orge,settlement,48.6348,2.3083,15,no,,A11,0,"ghsl-ucdb, osm"
France,Wattrelos,settlement,50.7012,3.2181,14,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Miramas,settlement,43.5851,5.0027,13,no,,A11,0,"ghsl-ucdb, osm, wdpa"
France,Carrières-sous-Poissy,settlement,48.9495,2.0407,13,no,,A11,0,"ghsl-ucdb, osm"
France,Tergnier,settlement,49.6561,3.3011,13,no,,A11,0,"ghsl-ucdb, osm"
France,Fos-sur-Mer,settlement,43.4377,4.9446,12,no,,A11,0,"ghsl-ucdb, osm, wdpa"
France,Ris-Orangis,settlement,48.6511,2.4141,12,no,,A11,0,"ghsl-ucdb, osm"
France,Combs-la-Ville,settlement,48.665,2.5696,12,no,,A11,0,"ghsl-ucdb, osm"
France,Istres,settlement,43.5134,4.9875,10,no,,A11,0,"ghsl-ucdb, osm, wikidata"
France,Mitry-Mory,settlement,48.9833,2.6167,10,no,,A11,0,"ghsl-ucdb, osm, wikidata"
French Guiana,Saint-Laurent-du-Maroni,settlement,5.5015,-54.0292,100,yes,1.0,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
French Guiana,Cayenne,settlement,4.9381,-52.3346,74,yes,2.0,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
French Guiana,Matoury,settlement,4.8492,-52.3235,71,no,,A11,0,"ghsl-ucdb, osm, wdpa"
French Guiana,Guyane (Parc Amazonien),site,3.289,-53.3287,27,yes,3.0,"A9, A11",0,"osm, wdpa"
French Guiana,Lucifer Dekou Dekou,site,4.7858,-53.9192,26,yes,4.0,A9,0,wdpa
French Guiana,Kourou,settlement,5.1628,-52.6427,24,no,,A11,0,"ghsl-ucdb, osm"
French Polynesia,Papeete,settlement,-17.5347,-149.5684,100,yes,1.0,A11,0,"ghsl-ucdb, osm"
French Polynesia,Atoll de Niau,site,-16.1524,-146.3585,100,yes,2.0,A9,0,wdpa
French Polynesia,Faaa,settlement,-17.5593,-149.6035,100,no,,A11,0,"ghsl-ucdb, osm, wikidata"
French Polynesia,Punaauia,settlement,-17.6333,-149.6,65,no,,A11,0,"ghsl-ucdb, osm"
French Polynesia,Scilly (Manuae) et Bellinghausen (Motu One),site,-16.1953,-154.6193,51,yes,3.0,A9,0,wdpa
Gabon,Libreville,settlement,0.3924,9.4536,100,yes,1.0,"A9, A11",0,"ghsl-ucdb, osm, wdpa"
Gabon,Oyam,settlement,-0.2,10.6833,96,yes,2.0,A9,2,"ghsl-ucdb, unesco-whs"
Gabon,Makokou,settlement,0.5738,12.8642,85,yes,3.0,A9,1,"ghsl-ucdb, unesco-whs, wdpa, wikidata"
Gabon,Parc national de Mayumba,site,-3.8099,10.9422,57,yes,4.0,A9,0,"wdpa, wikidata"
Gabon,Parc national des Plateaux Batéké,site,-2.2197,14.03,57,yes,5.0,A9,0,"wdpa, wikidata"
Gabon,Owendo,settlement,0.2912,9.5046,55,no,,A9,0,"ghsl-ucdb, osm, wdpa"
Gabon,Petit Loango,site,-2.1706,9.531,54,yes,6.0,A9,0,wdpa
Gabon,Parc national de la Lopé,site,-0.571,11.5615,32,yes,12.0,A9,0,"osm, wdpa, wikidata"
Gabon,Parc national de Minkébé,site,1.7252,12.7595,32,yes,9.0,A9,0,"wdpa, wikidata"
Gabon,Parc national des Monts Birougou,site,-1.8043,12.2591,32,no,,A9,0,"wdpa, wikidata"
Gabon,Parc national de  Moukalaba - Doudou,site,-2.5486,10.4442,32,yes,11.0,A9,0,"wdpa, wikidata"
Gabon,Parc national de Waka,site,-1.303,11.1054,28,yes,15.0,A9,0,"osm, wdpa"
Gabon,Chute du Fleuve Ivindo,site,0.0809,12.4058,28,no,,A9,0,wdpa
Gabon,Parc national de Mwagna,site,0.4292,13.8077,28,yes,13.0,A9,0,wdpa
Gabon,Parc national des Monts de Cristal,site,0.6903,10.3367,28,yes,14.0,A9,0,wdpa
Gabon,Port-Gentil,settlement,-0.7193,8.7815,20,yes,7.0,A11,0,"ghsl-ucdb, osm"
Gabon,Koulamoutou,settlement,-1.1367,12.464,16,yes,8.0,A11,0,"ghsl-ucdb, osm, wikidata"
Gabon,Lambaréné,settlement,-0.7001,10.2406,16,yes,10.0,,0,"ghsl-ucdb, osm, wikidata"
Gabon,Akanda,settlement,0.6073,9.3293,16,no,,,0,"ghsl-ucdb, osm, wikidata"
Gabon,Bitam,settlement,2.076,11.5007,14,no,,,0,"ghsl-ucdb, osm, wdpa"
Gambia,Serekunda,settlement,13.4383,-16.6781,100,yes,1.0,"A9, A11, A12",1,"ghsl-ucdb, osm, unesco-whs, wdpa, wikidata"
Gambia,Farafenni,settlement,13.5667,-15.6,56,yes,2.0,,1,"cuisine, ghsl-ucdb, osm, unesco-whs"
Gambia,Lamin,settlement,13.3522,-16.4339,40,no,,A9,1,"ghsl-ucdb, osm, unesco-whs, wdpa, wikidata"
Gambia,Nema Kunku,settlement,13.25,-15.8833,27,no,,A9,0,"cuisine, ghsl-ucdb, wdpa"
Gambia,Soma,settlement,13.4333,-15.5333,24,no,,A12,0,"cuisine, ghsl-ucdb"
Gambia,Farato,settlement,13.4,-14.2167,24,yes,3.0,A12,0,"cuisine, ghsl-ucdb"
Gambia,Gunjur,settlement,13.2019,-16.7339,19,no,,,0,"ghsl-ucdb, osm"
Georgia,Tbilisi,settlement,41.6914,44.8341,100,yes,1.0,"A9, A12",1,"cuisine, ghsl-ucdb, unesco-whs, wdpa, wikidata"
Georgia,Telavi,settlement,41.9196,45.47,93,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Georgia,Akhaltsikhe,settlement,41.6395,42.986,93,yes,2.0,"A11, A9",0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
Georgia,Kobuleti,settlement,41.8328,41.7782,72,yes,3.0,A9,1,"ghsl-ucdb, unesco-whs, wdpa, wikidata"
Georgia,Gori,settlement,41.9853,44.1129,66,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Georgia,Khashuri,settlement,41.9973,43.599,64,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Georgia,Kutaisi,settlement,42.2679,42.6946,58,yes,5.0,,1,"cuisine, ghsl-ucdb, unesco-whs, wikidata"
Georgia,Marneuli,settlement,41.4876,44.7985,56,no,,A12,0,"cuisine, ghsl-ucdb, wikidata"
Georgia,Ts’khinvali,settlement,42.2276,43.9686,55,yes,6.0,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Georgia,Zestaponi,settlement,42.1075,43.0329,52,no,,,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Georgia,Samtredia,settlement,42.1537,42.3352,49,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Georgia,Stantsiya Novyy Afon,settlement,43.0806,40.8383,49,yes,4.0,A9,0,"ghsl-ucdb, wdpa, wikidata"
Georgia,Pshav-Khevsureti National Park,site,42.5466,45.0661,48,yes,7.0,A9,0,"cuisine, wdpa, wikidata"
Georgia,Racha National Park,site,42.7582,43.5584,48,yes,9.0,A9,0,"cuisine, wdpa"
Georgia,Rustavi,settlement,41.5627,44.9787,47,no,,,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Georgia,Batumi,settlement,41.6408,41.6306,37,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Georgia,Poti,settlement,42.1427,41.6738,33,no,,A9,0,"ghsl-ucdb, wdpa"
Georgia,Zugdidi,settlement,42.5084,41.868,21,yes,8.0,A12,0,"ghsl-ucdb, wikidata"
Germany,Eisenach,settlement,50.9807,10.3152,100,yes,1.0,"A11, A9",2,"cuisine, ghsl-ucdb, osm, unesco-whs, wdpa, wikidata"
Germany,Berlin,settlement,52.5244,13.4105,100,yes,5.0,"A12, A11",1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Husum,settlement,54.4858,9.0524,99,yes,4.0,"A11, A9",1,"ghsl-ucdb, osm, unesco-whs, wdpa, wikidata"
Germany,Hamburg,settlement,53.5507,9.993,98,yes,7.0,"A12, A11",1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Munich,settlement,48.1374,11.5755,98,yes,2.0,"A10, A11, A12",0,"ghsl-ucdb, osm, wikidata"
Germany,Köln,settlement,50.9333,6.95,94,yes,3.0,"A11, A12",1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Weimar,settlement,50.9803,11.329,92,no,,"A11, A2",2,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Potsdam,settlement,52.3989,13.0657,91,no,,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Trier,settlement,49.7557,6.6394,89,yes,6.0,A11,1,"ghsl-ucdb, osm, unesco-whs, wdpa, wikidata"
Germany,Erfurt,settlement,50.9773,11.0354,89,no,,A11,1,"cuisine, ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Stralsund,settlement,54.3091,13.0818,87,yes,9.0,"A9, A11",0,"ghsl-ucdb, osm, wdpa, wikidata"
Germany,Augsburg,settlement,48.3715,10.8985,87,no,,"A10, A11",1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Regensburg,settlement,49.0151,12.1016,86,yes,21.0,"A10, A11",1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Rosenheim,settlement,47.8564,12.1225,86,no,,"A10, A9, A11",0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
Germany,Dresden,settlement,51.0509,13.7383,84,yes,11.0,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Aichach,settlement,48.4575,11.1341,82,no,,"A10, A11",0,"ghsl-ucdb, osm, wikidata"
Germany,Leipzig,settlement,51.3396,12.3713,81,yes,17.0,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Bremen,settlement,53.0758,8.8072,81,yes,18.0,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Füssen,settlement,47.5714,10.7017,80,no,,"A10, A11",1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Nuremberg,settlement,49.4542,11.0775,80,yes,13.0,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Passau,settlement,48.5665,13.4312,78,yes,8.0,"A10, A11",1,"cuisine, ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Frankfurt am Main,settlement,50.1155,8.6842,77,yes,14.0,"A11, A12",0,"ghsl-ucdb, osm, wikidata"
Germany,Kleinmachnow,settlement,52.4079,13.2251,77,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Lübeck,settlement,53.8689,10.6873,77,no,,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Stuttgart,settlement,48.7823,9.177,77,yes,12.0,"A11, A12",1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Hannover,settlement,52.3705,9.7332,75,yes,15.0,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Essen,settlement,51.4566,7.0123,74,no,,"A11, A12",1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Boppard,settlement,50.2308,7.5899,74,no,,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Mainz,settlement,49.9819,8.2801,74,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Bonn,settlement,50.7344,7.0955,74,no,,"A10, A11",0,"ghsl-ucdb, osm, wikidata"
Germany,Düsseldorf,settlement,51.2232,6.7793,73,no,,"A11, A12",0,"ghsl-ucdb, osm, wikidata"
Germany,Bamberg,settlement,49.8987,10.9007,73,no,,"A10, A11",1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Freiburg,settlement,47.9959,7.8522,73,yes,10.0,"A10, A11",0,"ghsl-ucdb, osm, wdpa, wikidata"
Germany,Würzburg,settlement,49.7939,9.9512,73,yes,22.0,"A10, A11",1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Bayreuth,settlement,49.9478,11.5789,72,no,,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Straubing,settlement,48.8813,12.5739,72,no,,"A10, A11",0,"cuisine, ghsl-ucdb, osm, wikidata"
Germany,Bad Neustadt an der Saale,settlement,50.3217,10.2067,72,no,,"A10, A11",0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
Germany,Bingen am Rhein,settlement,49.9667,7.8992,71,no,,"A10, A11",0,"ghsl-ucdb, osm, wikidata"
Germany,Aachen,settlement,50.7766,6.0834,71,no,,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Darmstadt,settlement,49.8717,8.6503,70,no,,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Karlsruhe,settlement,49.0094,8.4044,70,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Kaufbeuren,settlement,47.8824,10.6219,70,no,,"A10, A11",0,"ghsl-ucdb, osm, wikidata"
Germany,Koblenz,settlement,50.3536,7.5788,69,no,,"A10, A11",0,"ghsl-ucdb, osm, wikidata"
Germany,Emden,settlement,53.3659,7.2085,69,yes,16.0,"A11, A9",1,"ghsl-ucdb, osm, unesco-whs, wdpa, wikidata"
Germany,Duisburg,settlement,51.4325,6.7652,68,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Universitäts- und Hansestadt Greifswald,settlement,54.0891,13.4024,68,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Germany,Kassel,settlement,51.3167,9.5,68,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Germany,Heidelberg,settlement,49.4077,8.6908,68,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Bobingen,settlement,48.2709,10.8339,67,no,,"A10, A11",0,"ghsl-ucdb, osm, wikidata"
Germany,Rostock,settlement,54.0887,12.1405,67,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Speyer,settlement,49.3208,8.4311,67,no,,"A11, A2",2,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Wittlich,settlement,49.986,6.8931,66,no,,"A11, A10",0,"ghsl-ucdb, osm, wikidata"
Germany,Traunreut,settlement,47.9627,12.5923,66,no,,"A10, A11",0,"cuisine, ghsl-ucdb, osm, wikidata"
Germany,Dortmund,settlement,51.5149,7.466,66,no,,"A11, A12",0,"ghsl-ucdb, osm, wikidata"
Germany,Neumarkt in der Oberpfalz,settlement,49.2803,11.4628,66,no,,"A10, A11",0,"ghsl-ucdb, osm, wikidata"
Germany,Mechernich,settlement,50.593,6.6522,66,no,,"A11, A10, A9",0,"ghsl-ucdb, osm, wdpa, wikidata"
Germany,Garmisch-Partenkirchen,settlement,47.4921,11.0958,65,no,,"A11, A10",1,"ghsl-ucdb, osm, unesco-whs, wdpa, wikidata"
Germany,Dessau,settlement,51.8386,12.2455,65,no,,A11,1,"ghsl-ucdb, osm, unesco-whs, wdpa, wikidata"
Germany,Vilshofen,settlement,48.627,13.1922,65,no,,"A10, A11",0,"cuisine, ghsl-ucdb, osm, wikidata"
Germany,Pirmasens,settlement,49.2015,7.6053,65,no,,"A11, A10",0,"ghsl-ucdb, osm, wikidata"
Germany,Schlüchtern,settlement,50.3489,9.5253,65,no,,"A10, A11",0,"cuisine, ghsl-ucdb, osm, wikidata"
Germany,Deggendorf,settlement,48.8409,12.9607,65,no,,"A11, A10, A9",0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
Germany,Kitzingen,settlement,49.7397,10.1507,64,no,,"A10, A11",0,"ghsl-ucdb, osm, wikidata"
Germany,Baden-Baden,settlement,48.7606,8.2398,64,no,,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Naumburg,settlement,51.1499,11.8098,64,no,,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Cham,settlement,49.2257,12.655,64,no,,"A10, A11",0,"ghsl-ucdb, osm, wikidata"
Germany,Ehingen,settlement,48.2826,9.7275,64,no,,"A10, A11",1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Münster,settlement,51.9624,7.6257,64,yes,20.0,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Schwerin,settlement,53.6294,11.4132,64,no,,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Bochum,settlement,51.4817,7.2165,63,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Landshut,settlement,48.5296,12.1618,63,no,,"A10, A11",0,"cuisine, ghsl-ucdb, osm, wikidata"
Germany,Wuppertal,settlement,51.2563,7.1482,63,no,,"A10, A11",0,"ghsl-ucdb, osm, wikidata"
Germany,Arnstadt,settlement,50.8405,10.952,63,no,,A11,0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
Germany,Jena,settlement,50.9288,11.5899,63,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Quedlinburg,settlement,51.7884,11.1501,62,no,,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Mannheim,settlement,49.4891,8.4669,62,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Burghausen,settlement,48.1692,12.8314,62,no,,"A10, A11",0,"cuisine, ghsl-ucdb, osm, wikidata"
Germany,Duderstadt,settlement,51.5131,10.2595,61,no,,"A11, A10",0,"cuisine, ghsl-ucdb, osm, wikidata"
Germany,Radolfzell,settlement,47.7419,8.971,61,no,,"A11, A2",2,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Neuenhagen,settlement,52.5299,13.6891,61,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Halle (Saale),settlement,51.4816,11.9795,61,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Ingolstadt,settlement,48.7651,11.4237,61,no,,"A10, A11",0,"ghsl-ucdb, osm, wikidata"
Germany,Kelheim,settlement,48.9173,11.8862,61,no,,"A10, A11",0,"ghsl-ucdb, osm, wikidata"
Germany,Wiesbaden,settlement,50.086,8.2444,61,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Nordhausen,settlement,51.5018,10.7957,61,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Germany,Gotha,settlement,50.9482,10.7019,61,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Germany,Mayen,settlement,50.328,7.2228,61,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Bad Wildungen,settlement,51.1196,9.1248,61,no,,"A11, A9",0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
Germany,Ilmenau,settlement,50.6832,10.9186,61,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Germany,Limburg an der Lahn,settlement,50.3836,8.0503,61,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Meiningen,settlement,50.5679,10.4152,61,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Germany,Cuxhaven,settlement,53.8683,8.699,61,no,,"A9, A11",0,"ghsl-ucdb, osm, wdpa, wikidata"
Germany,Göttingen,settlement,51.5344,9.9323,60,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Germany,Memmingen,settlement,47.9837,10.1853,60,no,,"A10, A11",0,"ghsl-ucdb, osm, wikidata"
Germany,Traunstein,settlement,47.8683,12.6433,60,no,,"A11, A10",0,"cuisine, ghsl-ucdb, osm, wikidata"
Germany,Sonthofen,settlement,47.5182,10.2826,60,yes,19.0,"A11, A10",0,"ghsl-ucdb, osm, wdpa, wikidata"
Germany,Braunschweig,settlement,52.2659,10.5267,60,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Germany,Neustrelitz,settlement,53.3602,13.0726,59,no,,"A11, A9",0,"ghsl-ucdb, osm, wdpa, wikidata"
Germany,Illertissen,settlement,48.2234,10.1035,59,no,,"A10, A11",0,"ghsl-ucdb, osm, wikidata"
Germany,Schleswig,settlement,54.5202,9.5683,59,no,,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Baunatal,settlement,51.2518,9.4075,59,no,,A11,1,"cuisine, ghsl-ucdb, osm, unesco-whs, wikidata"
Germany,Buchen in Odenwald,settlement,49.5242,9.3229,59,no,,"A10, A11",0,"ghsl-ucdb, osm, wikidata"
Germany,Bad Reichenhall,settlement,47.7295,12.8782,59,no,,"A11, A10",0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
Germany,Kiel,settlement,54.3213,10.1349,59,no,,A11,0,"ghsl-ucdb, osm, wikidata"
